ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	Data
700	SAV_GA22	GA22-001	30	34.860172	-83.644773	Perry Cove	0.0982	0.7626	0	0.000566667	0	0.138633333	9.8-76.3-0-0.1-0-13.9
701	SAV_GA23	GA23-001	30	34.883037	-83.604608	Lindsey Branch	0	1	0	0	0	0	0-100-0-0-0-0
702	SAV_GA8	GA08-001	30	34.869109	-83.622943	North Moccasin Creek	0.027433333	0.960266667	0	0.000166667	0	0.0121	2.7-96-0-0-0-1.2
704	SAVR10	WRC265-001	20	35.0458446	-83.0576443	UT Whitewater River (@Heady Mtn. Gap)	0.23185	0.21215	0	0.55345	0	0.0025	23.2-21.2-0-55.3-0-0.3
705	SAVR11	WRC266-001	16	35.017875	-83.2746057	West Fork Overflow Creek	0.8686875	0.1208125	0	0.001	0	0.0095625	86.9-12.1-0-0.1-0-1
708	SAVR4	WRC257-001	20	35.0258694	-83.2390669	East Fork Overflow Creek (above and below Glenn Falls)	0.0607	0.92395	0	0.01535	0	5.00E-05	6.1-92.4-0-1.5-0-0
709	SAVR5	WRC258-001	20	35.0112651	-83.1217918	Glade Creek	0	0.9945	5.00E-05	0.0054	0	0	0-99.5-0-0.5-0-0
710	SAVR6	WRC259-001	16	35.16205	-82.928467	Indian Creek	0.9135	0.000125	0	0.08625	0	6.25E-05	91.4-0-0-8.6-0-0
712	SAVR8	WRC263-001	20	35.0799787	-82.9970572	UT Thompson River (@NC 281 above Reid Creek)	0.4579	0.2921	0	0.2492	0	7.00E-04	45.8-29.2-0-24.9-0-0.1
714	SC01	SC01-001	60	34.962301	-83.097877	King Creek	0	0.16485	0.017866667	0.817266667	0	0	0-16.5-1.8-81.7-0-0
715	SC02	SC02-001	60	34.942555	-83.09442	Crane Creek	0	0.469933333	0	0.530066667	0	0	0-47-0-53-0-0
717	IOWR1	IOWR1-001	53	43.4179	-91.9378	South Pine Creek	0.928641509	0.024264151	0	1.89E-05	0	0.047037736	92.9-2.4-0-0-0-4.7
718	ISRO1	ISRO1-001	28	47.9335	-89.1055	Washington Creek	0.453142857	0.000142857	0	0.001107143	0	0.545642857	45.3-0-0-0.1-0-54.6
719	ISRO2	ISRO2-001	29	47.9212	-89.0752	Grace Creek	0.656758621	0.001586207	0	0.001413793	0	0.340241379	65.7-0.2-0-0.1-0-34
721	ISRO4	ISRO4-001	56	48.1127	-88.5697	Tobin Harbor	0.565642857	0.028767857	0	0.072160714	0	0.333410714	56.6-2.9-0-7.2-0-33.3
722	LACR1	LACR1-001	50	44.0877	-90.8523	Soper Creek	0.16842	0.00156	0	2.00E-05	0	0.82996	16.8-0.2-0-0-0-83
723	NEFS1	NEFS1-001	50	46.6565	-53.2144	Freshwater R.	1	0	0	0	0	0	100-0-0-0-0-0
724	NEFS2	NEFS2-001	36	46.6374	-53.1604	Watern Cove	1	0	0	0	0	0	100-0-0-0-0-0
725	NYNS1	NY18-001	30	40.863817	-73.200704	Nissequoque Creek	0.9997	0	0	0	0	3.00E-04	100-0-0-0-0-0
726	QUEM1	QUEM1-001	50	51.4174	-72.9409	Pepeshquasati R.	0.11506	2.00E-05	0	0.00504	2.00E-05	0.87986	11.5-0-0-0.5-0-88
727	QUEM2	QUEM2-001	43	51.3628	-72.7588	Cheno R.	0.03	0	0	0.002465116	0	0.96755814	3-0-0-0.2-0-96.8
728	WISR1	WISR1-001	50	43.397	-89.6521	Parfrey's Glen Creek	0.99498	2.00E-05	0	0	0	0.005	99.5-0-0-0-0-0.5
729	WISR2	WISR2-001	49	43.4897	-90.3664	Melancthon Creek	0.263734694	0.019081633	0	0.001183673	0.011938776	0.703979592	26.4-1.9-0-0.1-1.2-70.4
730	WISR3	WISR3-001	50	43.2845	-90.3306	Ash Creek	0.92402	0.00264	4.00E-05	0.01006	0	0.06328	92.4-0.3-0-1-0-6.3
731	MACS1	MACS1-001	81	41.594	-70.5066	Quashnet R., Cape Cod	0.986123457	0	0	0	0	0.013876543	98.6-0-0-0-0-1.4
732	MACS2	MACS2-001	49	41.5842	-70.5022	Red Brook, Cape Cod	0.999755102	0	0	0	0	0.000244898	100-0-0-0-0-0
733	MACS3	MACS3-001	28	41.6337	-70.4518	Santuit R., Cape Cod	0.999357143	0	0	0	0	0.000642857	99.9-0-0-0-0-0.1
734	MACS4	MACS4-001	43	41.6245	-70.481	Mashpee R., Cape Cod	0.999209302	0	0	0	0	0.000790698	99.9-0-0-0-0-0.1
735	NYLC1	DS02-001	30	44.288799	-73.52619	Spruce Mill Brook	0.996033333	0	0	0	0	0.003966667	99.6-0-0-0-0-0.4
736	NYLC2	DS01-001	32	44.298636	-73.742629	Styles Brook	0.355125	0.000875	0	0.0008125	0	0.64321875	35.5-0.1-0-0.1-0-64.3
737	VTLC1	VTLC1-01	50	44.1647	-72.8934	Slide Brook	0.98766	0	0	0	0	0.01234	98.8-0-0-0-0-1.2
738	VTLC2	VTLC2-01	50	43.8135	-72.9649	Kettle Brook	0.99286	1.00E-04	0	0.00034	0	0.00666	99.3-0-0-0-0-0.7
739	VTLM	VTLM-01	50	44.7845	-71.995	Bald Mountain Brook	0.9875	0.00016	0	0.00156	0	0.01074	98.8-0-0-0.2-0-1.1
740	NYCS1	NYCS1-001	40	40.762	-73.1492	Connetquot R.	0.99995	0	0	0	0	5.00E-05	100-0-0-0-0-0
741	NYCS2	NY18-061	30	40.771759	-73.156219	Connetquot R.	0.902433333	0	0	0	0	0.097566667	90.2-0-0-0-0-9.8
742	NYSS1	NY18-031	30	40.772389	-72.993351	Swan River	0.7757	0	0	0	0	0.2243	77.6-0-0-0-0-22.4
747	HUDR2	HUDR2-01	23	41.2902	-73.9943	Timp Brook	0.927826087	0.000478261	0	0	0	0.071652174	92.8-0-0-0-0-7.2
749	PASR1	PASR1-01	31	41.1571	-74.1386	Torne Brook	0.737	0	0	0	0	0.263	73.7-0-0-0-0-26.3
764	ACAD1	ACAD1-001	56	44.2869	-68.3478	Marshall Brook	1	0	0	0	0	0	100-0-0-0-0-0
765	ACAD2	ACAD2-001	55	44.2691	-68.3514	Lurvey Brook	0.975090909	0.001345455	0	0.015345455	0	0.008218182	97.5-0.1-0-1.5-0-0.8
766	ACAD3	ACAD3-001	55	44.314	-68.2246	Hunters Brook	1	0	0	0	0	0	100-0-0-0-0-0
767	ACAD4	ACAD4-001	55	44.3099	-68.2445	Stanley Brook	1	0	0	0	0	0	100-0-0-0-0-0
768	ACAD5	ACAD5-001	50	44.3177	-68.2557	Jordan Stream	0.9993	0	0	0	0	7.00E-04	99.9-0-0-0-0-0.1
769	ACAD6	ACAD6-001	41	44.3164	-68.2874	Hadlock Brook	0.976756098	0	0	0	0	0.023219512	97.7-0-0-0-0-2.3
770	CONR4	CONR4-01	50	42.8204	-72.969	Lamb Brook	0.99988	0	0	0	0	0.00012	100-0-0-0-0-0
771	CONR5	CONR5-001	37	42.7453	-72.3089	Brickyard Brook	0.893162162	0	0	0	0	0.106837838	89.3-0-0-0-0-10.7
773	CONR7	CONR7-001	50	42.639722	-72.988889	Manning Brook	0.99998	0	0	0	0	2.00E-05	100-0-0-0-0-0
774	NYHL	NYHL-01	31	43.6004	-74.8187	Horn Lake	0.076354839	0	0	3.23E-05	0	0.923612903	7.6-0-0-0-0-92.4
775	NYLT	NYLT-01	42	44.0377	-74.6115	Little Tupper Lake	0.582309524	0	0	0	0	0.417690476	58.2-0-0-0-0-41.8
776	NYWP	NYWP-01	56	44.331	-74.6272	Windfall Pond	0.089660714	0	0	0	0	0.910321429	9-0-0-0-0-91
777	KENR1	KENR1-01	33	45.3877	-69.963	Cold Stream	0.999545455	0	0	0	0	0.000454545	100-0-0-0-0-0
779	KENR3	KENR3-001	41	44.9152	-71.0926	Dead Diamond River	0.949365854	0	0	0	0	0.050609756	94.9-0-0-0-0-5.1
780	KENR4	KENR4-001	27	44.9697	-71.1533	Little Diamond River	0.98362963	0	0	0	0	0.01637037	98.4-0-0-0-0-1.6
783	KENR7	KENR7-01	33	44.6721	-70.3593	Alder Brook	0.973060606	0	0	0	0	0.026939394	97.3-0-0-0-0-2.7
784	PENR1	PENR1-01	30	45.1431	-68.2845	Lord Brook	1	0	0	0	0	0	100-0-0-0-0-0
785	PENR2	PENR2-01	59	44.8541	-68.8232	Kenduskeag Stream	0.999898305	0	0	0	0	0.000101695	100-0-0-0-0-0
786	STGE1	STGE1-01	30	44.4392	-69.2209	Thompson Brook	0.999833333	0	0	0	0	0.000166667	100-0-0-0-0-0
788	MERR3	MERR3-001	20	42.7217	-71.5525	Flints Brook	0.94655	0	0	0	0	0.05345	94.7-0-0-0-0-5.3
789	MERR4	MERR4-001	20	42.7978	-71.5511	Witches Brook	1	0	0	0	0	0	100-0-0-0-0-0
790	MERR5	MERR5-001	20	42.8114	-71.9175	Meadow Brook	0.9998	0	0	0	0	2.00E-04	100-0-0-0-0-0
791	MERR6	MERR6-001	19	43.1464	-71.8806	Sand Brook	1	0	0	0	0	0	100-0-0-0-0-0
792	PISR1	PISR1-001	30	43.1339	-70.9697	Chelsey Brook	1	0	0	0	0	0	100-0-0-0-0-0
793	SACR1	SACR1-001	30	43.77	-71.2511	White Brook	0.999866667	0	0	0	0	0.000133333	100-0-0-0-0-0
794	CRLE1	CRLE1-01	26	41.5	-81.2804	Leech Stream	0.0215	0.058807692	0	0	0	0.919653846	2.2-5.9-0-0-0-92
795	CRLE2	CRLE2-01	50	41.563	-81.2187	Woodie Brook	0.0356	0.33666	0	0.00264	0	0.625	3.6-33.7-0-0.3-0-62.5
796	CRLE3	CRLE3-01	59	41.5526	-81.234	Spring Brook	0.057610169	0.081288136	0	1.69E-05	0	0.861016949	5.8-8.1-0-0-0-86.1
797	OHAR1	OHAR1-01	50	42.0363	-78.4609	Two Mile Creek	0.00076	0.10464	0	0.0085	0	0.88602	0.1-10.5-0-0.9-0-88.6
798	OHAR2	OHAR2-102	47	41.7532	-78.0554	Allegheny R.	0.183042553	0.187148936	0.000510638	0.001829787	0	0.627382979	18.3-18.7-0.1-0.2-0-62.7
799	OHAR3	OHAR3-101	62	41.2378	-79.3223	Clarion R.	0.136580645	0.304806452	0	0.041129032	0	0.517451613	13.7-30.5-0-4.1-0-51.7
800	PA42_Lower	PA42-048	43	41.576103	-77.016626	Salt Spring Run (lower)	0.000860465	0.012534884	0	0.00944186	0	0.977162791	0.1-1.3-0-0.9-0-97.7
801	PA42_Upper	PA42-091	33	41.578088	-77.017383	Salt Spring Run (upper)	0.001848485	0	0	0	0	0.998151515	0.2-0-0-0-0-99.8
802	Ramsey	UOG-001	50	41.28714	-77.32458	Ramsey Run	0.00012	0.00202	0	0.00018	0	0.99766	0-0.2-0-0-0-99.8
803	Boone	UOG-051	50	41.35392	-77.36207	Boone Run	0.01112	0	0	0.00016	0	0.98872	1.1-0-0-0-0-98.9
804	Dam	UOG-251	50	41.32943	-77.34448	Dam Run	0	0	0	0	0	1	0-0-0-0-0-100
805	Cedar	UOG-101	50	41.61398	-77.50751	Cedar Run	0.00166	0	0	0	0	0.99834	0.2-0-0-0-0-99.8
806	Sebring	UOG-151	29	41.44963	-77.42755	Sebring Branch Mill Run	0	0.000310345	0	0.000689655	0	0.998965517	0-0-0-0.1-0-99.9
807	Francis	UOG-201	50	41.5527	-77.61581	Francis Branch Slate Run	6.00E-05	0.00014	0	2.00E-05	0	0.99978	0-0-0-0-0-100
808	CONR1	CONR1-01	36	44.4434	-71.3048	Unnamed	0.974666667	0	0	2.78E-05	0	0.025305556	97.5-0-0-0-0-2.5
809	CONR2	CONR2-01	40	44.4743	-71.3453	Brandy Brook	0.99755	0	0	0	0	0.00245	99.8-0-0-0-0-0.2
813	HUDR1	HUDR1-01	50	42.7814	-73.1452	Broad Brook	0.97354	0	0	0	0	0.02646	97.4-0-0-0-0-2.6
814	MD31	MD31-001	50	39.6886	-76.7787	Silver Run	0.86744	0.04248	0	0	0	0.09012	86.7-4.2-0-0-0-9
815	MD32	MD32-001	50	39.8248	-76.778	Walker Run	0.90596	0.00018	0	0	0	0.09384	90.6-0-0-0-0-9.4
817	SUSR1	SUSR1-01	50	40.8982	-78.0105	Smays Run	0.09742	0.00108	0	0.00138	0	0.90004	9.7-0.1-0-0.1-0-90
818	SUSR2	SUSR2-01	50	40.9334	-78.0128	Benner Run	0.02126	0.00082	0	1.00E-04	0	0.97778	2.1-0.1-0-0-0-97.8
