ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	Data
747	HUDR2	HUDR2-01	23	41.2902	-73.9943	Timp Brook	0	0.930478261	0.069130435	0.000391304	0	0-93-6.9-0-0
749	PASR1	PASR1-01	31	41.1571	-74.1386	Torne Brook	0	0.744419355	0.255580645	0	0	0-74.4-25.6-0-0
764	ACAD1	ACAD1-001	56	44.2869	-68.3478	Marshall Brook	0	1	0	0	0	0-100-0-0-0
765	ACAD2	ACAD2-001	55	44.2691	-68.3514	Lurvey Brook	0	0.976472727	0.007981818	0.004709091	0.010836364	0-97.6-0.8-0.5-1.1
766	ACAD3	ACAD3-001	55	44.314	-68.2246	Hunters Brook	0	1	0	0	0	0-100-0-0-0
767	ACAD4	ACAD4-001	55	44.3099	-68.2445	Stanley Brook	0	1	0	0	0	0-100-0-0-0
768	ACAD5	ACAD5-001	50	44.3177	-68.2557	Jordan Stream	0	0.999	0.001	0	0	0-99.9-0.1-0-0
769	ACAD6	ACAD6-001	41	44.3164	-68.2874	Hadlock Brook	0	0.976170732	0.023829268	0	0	0-97.6-2.4-0-0
770	CONR4	CONR4-01	50	42.8204	-72.969	Lamb Brook	0	0.9999	1.00E-04	0	0	0-100-0-0-0
771	CONR5	CONR5-001	37	42.7453	-72.3089	Brickyard Brook	0	0.894	0.106	0	0	0-89.4-10.6-0-0
773	CONR7	CONR7-001	50	42.639722	-72.988889	Manning Brook	0	0.99998	2.00E-05	0	0	0-100-0-0-0
774	NYHL	NYHL-01	31	43.6004	-74.8187	Horn Lake	0	0.073387097	0.926612903	0	0	0-7.3-92.7-0-0
775	NYLT	NYLT-01	42	44.0377	-74.6115	Little Tupper Lake	0	0.592	0.408	0	0	0-59.2-40.8-0-0
776	NYWP	NYWP-01	56	44.331	-74.6272	Windfall Pond	0	0.094625	0.905357143	0	0	0-9.5-90.5-0-0
777	KENR1	KENR1-01	33	45.3877	-69.963	Cold Stream	0	0.999575758	0.000424242	0	0	0-100-0-0-0
779	KENR3	KENR3-001	41	44.9152	-71.0926	Dead Diamond River	0	0.949317073	0.050658537	0	0	0-94.9-5.1-0-0
780	KENR4	KENR4-001	27	44.9697	-71.1533	Little Diamond River	0	0.986	0.014	0	0	0-98.6-1.4-0-0
783	KENR7	KENR7-01	33	44.6721	-70.3593	Alder Brook	0	0.972030303	0.027969697	0	0	0-97.2-2.8-0-0
784	PENR1	PENR1-01	30	45.1431	-68.2845	Lord Brook	0	1	0	0	0	0-100-0-0-0
785	PENR2	PENR2-01	59	44.8541	-68.8232	Kenduskeag Stream	0	0.999881356	0.000118644	0	0	0-100-0-0-0
786	STGE1	STGE1-01	30	44.4392	-69.2209	Thompson Brook	0	0.999833333	0.000166667	0	0	0-100-0-0-0
788	MERR3	MERR3-001	20	42.7217	-71.5525	Flints Brook	0	0.93955	0.06045	0	0	0-94-6-0-0
789	MERR4	MERR4-001	20	42.7978	-71.5511	Witches Brook	0	1	0	0	0	0-100-0-0-0
790	MERR5	MERR5-001	20	42.8114	-71.9175	Meadow Brook	0	0.99955	0.00045	0	0	0-100-0-0-0
791	MERR6	MERR6-001	19	43.1464	-71.8806	Sand Brook	0	1	0	0	0	0-100-0-0-0
792	PISR1	PISR1-001	30	43.1339	-70.9697	Chelsey Brook	0	1	0	0	0	0-100-0-0-0
793	SACR1	SACR1-001	30	43.77	-71.2511	White Brook	0	0.999866667	0.000133333	0	0	0-100-0-0-0
794	CRLE1	CRLE1-01	26	41.5	-81.2804	Leech Stream	0	0.024576923	0.916192308	0.059230769	0	0-2.5-91.6-5.9-0
795	CRLE2	CRLE2-01	50	41.563	-81.2187	Woodie Brook	0	0.03772	0.60886	0.35304	0.00032	0-3.8-60.9-35.3-0
796	CRLE3	CRLE3-01	59	41.5526	-81.234	Spring Brook	0	0.059830508	0.856508475	0.08359322	3.39E-05	0-6-85.7-8.4-0
797	OHAR1	OHAR1-01	50	42.0363	-78.4609	Two Mile Creek	0	0.001	0.88224	0.11056	0.00612	0-0.1-88.2-11.1-0.6
798	OHAR2	OHAR2-102	47	41.7532	-78.0554	Allegheny R.	0	0.186468085	0.62206383	0.176276596	0.015148936	0-18.6-62.2-17.6-1.5
799	OHAR3	OHAR3-101	62	41.2378	-79.3223	Clarion R.	0	0.135387097	0.525790323	0.294387097	0.044403226	0-13.5-52.6-29.4-4.4
800	PA42_Lower	PA42-048	43	41.576103	-77.016626	Salt Spring Run (lower)	0	0.001395349	0.971093023	0.005930233	0.021511628	0-0.1-97.1-0.6-2.2
801	PA42_Upper	PA42-091	33	41.578088	-77.017383	Salt Spring Run (upper)	0	0.002393939	0.997606061	0	0	0-0.2-99.8-0-0
802	Ramsey	UOG-001	50	41.28714	-77.32458	Ramsey Run	0	0.00012	0.99786	0.00198	2.00E-05	0-0-99.8-0.2-0
803	Boone	UOG-051	50	41.35392	-77.36207	Boone Run	0	0.01372	0.98572	2.00E-05	0.00054	0-1.4-98.6-0-0.1
804	Dam	UOG-251	50	41.32943	-77.34448	Dam Run	0	2.00E-05	0.99998	0	0	0-0-100-0-0
805	Cedar	UOG-101	50	41.61398	-77.50751	Cedar Run	0	0.00178	0.99822	0	0	0-0.2-99.8-0-0
806	Sebring	UOG-151	29	41.44963	-77.42755	Sebring Branch Mill Run	0	3.45E-05	0.998586207	0.00037931	0.001	0-0-99.9-0-0.1
807	Francis	UOG-201	50	41.5527	-77.61581	Francis Branch Slate Run	0	6.00E-05	0.99954	0.00032	6.00E-05	0-0-100-0-0
808	CONR1	CONR1-01	36	44.4434	-71.3048	Unnamed	0	0.974472222	0.025527778	0	0	0-97.4-2.6-0-0
809	CONR2	CONR2-01	40	44.4743	-71.3453	Brandy Brook	0	0.998475	0.00145	0	7.50E-05	0-99.8-0.1-0-0
813	HUDR1	HUDR1-01	50	42.7814	-73.1452	Broad Brook	0	0.97062	0.02936	0	0	0-97.1-2.9-0-0
814	MD31	MD31-001	50	39.6886	-76.7787	Silver Run	0	0.8864	0.08364	0.02994	0	0-88.6-8.4-3-0
815	MD32	MD32-001	50	39.8248	-76.778	Walker Run	0	0.90612	0.0935	0.00038	0	0-90.6-9.4-0-0
817	SUSR1	SUSR1-01	50	40.8982	-78.0105	Smays Run	0	0.0997	0.89348	0.00156	0.0052	0-10-89.3-0.2-0.5
818	SUSR2	SUSR2-01	50	40.9334	-78.0128	Benner Run	0	0.02392	0.97496	0.00094	0.00016	0-2.4-97.5-0.1-0
