ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	Data
656	RAPR19	SH76-001	30	38.48337	-78.43376	Laurel Prong	0	1	0	0	0	0	0	0-100-0-0-0-0-0
657	RAPR2	RAPR2-01	24	38.5635	-78.3638	White Oak Canyon Run	0	1	0	0	0	0	0	0-100-0-0-0-0-0
658	RAPR20	SH78-001	30	38.50017	-78.43459	Mill Prong	0	1	0	0	0	0	0	0-100-0-0-0-0-0
659	RAPR21	SH79-001	30	38.5704	-78.35266	Negro Run	0	1	0	0	0	0	0	0-100-0-0-0-0-0
662	RAPR24	SH83-001	30	38.41675	-78.47255	Pocosin Hollow Run	0	1	0	0	0	0	0	0-100-0-0-0-0-0
663	RAPR25	SH86-001	30	38.5346	-78.41011	Rose River	0	1	0	0	0	0	0	0-100-0-0-0-0-0
664	RAPR26	SH89-001	30	38.57729	-78.37114	White Oak Canyon Run	0	1	0	0	0	0	0	0-100-0-0-0-0-0
665	RAPR3	RAPR3-01	25	38.5471	-78.3754	Cedar Run	0	1	0	0	0	0	0	0-100-0-0-0-0-0
666	RAPR4	RAPR4-001	50	38.533	-78.4093	Rose R.	0	1	0	0	0	0	0	0-100-0-0-0-0-0
667	RAPR5	RAPR5-051	50	38.533	-78.4093	Rose R.	0	0.98962	0.00904	0	0	0	0.00134	0-99-0.9-0-0-0-0.1
668	RAPR6	RAPR6-001	50	38.5227	-78.42	Hogcamp Branch	1.00E-04	0.93932	0.06042	0	0	0	0.00016	0-93.9-6-0-0-0-0
669	RAPR7	RAPR7-001	45	38.4644	-78.4115	Staunton R.	0	1	0	0	0	0	0	0-100-0-0-0-0-0
670	RAPR8	RAPR8-051	39	38.4644	-78.4115	Staunton R.	0	1	0	0	0	0	0	0-100-0-0-0-0-0
671	RAPR9	RAPR9-001	50	38.4472	-78.3651	Rapidan R.	0	0.99094	4.00E-05	0	0	0	0.00902	0-99.1-0-0-0-0-0.9
673	SANR10	WRC008-001	20	36.075153	-81.786286	Bucks Timber Creek	1	0	0	0	0	0	0	100-0-0-0-0-0-0
675	SANR12	WRC010-001	20	35.9847383	-81.856655	Harper Creek	0.8896	0	0.0013	0	0	0.1091	0	89-0-0.1-0-0-10.9-0
676	SANR13	WRC013-001	20	36.0941433	-81.6457927	Left Fork Mulberry Creek	0.7152	0	0.0048	0	0.00025	0.2797	0	71.5-0-0.5-0-0-28-0
677	SANR14	WRC014-001	20	36.0909312	-81.7941819	Little Wilson Creek	1	0	0	0	0	0	0	100-0-0-0-0-0-0
678	SANR15	WRC015-001	20	36.067003	-81.630581	Mulberry Creek	0.94855	0	0	0	0	0.05145	0	94.9-0-0-0-0-5.1-0
680	SANR17	WRC017-001	20	35.9596683	-81.888163	Upper Creek	0.6081	0	5.00E-05	0	0	0.38895	0.0027	60.8-0-0-0-0-38.9-0.3
681	SANR18	WRC018-001	20	36.0896361	-81.7737879	UT Anthony Creek (@ Headwaters Club)	0.8406	0	0	0	0	0.15935	0	84.1-0-0-0-0-15.9-0
682	SANR19	WRC020-001	20	35.9413001	-81.863064	UT Steels Creek (@ USFS Rd. 496)	0.4256	0	6.00E-04	0	0	0.56605	0.0078	42.6-0-0.1-0-0-56.6-0.8
683	SANR2	WRC011-001	20	35.596247	-81.706086	Henry Fork	0	0	0	0	0	0	1	0-0-0-0-0-0-100
684	SANR20	WRC021-001	20	36.0894111	-81.8022855	Wilson Creek	1	0	0	0	0	0	0	100-0-0-0-0-0-0
686	SANR22	WRC002-001	20	35.183939	-82.531411	Uncles Creek (above falls)	0	0	0	0	0	0.00155	0.99845	0-0-0-0-0-0.2-99.8
687	SANR23	WRC392-001	36	35.893897	-81.97595	UT Honeycutt Creek	1	0	0	0	0	0	0	100-0-0-0-0-0-0
690	SANR4	WRC019-001	20	35.9573661	-81.9253382	UT Linville River	1	0	0	0	0	0	0	100-0-0-0-0-0-0
691	SANR5	WRC006-001	20	35.793128	-82.141186	Bee Rock Creek	0.99945	0	0	0	0	0.00055	0	99.9-0-0-0-0-0.1-0
695	SANR9	WRC007-001	20	35.907003	-81.860933	Buck Creek	0	0	0	0	0	0.0072	0.99275	0-0-0-0-0-0.7-99.3
697	SAV_GA1	GA01-001	38	34.987823	-83.272426	Ammons Creek	1	0	0	0	0	0	0	100-0-0-0-0-0-0
698	SAV_GA10	GA10-001	30	34.953095	-83.539133	Flat Branch	1	0	0	0	0	0	0	100-0-0-0-0-0-0
699	SAV_GA12	GA12-001	30	34.911669	-83.313096	Tuckaluge Creek	0.9436	0	0	0	3.33E-05	0.056266667	3.33E-05	94.4-0-0-0-0-5.6-0
700	SAV_GA22	GA22-001	30	34.860172	-83.644773	Perry Cove	0.773566667	0	0.135133333	0	0	0.019533333	0.071766667	77.4-0-13.5-0-0-2-7.2
701	SAV_GA23	GA23-001	30	34.883037	-83.604608	Lindsey Branch	1	0	0	0	0	0	0	100-0-0-0-0-0-0
702	SAV_GA8	GA08-001	30	34.869109	-83.622943	North Moccasin Creek	0.954066667	0	0.022333333	0	0	0.002033333	0.021533333	95.4-0-2.2-0-0-0.2-2.2
704	SAVR10	WRC265-001	20	35.0458446	-83.0576443	UT Whitewater River (@Heady Mtn. Gap)	0.0166	0	5.00E-05	2.00E-04	0	0.9321	0.05105	1.7-0-0-0-0-93.2-5.1
705	SAVR11	WRC266-001	16	35.017875	-83.2746057	West Fork Overflow Creek	0.0685	0	0.002875	0	0	0.28975	0.63875	6.9-0-0.3-0-0-29-63.9
708	SAVR4	WRC257-001	20	35.0258694	-83.2390669	East Fork Overflow Creek (above and below Glenn Falls)	0.8366	0	0	0	0	0.16015	0.00325	83.7-0-0-0-0-16-0.3
709	SAVR5	WRC258-001	20	35.0112651	-83.1217918	Glade Creek	0.9493	0	0	0	0	0.05065	0	94.9-0-0-0-0-5.1-0
710	SAVR6	WRC259-001	16	35.16205	-82.928467	Indian Creek	0	0	0	0	0	0.661875	0.338125	0-0-0-0-0-66.2-33.8
712	SAVR8	WRC263-001	20	35.0799787	-82.9970572	UT Thompson River (@NC 281 above Reid Creek)	0.12975	0	0.00015	0	0	0.77385	0.09625	13-0-0-0-0-77.4-9.6
714	SC01	SC01-001	60	34.962301	-83.097877	King Creek	0.16775	0	0	0.709683333	0.0812	0.041266667	0	16.8-0-0-71-8.1-4.1-0
715	SC02	SC02-001	60	34.942555	-83.09442	Crane Creek	0.389466667	0	0	0.450183333	0	0.16035	0	38.9-0-0-45-0-16-0
717	IOWR1	IOWR1-001	53	43.4179	-91.9378	South Pine Creek	0.025603774	0	0.076754717	0	0	0.015358491	0.882245283	2.6-0-7.7-0-0-1.5-88.2
718	ISRO1	ISRO1-001	28	47.9335	-89.1055	Washington Creek	3.57E-05	0	0.564071429	0	0	0.015357143	0.4205	0-0-56.4-0-0-1.5-42.1
719	ISRO2	ISRO2-001	29	47.9212	-89.0752	Grace Creek	0.000965517	0	0.374	0	0	0.051310345	0.57362069	0.1-0-37.4-0-0-5.1-57.4
721	ISRO4	ISRO4-001	56	48.1127	-88.5697	Tobin Harbor	0.021375	0	0.355839286	0	8.93E-05	0.202410714	0.420160714	2.1-0-35.6-0-0-20.2-42
722	LACR1	LACR1-001	50	44.0877	-90.8523	Soper Creek	0.00472	0	0.8534	0	0	0.00032	0.14154	0.5-0-85.3-0-0-0-14.2
723	NEFS1	NEFS1-001	50	46.6565	-53.2144	Freshwater R.	0	0	0	0	0	0	1	0-0-0-0-0-0-100
724	NEFS2	NEFS2-001	36	46.6374	-53.1604	Watern Cove	0	0	0	0	0	0	1	0-0-0-0-0-0-100
725	NYNS1	NY18-001	30	40.863817	-73.200704	Nissequoque Creek	0	0	4.00E-04	0	0	0	0.9996	0-0-0-0-0-0-100
726	QUEM1	QUEM1-001	50	51.4174	-72.9409	Pepeshquasati R.	0	2.00E-05	0.88994	0	0	0.01002	0.09998	0-0-89-0-0-1-10
727	QUEM2	QUEM2-001	43	51.3628	-72.7588	Cheno R.	0	0	0.970651163	0	0	0.007395349	0.021860465	0-0-97.1-0-0-0.7-2.2
728	WISR1	WISR1-001	50	43.397	-89.6521	Parfrey's Glen Creek	0	0	0.00314	0	0	0	0.99686	0-0-0.3-0-0-0-99.7
729	WISR2	WISR2-001	49	43.4897	-90.3664	Melancthon Creek	0.022081633	0.013020408	0.714408163	0	0	0.054265306	0.196142857	2.2-1.3-71.4-0-0-5.4-19.6
730	WISR3	WISR3-001	50	43.2845	-90.3306	Ash Creek	0.00164	0	0.06964	0	4.00E-05	0.007	0.92164	0.2-0-7-0-0-0.7-92.2
731	MACS1	MACS1-001	81	41.594	-70.5066	Quashnet R., Cape Cod	0	0	0.014209877	0	0	1.23E-05	0.985777778	0-0-1.4-0-0-0-98.6
732	MACS2	MACS2-001	49	41.5842	-70.5022	Red Brook, Cape Cod	0	0	0.000183673	0	0	0	0.999816327	0-0-0-0-0-0-100
733	MACS3	MACS3-001	28	41.6337	-70.4518	Santuit R., Cape Cod	0	0	0.000607143	0	0	0	0.999321429	0-0-0.1-0-0-0-99.9
734	MACS4	MACS4-001	43	41.6245	-70.481	Mashpee R., Cape Cod	0	0	0.000930233	0	0	0	0.999046512	0-0-0.1-0-0-0-99.9
735	NYLC1	DS02-001	30	44.288799	-73.52619	Spruce Mill Brook	0	0	0.004466667	0	0	0	0.995533333	0-0-0.4-0-0-0-99.6
736	NYLC2	DS01-001	32	44.298636	-73.742629	Styles Brook	9.38E-05	0	0.6170625	0	0	0.0524375	0.330375	0-0-61.7-0-0-5.2-33
737	VTLC1	VTLC1-01	50	44.1647	-72.8934	Slide Brook	0	0	0.00782	0	0	2.00E-05	0.99214	0-0-0.8-0-0-0-99.2
738	VTLC2	VTLC2-01	50	43.8135	-72.9649	Kettle Brook	0	0	0.00348	0	0	0.01904	0.97748	0-0-0.3-0-0-1.9-97.7
739	VTLM	VTLM-01	50	44.7845	-71.995	Bald Mountain Brook	0.00014	0	0.02208	0	0	0.01286	0.9649	0-0-2.2-0-0-1.3-96.5
740	NYCS1	NYCS1-001	40	40.762	-73.1492	Connetquot R.	0	0	2.50E-05	0	0	0	0.999975	0-0-0-0-0-0-100
741	NYCS2	NY18-061	30	40.771759	-73.156219	Connetquot R.	0	0	0.125966667	0	0	0	0.874033333	0-0-12.6-0-0-0-87.4
742	NYSS1	NY18-031	30	40.772389	-72.993351	Swan River	0	0	0.2412	0	0	0	0.7588	0-0-24.1-0-0-0-75.9
747	HUDR2	HUDR2-01	23	41.2902	-73.9943	Timp Brook	0.000956522	0	0.080521739	0	0	4.35E-05	0.918434783	0.1-0-8.1-0-0-0-91.8
749	PASR1	PASR1-01	31	41.1571	-74.1386	Torne Brook	0	0	0.242193548	0	0	0	0.757806452	0-0-24.2-0-0-0-75.8
764	ACAD1	ACAD1-001	56	44.2869	-68.3478	Marshall Brook	0	0	0	0	0	0	1	0-0-0-0-0-0-100
765	ACAD2	ACAD2-001	55	44.2691	-68.3514	Lurvey Brook	0.008654545	0	0.018763636	0	0	0.001090909	0.971490909	0.9-0-1.9-0-0-0.1-97.1
766	ACAD3	ACAD3-001	55	44.314	-68.2246	Hunters Brook	0	0	0	0	0	0	1	0-0-0-0-0-0-100
767	ACAD4	ACAD4-001	55	44.3099	-68.2445	Stanley Brook	0	0	0	0	0	0	1	0-0-0-0-0-0-100
768	ACAD5	ACAD5-001	50	44.3177	-68.2557	Jordan Stream	0	0	0.00022	0	0	0	0.99978	0-0-0-0-0-0-100
769	ACAD6	ACAD6-001	41	44.3164	-68.2874	Hadlock Brook	0	0	0.022609756	0	0	0	0.977390244	0-0-2.3-0-0-0-97.7
770	CONR4	CONR4-01	50	42.8204	-72.969	Lamb Brook	0	0	4.00E-05	0	0	6.00E-05	0.9999	0-0-0-0-0-0-100
771	CONR5	CONR5-001	37	42.7453	-72.3089	Brickyard Brook	0	0	0.113297297	0	0	0	0.886675676	0-0-11.3-0-0-0-88.7
773	CONR7	CONR7-001	50	42.639722	-72.988889	Manning Brook	0	0	4.00E-05	0	0	0	0.99996	0-0-0-0-0-0-100
774	NYHL	NYHL-01	31	43.6004	-74.8187	Horn Lake	0	0	0.930064516	0	0	3.23E-05	0.069903226	0-0-93-0-0-0-7
775	NYLT	NYLT-01	42	44.0377	-74.6115	Little Tupper Lake	0	0	0.422761905	0	0	2.38E-05	0.577238095	0-0-42.3-0-0-0-57.7
776	NYWP	NYWP-01	56	44.331	-74.6272	Windfall Pond	0	0	0.929160714	0	0	0.000446429	0.070392857	0-0-92.9-0-0-0-7
777	KENR1	KENR1-01	33	45.3877	-69.963	Cold Stream	0	0	0.000151515	0	0	0	0.999848485	0-0-0-0-0-0-100
779	KENR3	KENR3-001	41	44.9152	-71.0926	Dead Diamond River	0	0	0.050317073	0	0	0	0.949682927	0-0-5-0-0-0-95
780	KENR4	KENR4-001	27	44.9697	-71.1533	Little Diamond River	0	0	0.011962963	0	0	0	0.988037037	0-0-1.2-0-0-0-98.8
783	KENR7	KENR7-01	33	44.6721	-70.3593	Alder Brook	0	0	0.019121212	0	0	0	0.980848485	0-0-1.9-0-0-0-98.1
784	PENR1	PENR1-01	30	45.1431	-68.2845	Lord Brook	0	0	0	0	0	0	1	0-0-0-0-0-0-100
785	PENR2	PENR2-01	59	44.8541	-68.8232	Kenduskeag Stream	0	0	0.000135593	0	0	0	0.999864407	0-0-0-0-0-0-100
786	STGE1	STGE1-01	30	44.4392	-69.2209	Thompson Brook	0	0	2.00E-04	0	0	0	0.9998	0-0-0-0-0-0-100
788	MERR3	MERR3-001	20	42.7217	-71.5525	Flints Brook	0	0	0.0639	0	0	0	0.9361	0-0-6.4-0-0-0-93.6
789	MERR4	MERR4-001	20	42.7978	-71.5511	Witches Brook	0	0	5.00E-05	0	0	0	0.99995	0-0-0-0-0-0-100
790	MERR5	MERR5-001	20	42.8114	-71.9175	Meadow Brook	0	0	0.00015	0	0	0	0.99985	0-0-0-0-0-0-100
791	MERR6	MERR6-001	19	43.1464	-71.8806	Sand Brook	0	0	0	0	0	0	1	0-0-0-0-0-0-100
792	PISR1	PISR1-001	30	43.1339	-70.9697	Chelsey Brook	0	0	0	0	0	0	1	0-0-0-0-0-0-100
793	SACR1	SACR1-001	30	43.77	-71.2511	White Brook	0	0	0.000166667	0	0	0	0.999833333	0-0-0-0-0-0-100
794	CRLE1	CRLE1-01	26	41.5	-81.2804	Leech Stream	0.156807692	0	0.837576923	0	0	0.001730769	0.003884615	15.7-0-83.8-0-0-0.2-0.4
795	CRLE2	CRLE2-01	50	41.563	-81.2187	Woodie Brook	0.41738	0	0.5614	0	0	0.0037	0.01754	41.7-0-56.1-0-0-0.4-1.8
796	CRLE3	CRLE3-01	59	41.5526	-81.234	Spring Brook	0.116423729	0	0.845271186	0	0	8.47E-05	0.038118644	11.6-0-84.5-0-0-0-3.8
797	OHAR1	OHAR1-01	50	42.0363	-78.4609	Two Mile Creek	0.07516	0	0.91004	0.00356	0	0.01044	0.00078	7.5-0-91-0.4-0-1-0.1
798	OHAR2	OHAR2-102	47	41.7532	-78.0554	Allegheny R.	0.167957447	0	0.670702128	0	0.000276596	0.006106383	0.15487234	16.8-0-67.1-0-0-0.6-15.5
799	OHAR3	OHAR3-101	62	41.2378	-79.3223	Clarion R.	0.31683871	0	0.513290323	0.046774194	0	0.01016129	0.112822581	31.7-0-51.3-4.7-0-1-11.3
800	PA42_Lower	PA42-048	43	41.576103	-77.016626	Salt Spring Run (lower)	0.010604651	0	0.98844186	0	0	0.000767442	0.000186047	1.1-0-98.8-0-0-0.1-0
801	PA42_Upper	PA42-091	33	41.578088	-77.017383	Salt Spring Run (upper)	0	0	0.999212121	0	0	0	0.000787879	0-0-99.9-0-0-0-0.1
802	Ramsey	UOG-001	50	41.28714	-77.32458	Ramsey Run	0.00132	0	0.99864	0	0	0	4.00E-05	0.1-0-99.9-0-0-0-0
803	Boone	UOG-051	50	41.35392	-77.36207	Boone Run	0	0	0.98828	0	0	0.0031	0.00862	0-0-98.8-0-0-0.3-0.9
804	Dam	UOG-251	50	41.32943	-77.34448	Dam Run	0	0	1	0	0	0	0	0-0-100-0-0-0-0
805	Cedar	UOG-101	50	41.61398	-77.50751	Cedar Run	0	0	0.99912	0	0	0	0.00088	0-0-99.9-0-0-0-0.1
806	Sebring	UOG-151	29	41.44963	-77.42755	Sebring Branch Mill Run	3.45E-05	0	0.999793103	0	0	0.000137931	0	0-0-100-0-0-0-0
807	Francis	UOG-201	50	41.5527	-77.61581	Francis Branch Slate Run	6.00E-05	0	0.99988	0	0	4.00E-05	2.00E-05	0-0-100-0-0-0-0
808	CONR1	CONR1-01	36	44.4434	-71.3048	Unnamed	0	0	0.025527778	0	0	8.33E-05	0.974388889	0-0-2.6-0-0-0-97.4
809	CONR2	CONR2-01	40	44.4743	-71.3453	Brandy Brook	0	0	0.004275	0	0	0.006275	0.98935	0-0-0.4-0-0-0.6-98.9
813	HUDR1	HUDR1-01	50	42.7814	-73.1452	Broad Brook	0	0	0.02244	0	0	4.00E-05	0.97754	0-0-2.2-0-0-0-97.8
814	MD31	MD31-001	50	39.6886	-76.7787	Silver Run	0.02032	0	0.11684	0	0	2.00E-05	0.86274	2-0-11.7-0-0-0-86.3
815	MD32	MD32-001	50	39.8248	-76.778	Walker Run	0	0	0.08748	0	0	0.00022	0.91226	0-0-8.7-0-0-0-91.2
817	SUSR1	SUSR1-01	50	40.8982	-78.0105	Smays Run	0.00076	0	0.90264	0	0	0.0142	0.0823	0.1-0-90.3-0-0-1.4-8.2
818	SUSR2	SUSR2-01	50	40.9334	-78.0128	Benner Run	0.0014	0	0.97418	0	0	0.01008	0.01434	0.1-0-97.4-0-0-1-1.4
