ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K0	Data
474	STB	LR_2013_361	30	35.589128	-83.514027	Spud Town Branch	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0
475	TN01	TN01.001	34	36.19179	-82.10446	George Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
476	TN02	TN02.001	34	36.17373	-82.21049	Clarke Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
477	TN03	TN03.001	32	36.12929	-82.09356	Toms Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
478	TN04	TN04.001	50	36.1452	-82.04849	Left Prong Hampton Creek (lower)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
479	TN05	TN05.001	50	36.13995	-82.04641	Left Prong Hampton Creek (upper)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99998	0.00002	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
480	TN09	TN09.001	15	35.80358	-83.02765	Deep Gap Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0
481	TN10	TN10.001	30	36.1481741	-82.1020676	Five Poplar Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
482	TN11	TN11.001	36	35.27136	-84.13839	Bald River	0	0	0	0	0	0	0.348722222	0	0	0	0	0	0	0	0.650361111	0.000861111	0-0-0-0-0-0-34.9-0-0-0-0-0-0-0-65-0.1
483	TN12	TN12.001	36	35.27077	-84.13883	Brookshire Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999	0.001027778	0-0-0-0-0-0-0-0-0-0-0-0-0-0-99.9-0.1
489	TN07	TN07.001	21	36.4715	-81.97623	Lindy Camp Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
491	TN16	TN16.001	22	36.46861	-81.97776	Big Spur Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
492	TN17	TN17.001	22	36.48027	-81.97548	Bakers Ridge Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
493	TN20	TN20.001	20	36.60794	-81.6842	Whetstone Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
494	TN08	TN08.001	21	36.61068	-81.65772	Bearpen Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
495	TN108	TN108.001	30	35.798245	-82.998145	Middle Prong Gulf Ck.	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900033333	0	0.099966667	0-0-0-0-0-0-0-0-0-0-0-0-0-90-0-10
496	TN109	TN109.001	30	35.790545	-83.00505	Brown Gap Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0
497	TN110	TN110.001	30	35.87983	-82.95747	Dry Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.933333333	0.066666667	0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.3-6.7
498	TN111	TN111.001	30	35.86268	-82.92706	Wolf Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0.965933333	0	0.034033333	0-0-0-0-0-0-0-0-0-0-0-0-0-96.6-0-3.4
499	TN112	TN112.001	30	35.95184	-82.827325	Sawmill Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
500	TN122	TN122.001	30	36.560025	-81.709925	Gentry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9996	0.0004	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
501	TN021	TN021.001	30	35.356325	-84.06547	Falls Branch	0	0	0	0	0	0.999933333	0	0	0	0	0	0	0	0	0	6.66667E-05	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
502	TN025	TN025.001	20	35.33309	-84.05855	Sugar Cove Branch	0	0	0.40035	0	0	0.45475	0	0	0	0	0	0	0	0	0	0.1448	0-0-40-0-0-45.5-0-0-0-0-0-0-0-0-0-14.5
503	TN065	TN065.001	30	36.069215	-82.596455	Ft. Davie Creek	0	0	0.4537	0	0	0.415766667	0	0	0	0	0	0	0	0	0	0.130533333	0-0-45.4-0-0-41.6-0-0-0-0-0-0-0-0-0-13.1
504	TN084	TN084.001	30	36.063575	-82.59212	Rocky Fork	0	0	0.1356	0	0	0.2099	0.4662	0	0	0	0	0	0	0	0.1716	0.016633333	0-0-13.6-0-0-21-46.6-0-0-0-0-0-0-0-17.2-1.7
505	BarboursCreek	VA02.001	20	37.595815	-80.087905	Barbours Creek	0	0	0.665	0	0	0	0	0.33495	0	0	0	0	0	0	0	0.00005	0-0-66.5-0-0-0-0-33.5-0-0-0-0-0-0-0-0
506	EwinsRun	VA03.001	20	37.539766	-80.293413	Ewins Run	0	0	0	0	0	0	0	0.93495	0	0	0	0	0	0	0	0.06505	0-0-0-0-0-0-0-93.5-0-0-0-0-0-0-0-6.5
507	PicklesBranch	VA04.001	20	37.381798	-80.191154	Pickles Branch	0	0	0	0	0	0	0	0.9664	0	0	0	0	0	0	0	0.03355	0-0-0-0-0-0-0-96.6-0-0-0-0-0-0-0-3.4
508	PaulsCreek	VA15.001	19	36.644512	-80.695658	Pauls Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999736842	0.000263158	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
509	PDER1	WRC344.001	20	36.1995485	-81.5754174	Elk Creek	0.7618	0	0	0.14465	0	0	0	0	0	0	0	0	0	0	0	0.0935	76.2-0-0-14.5-0-0-0-0-0-0-0-0-0-0-0-9.4
510	PDER10	WRC346.001	18	36.436478	-81.074403	Horse Cove Branch	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
511	PDER11	WRC347.001	20	36.1049213	-81.542613	Joes Fork	0.95555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04435	95.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.4
512	PDER12	WRC348.001	20	36.1775762	-81.5366649	Laurel Creek	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
513	PDER13	WRC349.001	20	36.2654934	-81.4159139	Little Fork	0	0	0	0	0.99685	0	0	0	0	0	0	0	0	0	0	0.00315	0-0-0-0-99.7-0-0-0-0-0-0-0-0-0-0-0.3
514	PDER14	WRC350.001	10	36.449842	-80.943961	Long Creek	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
515	PDER15	WRC351.001	19	36.264472	-81.398458	North Prong Lewis Fork	0	0	0	0	0.963315789	0	0	0	0	0	0	0	0	0	0	0.036684211	0-0-0-0-96.3-0-0-0-0-0-0-0-0-0-0-3.7
516	PDER16	WRC352.001	20	36.0942326	-81.6082065	Ooten Creek	0.3025	0	0	0	0.6975	0	0	0	0	0	0	0	0	0	0	0	30.3-0-0-0-69.8-0-0-0-0-0-0-0-0-0-0-0
518	PDER18	WRC354.001	20	36.1298035	-81.5893463	Rockhouse Creek	0.4469	0	0	0	0.55245	0	0	0	0	0	0	0	0	0	0	0.0006	44.7-0-0-0-55.2-0-0-0-0-0-0-0-0-0-0-0.1
519	PDER19	WRC355.001	20	36.1674302	-81.5537206	South Fork Laurel Creek	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
520	PDER2	WRC358.001	20	36.3966103	-81.1151767	UT Harris Creek	0	0	0	0	0.2093	0	0	0	0	0.78005	0	0	0	0	0	0.0107	0-0-0-0-20.9-0-0-0-0-78-0-0-0-0-0-1.1
524	PDER23	WRC357.001	20	36.448497	-80.961789	Stewart Fork	0	0	0	0	0.96925	0	0	0	0	0	0	0	0	0	0	0.03075	0-0-0-0-96.9-0-0-0-0-0-0-0-0-0-0-3.1
525	PDER24	WRC361.001	20	36.1151725	-81.6361518	UT Yadkin River (@ Caldwell/Watauga Co. line @ SR 1500)	0.17225	0	0	0	0.5794	0	0	0	0	0.24835	0	0	0	0	0	0.0001	17.2-0-0-0-57.9-0-0-0-0-24.8-0-0-0-0-0-0
526	PDER25	D704.001	26	36.1246884	-81.6368065	Martin Branch	0	0	0	0	0.995961538	0	0	0	0	0	0	0	0	0	0	0.004038462	0-0-0-0-99.6-0-0-0-0-0-0-0-0-0-0-0.4
527	PDER26	D705.001	25	36.1181424	-81.6302791	Yadkin River	0.26628	0	0	0	0.7326	0	0	0	0	0	0	0	0	0	0	0.00116	26.6-0-0-0-73.3-0-0-0-0-0-0-0-0-0-0-0.1
529	PDER3	WRC360.001	20	36.4397214	-80.9656906	UT Mitchell River (@ Surry/Alleghany Co. line)	0.9105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895	91.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9
530	PDER4	WRC364.001	20	36.4198925	-81.1152104	UT Garden Creek	0.8451	0	0	0	0	0	0	0	0	0	0	0.15465	0	0	0	0	84.5-0-0-0-0-0-0-0-0-0-0-15.5-0-0-0-0
531	PDER5	WRC340.001	20	36.1235508	-81.5949909	(B) Spanish Oak Branch	0.13185	0	0	0	0.86815	0	0	0	0	0	0	0	0	0	0	0	13.2-0-0-0-86.8-0-0-0-0-0-0-0-0-0-0-0
532	PDER6	WRC341.001	20	36.431669	-80.952903	Bear Creek (UT Mitchell R. on Devotion Estate)	0	0	0	0	0.90335	0	0	0	0	0	0	0	0	0	0	0.09665	0-0-0-0-90.3-0-0-0-0-0-0-0-0-0-0-9.7
534	PDER8	WRC343.001	20	36.1501125	-81.5394676	Dugger Creek	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
535	PDER9	WRC345.001	20	36.3989175	-81.1229172	Harris Creek	0.6982	0	0	0	0	0	0	0	0	0	0	0.1119	0	0	0	0.18995	69.8-0-0-0-0-0-0-0-0-0-0-11.2-0-0-0-19
536	SFStewartsCreek	VA16.001	24	36.592978	-80.79188	SF Stewarts Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
537	FridleyGap2010	AW1.001	30	38.497356	-78.717291	Mountain Run	0	0	0.2807	0	0	0	0	0.7193	0	0	0	0	0	0	0	0	0-0-28.1-0-0-0-0-71.9-0-0-0-0-0-0-0-0
538	DryRun2010	AW1.031	30	38.558933	-79.092305	Dry Run, N.F.	0	0	0.4222	0	0	0	0	0.5778	0	0	0	0	0	0	0	0	0-0-42.2-0-0-0-0-57.8-0-0-0-0-0-0-0-0
539	SkidmoreFork2010	AW1.061	30	38.366106	-79.207234	Skidmore fork North River, N.F.	0	0	0.170862069	0	0	0	0	0.829137931	0	0	0	0	0	0	0	0	0-0-17.1-0-0-0-0-82.9-0-0-0-0-0-0-0-0
540	ElkCreek2012	AW1.091	30	37.56566	-79.48229	East Fork Elk Creek	0	0	0.168875	0	0	0	0	0.831125	0	0	0	0	0	0	0	0	0-0-16.9-0-0-0-0-83.1-0-0-0-0-0-0-0-0
541	LittleStonyCreek2013	AW2.025	30	38.94517	-78.63751	Little Stony Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999633333	0.000366667	0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0
542	LittleWilsonCreek2012	AW2.055	21	37.98309	-79.75844	Little Wilson Creek	0	0	0.296875	0.3055625	0	0	0	0.390625	0	0	0	0	0	0	0	0.0069375	0-0-29.7-30.6-0-0-0-39.1-0-0-0-0-0-0-0-0.7
543	NorthForkTyeRiver2012	AW2.085	30	37.87248	-79.05521	North Fork Tye River	0	0	0	0.1655	0	0	0	0.822866667	0	0	0	0	0	0	0	0.011633333	0-0-0-16.6-0-0-0-82.3-0-0-0-0-0-0-0-1.2
544	NobusinessCreek2013	AW3.019	30	37.24217	-80.90196	No Business Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990666667	0.009266667	0-0-0-0-0-0-0-0-0-0-0-0-0-0-99.1-0.9
545	CarrickCreek	AW4.001	25	35.033222	-82.702944	Carrick Creek	0	0	0	0	0	0.406130435	0	0	0	0	0	0	0	0	0.344304348	0.249565217	0-0-0-0-0-40.6-0-0-0-0-0-0-0-0-34.4-25
546	EmoryCreek	AW4.031	28	35.033139	-82.761028	Emory Creek	0	0	0.2386	0	0	0.12164	0	0	0	0	0	0	0	0	0.45568	0.18412	0-0-23.9-0-0-12.2-0-0-0-0-0-0-0-0-45.6-18.4
547	FallsCreek	AW4.061	30	35.143528	-82.538944	Falls Creek	0	0	0.1252	0	0	0	0	0	0	0	0	0.821066667	0	0	0	0.053666667	0-0-12.5-0-0-0-0-0-0-0-0-82.1-0-0-0-5.4
548	MathewsCreek	AW4.091	21	35.101444	-82.666	Matthews Creek	0	0	0.269428571	0	0	0.72947619	0	0	0	0	0	0	0	0	0	0.001095238	0-0-26.9-0-0-72.9-0-0-0-0-0-0-0-0-0-0.1
549	D707	D707.001	20	36.293816	-81.602125	UT South Fork New River	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8492	0.0008	15-0-0-0-0-0-0-0-0-0-0-0-0-0-84.9-0.1
550	D708	D708.001	54	36.27005	-81.45564	UT West Fork Pine Swamp Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948518519	0.051462963	0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.9-5.1
551	D709	D709.001	54	36.26992	-81.45647	West Fork Pine Swamp Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.946444444	0.053537037	0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.6-5.4
553	D711	D711.001	48	36.289919	-81.43763	East Fork Pine Swamp Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974666667	0.025333333	0-0-0-0-0-0-0-0-0-0-0-0-0-0-97.5-2.5
554	POAR1	POAR1.01	50	39.6659	-77.5459	Edgemont Reservoir	0	0	0.12216	0	0	0	0	0.87784	0	0	0	0	0	0	0	0	0-0-12.2-0-0-0-0-87.8-0-0-0-0-0-0-0-0
555	POCA1	POCA1.001	23	39.1218	-78.5043	Hawk Run	0	0	0	0	0	0	0	0.901956522	0	0	0	0	0	0	0	0.097956522	0-0-0-0-0-0-0-90.2-0-0-0-0-0-0-0-9.8
556	PONB1	PONB1.01	49	39.56505	-79.1526	Big Run	0	0	0.305897959	0	0	0	0	0.673653061	0	0	0	0	0	0	0	0.020469388	0-0-30.6-0-0-0-0-67.4-0-0-0-0-0-0-0-2
557	PONB10	MD35.001	50	39.565446	-79.107979	Mainstem Savage River	0	0	0.44394	0	0	0	0	0.55584	0	0	0	0	0	0	0	0.00016	0-0-44.4-0-0-0-0-55.6-0-0-0-0-0-0-0-0
558	PONB11	MD36.001	50	39.586382	-79.095378	Poplar Lick	0	0	0.59752	0	0	0	0	0.38244	0	0	0	0	0	0	0	0.02002	0-0-59.8-0-0-0-0-38.2-0-0-0-0-0-0-0-2
559	PONB12	MD37.001	50	39.62059	-79.066713	Blue Lick	0	0	0.45964	0	0	0	0	0.53936	0	0	0	0	0	0	0	0.00098	0-0-46-0-0-0-0-53.9-0-0-0-0-0-0-0-0.1
560	PONB2	PONB2.01	49	39.60631	-79.12489	Poplar Lick	0	0	0.43844898	0	0	0	0	0.54577551	0	0	0	0	0	0	0	0.015755102	0-0-43.8-0-0-0-0-54.6-0-0-0-0-0-0-0-1.6
561	PONB3	PONB3.01	49	39.51775	-79.16868	Middle Fork Crabtree Creek	0	0	0.48677551	0	0	0	0	0.501122449	0	0	0	0	0	0	0	0.012102041	0-0-48.7-0-0-0-0-50.1-0-0-0-0-0-0-0-1.2
562	PONB4	PONB4.01	50	39.37217	-79.25085	Lostland Run	0	0	0.11158	0	0	0	0	0.86426	0	0	0	0	0	0	0	0.02414	0-0-11.2-0-0-0-0-86.4-0-0-0-0-0-0-0-2.4
563	PONB5	PONB5.01	48	39.26321	-79.38213	Hindleg Run	0	0	0	0	0	0	0	0.9349375	0	0	0	0	0	0	0	0.0650625	0-0-0-0-0-0-0-93.5-0-0-0-0-0-0-0-6.5
564	PONB6	PONB6.01	50	39.52621	-79.04156	Mill Run	0	0	0	0	0	0	0	0.96396	0	0	0	0	0	0	0	0.03604	0-0-0-0-0-0-0-96.4-0-0-0-0-0-0-0-3.6
565	PONB7	PONB7.001	30	39.27408	-79.31303	Difficult Creek	0	0	0.346333333	0	0	0	0	0.653666667	0	0	0	0	0	0	0	0	0-0-34.6-0-0-0-0-65.4-0-0-0-0-0-0-0-0
566	PONB8	PONB8.001	29	39.6443	-78.9357	Sand Spring Run	0	0	0.774206897	0	0	0	0	0.170896552	0	0	0	0	0	0	0	0.054862069	0-0-77.4-0-0-0-0-17.1-0-0-0-0-0-0-0-5.5
567	PONB9	MD34.001	50	39.594986	-79.051875	Little Savage River	0	0	0.34984	0	0	0	0	0.6302	0	0	0	0	0	0	0	0.01996	0-0-35-0-0-0-0-63-0-0-0-0-0-0-0-2
568	POSB1	POSB1.001	49	38.6474	-79.5013	Teter Camp Run	0	0	0.237122449	0	0	0	0	0.761285714	0	0	0	0	0	0	0	0.00155102	0-0-23.7-0-0-0-0-76.1-0-0-0-0-0-0-0-0.2
569	POSB2	POSB2.01	25	38.8696	-79.4718	Horse Camp Run	0	0	0.1238	0	0	0	0	0.83208	0	0	0	0	0	0	0	0.04412	0-0-12.4-0-0-0-0-83.2-0-0-0-0-0-0-0-4.4
570	POSB3	POSB3.001	23	38.8793	-79.3423	Sawmill Run	0	0	0.240217391	0	0	0	0	0.714304348	0	0	0	0	0	0	0	0.045521739	0-0-24-0-0-0-0-71.4-0-0-0-0-0-0-0-4.6
571	POSB4	POSB4.001	27	38.8789	-79.34	Powdermill Run	0	0	0.241703704	0	0	0	0	0.758296296	0	0	0	0	0	0	0	0	0-0-24.2-0-0-0-0-75.8-0-0-0-0-0-0-0-0
572	POSB5	POSB5.001	20	38.9092	-79.3258	Zeke Run	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0
573	POSB6	POSB6.001	30	39.2597	-78.7537	Mill Run	0	0	0.141966667	0	0	0	0	0.858	0	0	0	0	0	0	0	0	0-0-14.2-0-0-0-0-85.8-0-0-0-0-0-0-0-0
574	POSB7	POSB7.001	30	38.9359	-79.3071	High Ridge Run	0	0	0.6885	0	0	0	0	0.310566667	0	0	0	0	0	0	0	0.000933333	0-0-68.9-0-0-0-0-31.1-0-0-0-0-0-0-0-0.1
575	POSB8	POSB8.001	30	38.9718	-79.2837	Samuel Run	0	0	0.372	0	0	0	0	0.628	0	0	0	0	0	0	0	0	0-0-37.2-0-0-0-0-62.8-0-0-0-0-0-0-0-0
577	POSH10	POSH10.001	100	38.2685	-78.7011	Big Run	0	0	0.14248	0	0	0	0	0.85749	0	0	0	0	0	0	0	0.00004	0-0-14.2-0-0-0-0-85.7-0-0-0-0-0-0-0-0
578	POSH11	POSH11.001	50	38.3127	-78.6305	U. Hawksbill Creek	0	0	0.11614	0	0	0	0	0.8473	0	0	0	0	0	0	0	0.03656	0-0-11.6-0-0-0-0-84.7-0-0-0-0-0-0-0-3.7
579	POSH12	POSH12.01	48	38.3685	-78.5602	Lee Run	0	0	0	0	0	0	0	0.963708333	0	0	0	0	0	0	0	0.036291667	0-0-0-0-0-0-0-96.4-0-0-0-0-0-0-0-3.6
580	POSH13	POSH13.02	43	38.3326	-78.5982	Eaton Hollow	0	0	0	0	0	0	0	0.906023256	0	0	0	0	0	0	0	0.093976744	0-0-0-0-0-0-0-90.6-0-0-0-0-0-0-0-9.4
581	POSH14	POSH14.01	29	38.6329	-78.3432	Dry Run, N.F.	0	0	0.981586207	0	0	0	0	0	0	0	0	0	0	0	0	0.018413793	0-0-98.2-0-0-0-0-0-0-0-0-0-0-0-0-1.8
582	POSH15	POSH15.31	29	38.6329	-78.3432	Dry Run, N.F.	0	0	0.996	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0-0-99.6-0-0-0-0-0-0-0-0-0-0-0-0-0.4
583	POSH16	POSH16.01	50	38.4318	-78.5374	S. Br. Naked Creek -1	0	0	0	0	0	0	0	0.95284	0	0	0	0	0	0	0	0.04716	0-0-0-0-0-0-0-95.3-0-0-0-0-0-0-0-4.7
584	POSH17	POSH17.01	50	38.4209	-78.5202	S. Br. Naked Creek -2	0	0	0	0	0	0	0	0.95828	0	0	0	0	0	0	0	0.04172	0-0-0-0-0-0-0-95.8-0-0-0-0-0-0-0-4.2
585	POSH18	POSH18.001	50	38.4886	-78.4988	W. Br. Naked Creek	0	0	0	0	0	0	0	0.99486	0	0	0	0	0	0	0	0.00512	0-0-0-0-0-0-0-99.5-0-0-0-0-0-0-0-0.5
586	POSH19	POSH19.001	50	38.4935	-78.4595	E. Br. Naked Creek	0	0	0.11778	0	0	0	0	0.88222	0	0	0	0	0	0	0	0	0-0-11.8-0-0-0-0-88.2-0-0-0-0-0-0-0-0
588	POSH20	POSH20.01	38	38.4633	-78.4955	Big Creek	0	0	0	0	0	0	0	0.972394737	0	0	0	0	0	0	0	0.027605263	0-0-0-0-0-0-0-97.2-0-0-0-0-0-0-0-2.8
589	POSH21	POSH21.01	33	38.5021	-78.5127	Harris Cove	0	0	0.147333333	0	0	0	0	0.852636364	0	0	0	0	0	0	0	0	0-0-14.7-0-0-0-0-85.3-0-0-0-0-0-0-0-0
590	POSH22	POSH22.01	25	38.5087	-78.5398	Fultz Run	0	0	0.1748	0	0	0	0	0.82512	0	0	0	0	0	0	0	0.00012	0-0-17.5-0-0-0-0-82.5-0-0-0-0-0-0-0-0
591	POSH23	POSH23.01	49	38.5198	-78.4459	Lewis Spring Branch	0	0	0	0	0	0	0	0.987959184	0	0	0	0	0	0	0	0.012040816	0-0-0-0-0-0-0-98.8-0-0-0-0-0-0-0-1.2
592	POSH24	POSH24.001	50	38.5456	-78.4286	Little Hawksbill Creek	0	0	0.84806	0	0	0	0	0.15094	0	0	0	0	0	0	0	0.001	0-0-84.8-0-0-0-0-15.1-0-0-0-0-0-0-0-0.1
593	POSH25	POSH25.01	50	38.5524	-78.4134	Big Fill Hollow	0	0	0.94808	0	0	0	0	0	0	0	0	0	0	0	0	0.0519	0-0-94.8-0-0-0-0-0-0-0-0-0-0-0-0-5.2
594	POSH26	POSH26.001	50	38.5621	-78.3903	East Hawksbill Creek	0	0	0.1971	0	0	0	0	0.45478	0	0	0.2978	0	0	0	0	0.0504	0-0-19.7-0-0-0-0-45.5-0-0-29.8-0-0-0-0-5
595	POSH27	POSH27.01	50	38.6057	-78.3806	S. Fork Dry Run	0	0	0.24698	0	0	0	0	0.75302	0	0	0	0	0	0	0	0	0-0-24.7-0-0-0-0-75.3-0-0-0-0-0-0-0-0
596	POSH28	POSH28.001	35	38.6519	-78.3551	Pass Run	0	0	0.120285714	0	0	0	0	0.879	0	0	0	0	0	0	0	0.000714286	0-0-12-0-0-0-0-87.9-0-0-0-0-0-0-0-0.1
597	POSH29	POSH29.036	20	38.6519	-78.3551	Pass Run	0	0	0	0	0	0	0	0.99235	0	0	0	0	0	0	0	0.00765	0-0-0-0-0-0-0-99.2-0-0-0-0-0-0-0-0.8
598	POSH3	POSH3.001	50	38.1596	-78.7912	Meadow Run	0	0	0.14804	0	0	0	0	0.85156	0	0	0	0	0	0	0	0.00038	0-0-14.8-0-0-0-0-85.2-0-0-0-0-0-0-0-0
599	POSH30	POSH30.001	50	38.7523	-78.3092	Jeremy's Run	0	0	0.59438	0	0	0	0	0.40284	0	0	0	0	0	0	0	0.00278	0-0-59.4-0-0-0-0-40.3-0-0-0-0-0-0-0-0.3
600	POSH31	POSH31.01	50	38.7776	-78.3323	Heiskell Hollow	0	0	0.9022	0	0	0	0	0	0	0	0	0	0	0	0	0.0978	0-0-90.2-0-0-0-0-0-0-0-0-0-0-0-0-9.8
601	POSH32	POSH32.01	50	38.7838	-78.3014	Overall Run	0	0	0.25632	0	0	0	0	0.72354	0	0	0	0	0	0	0	0.02012	0-0-25.6-0-0-0-0-72.4-0-0-0-0-0-0-0-2
604	POSH35	POSH35.01	41	38.7726	-78.2678	Greasy Run, site 2	0	0	0.352195122	0	0	0.162853659	0	0.484780488	0	0	0	0	0	0	0	0	0-0-35.2-0-0-16.3-0-48.5-0-0-0-0-0-0-0-0
605	POSH36	POSH36.01	50	38.7752	-78.2472	Gooney Run	0	0	0.53638	0	0	0	0	0.44208	0	0	0	0	0	0	0	0.02148	0-0-53.6-0-0-0-0-44.2-0-0-0-0-0-0-0-2.1
606	POSH37	POSH37.01	9	38.8084	-78.1923	Smith Creek	0	0	0.996666667	0	0	0	0	0	0	0	0	0	0	0	0	0.003111111	0-0-99.7-0-0-0-0-0-0-0-0-0-0-0-0-0.3
607	POSH38	POSH38.01	40	38.8278	-78.1881	Lands Run	0	0	0.1505	0	0	0	0	0.83335	0	0	0	0	0	0	0	0.0161	0-0-15.1-0-0-0-0-83.3-0-0-0-0-0-0-0-1.6
608	POSH39	POSH39.001	30	38.7985	-78.8679	Capon Run	0	0	0.130666667	0	0	0	0	0.864533333	0	0	0	0	0	0	0	0.004833333	0-0-13.1-0-0-0-0-86.5-0-0-0-0-0-0-0-0.5
609	POSH4	POSH4.001	49	38.2098	-78.7519	Paine Run	0	0	0	0	0	0	0	0.985571429	0	0	0	0	0	0	0	0.014428571	0-0-0-0-0-0-0-98.6-0-0-0-0-0-0-0-1.4
610	POSH40	SH66.001	25	38.13821	-78.80693	Big Mine Branch	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0
611	POSH41	SH70.001	30	38.6279	-78.35774	Dry Run, N.F.	0	0	0.998933333	0	0	0	0	0	0	0	0	0	0	0	0	0.001066667	0-0-99.9-0-0-0-0-0-0-0-0-0-0-0-0-0.1
612	POSH42	SH71.001	30	38.56708	-78.39623	East Hawksbill Creek	0	0	0	0	0	0	0	0.126133333	0	0	0.794733333	0	0	0	0	0.0791	0-0-0-0-0-0-0-12.6-0-0-79.5-0-0-0-0-7.9
613	POSH43	SH77.001	30	38.54181	-78.4257	Little Hawksbill Creek	0	0	0.954933333	0	0	0	0	0	0	0	0	0	0	0	0	0.0451	0-0-95.5-0-0-0-0-0-0-0-0-0-0-0-0-4.5
614	POSH44	SH87.001	30	38.6129	-78.3781	S. Fork Dry Run	0	0	0	0	0	0	0	0.9244	0	0	0	0	0	0	0	0.0756	0-0-0-0-0-0-0-92.4-0-0-0-0-0-0-0-7.6
615	POSH45	SH88.001	25	38.36557	-78.57957	West Swift Run	0	0	0.21844	0	0	0	0	0.7598	0	0	0	0	0	0	0	0.02176	0-0-21.8-0-0-0-0-76-0-0-0-0-0-0-0-2.2
