ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K0	Data
331	PFBNC110	[WRC245-001]	20	35.4113281	-83.016928	Old Bald Creek	0	0	0	0	0	0	0	0	0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165	0-0-0-0-0-0-0-0-83.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.5
332	PFBNC111	[WRC249-001]	15	35.335311	-82.889639	Sam Branch	0	0	0.278	0	0	0	0.533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189	0-0-27.8-0-0-0-53.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.9
333	PFBNC112	[WRC254-001]	20	35.458564	-83.085531	Winchester Creek	0	0	0	0	0	0	0	0	0.942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0-0-0-0-0-0-0-0-94.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5.8
334	PFBNC113	[WRC026-001]	20	36.016006	-82.684572	(A) East Prong Hickey Fork	0	0	0	0	0.131	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489	0-0-0-0-13.1-38-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-48.9
335	PFBNC114	[WRC027-001]	20	35.4315423	-82.6826226	(B) Fletcher Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785	0	0	0	0	0	0	0	0	0.215	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-78.5-0-0-0-0-0-0-0-0-21.5
336	PFBNC115	[WRC028-001]	20	35.4346241	-82.68400165	(B) Spencer Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867	0	0	0	0	0	0	0	0	0.133	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.7-0-0-0-0-0-0-0-0-13.3
340	PFBNC119	[WRC326-001]	20	36.1950526	-81.9551761	Fall Creek	0	0	0.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098	0-0-90.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9.8
342	PFBNC120	[WRC327-001]	19	36.1854005	-81.7095864	Harrison Branch	0	0	0	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669	0	0.214	0-0-0-11.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-66.9-0-21.4
345	PFBNC123	[WRC330-001]	20	36.196714	-81.7076549	Laurel Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553	0	0.447	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-55.3-0-44.7
346	PFBNC125	[WRC339-001]	20	36.2149634	-81.8216606	Worley Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622	0	0	0	0	0	0	0	0	0	0	0.378	0-0-0-0-0-0-0-0-0-0-0-0-0-0-62.2-0-0-0-0-0-0-0-0-0-0-37.8
347	PFBNC126	[WRC036-001]	19	35.1531241	-82.8544272	(K) Diamond Creek (above falls)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633	0	0	0	0	0	0	0	0	0.367	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-63.3-0-0-0-0-0-0-0-0-36.7
348	PFBNC127	[WRC037-001]	19	35.148	-82.841	(K) Diamond Creek (below falls)	0	0	0	0	0	0.117	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0.252	0	0	0	0	0.195	0-0-0-0-0-11.7-0-0-0-0-0-0-0-0-0-0-43.6-0-0-0-25.2-0-0-0-0-19.5
353	PFBNC131	[WRC043-001]	20	35.317274	-82.7989204	Big Bearpen Branch	0	0	0	0	0	0.127	0	0	0	0	0	0	0	0	0	0	0.611	0	0	0	0	0	0	0	0	0.262	0-0-0-0-0-12.7-0-0-0-0-0-0-0-0-0-0-61.1-0-0-0-0-0-0-0-0-26.2
354	PFBNC132	[WRC044-001]	20	35.1263498	-82.7254991	Bradley Creek	0	0	0.272	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.182	0	0	0	0	0	0	0	0	0.446	0-0-27.2-0-0-10-0-0-0-0-0-0-0-0-0-0-18.2-0-0-0-0-0-0-0-0-44.6
357	PFBNC135	[WRC047-001]	19	35.2452798	-82.8250315	Cathys Creek (above falls)	0	0	0.149	0	0	0.155	0	0	0	0	0	0	0	0	0	0	0.156	0	0	0	0.124	0.231	0	0	0	0.185	0-0-14.9-0-0-15.5-0-0-0-0-0-0-0-0-0-0-15.6-0-0-0-12.4-23.1-0-0-0-18.5
358	PFBNC136	[WRC048-001]	20	35.2279072	-82.8089636	Cedar Rock Creek	0	0	0	0	0	0.303	0	0	0	0	0	0	0	0	0	0	0.446	0	0	0	0	0	0	0	0	0.251	0-0-0-0-0-30.3-0-0-0-0-0-0-0-0-0-0-44.6-0-0-0-0-0-0-0-0-25.1
360	PFBNC138	[WRC054-001]	20	35.1953627	-82.7006818	Hogsed Creek	0	0	0	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0.508	0	0	0	0.232	0	0	0	0	0.157	0-0-0-0-0-10.3-0-0-0-0-0-0-0-0-0-0-50.8-0-0-0-23.2-0-0-0-0-15.7
361	PFBNC139	[WRC055-001]	20	35.2269765	-82.8036075	Kagle Branch	0	0	0	0	0	0.143	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	0	0	0	0.197	0-0-0-0-0-14.3-0-0-0-0-0-0-0-0-0-0-66-0-0-0-0-0-0-0-0-19.7
362	PFBNC14	[WRC086-001]	20	35.3011132	-82.7014008	North Prong Turkey Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	0	0.09	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91-0-0-0-0-0-0-0-0-9
363	PFBNC140	[WRC056-001]	19	35.2453111	-82.7890818	Kuykendall Creek	0	0	0.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208	0-0-79.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.8
364	PFBNC141	[WRC058-001]	20	35.3211685	-82.8026481	Log Hollow Branch	0	0	0.515	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195	0-0-51.5-0-0-29-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-19.5
365	PFBNC142	[WRC059-001]	20	35.3240283	-82.7897053	Looking Glass Creek	0	0		0	0	0.232	0	0	0	0	0	0	0	0	0	0	0.172	0	0	0	0	0.167	0	0	0	0.429	0-0-0-0-0-23.2-0-0-0-0-0-0-0-0-0-0-17.2-0-0-0-0-16.7-0-0-0-42.9
366	PFBNC144	[WRC067-001]	20	35.3017378	-82.803234	Rockhouse Creek	0	0	0.14	0	0	0.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0-0-14-0-0-77.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8.5
367	PFBNC145	[WRC068-001]	20	35.5621703	-82.3555376	Rocky Fork	0	0	0.163	0	0	0.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362	0	0	0	0	0.272	0-0-16.3-0-0-20.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-36.2-0-0-0-0-27.2
370	PFBNC148	[WRC071-001]	20	35.3216175	-82.6885368	Sutton Creek	0	0	0.204	0	0	0	0	0	0	0	0	0.133	0	0	0	0	0.107	0	0	0	0.145	0	0	0	0	0.411	0-0-20.4-0-0-0-0-0-0-0-0-13.3-0-0-0-0-10.7-0-0-0-14.5-0-0-0-0-41.1
371	PFBNC149	[WRC072-001]	20	35.2333527	-82.8211449	Tarkiln Branch	0	0	0	0	0	0.127	0	0	0	0	0	0	0	0	0	0	0.455	0	0	0	0	0	0	0	0	0.418	0-0-0-0-0-12.7-0-0-0-0-0-0-0-0-0-0-45.5-0-0-0-0-0-0-0-0-41.8
374	PFBNC152	[WRC077-001]	20	35.3352984	-82.8026901	UT Looking Glass Creek (@ Bennet Cove)	0	0	0	0	0	0.214	0	0	0	0	0	0	0	0	0	0	0.184	0	0	0	0	0.1	0	0	0	0.502	0-0-0-0-0-21.4-0-0-0-0-0-0-0-0-0-0-18.4-0-0-0-0-10-0-0-0-50.2
377	PFBNC155	[WRC080-001]	20	35.3387483	-82.7923259	UT to Looking Glass Creek (@ Cherry Cove)	0	0	0	0	0	0.202	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0.211	0	0	0	0.447	0-0-0-0-0-20.2-0-0-0-0-0-0-0-0-0-0-14-0-0-0-0-21.1-0-0-0-44.7
378	PFBNC156	[WRC081-001]	20	35.148281	-82.594131	Wildcat Branch	0	0	0	0	0	0.163	0	0	0	0	0	0	0	0	0	0	0.472	0	0	0	0	0	0	0	0	0.365	0-0-0-0-0-16.3-0-0-0-0-0-0-0-0-0-0-47.2-0-0-0-0-0-0-0-0-36.5
379	PFBNC157	[WRC084-001]	20	35.2791541	-82.88750234	Chestnut Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0.13	0	0	0	0	0	0	0	0.34	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-53-13-0-0-0-0-0-0-0-34
380	PFBNC158	[D712-001]	86	36.1187367	-81.785994	Boone Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954	0	0	0.046	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.4-0-0-4.6
381	PFBNC159	[D904-001]	48	35.65536	-82.41322	Left Fork Beetree Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932	0	0	0	0	0	0	0	0	0.068	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.2-0-0-0-0-0-0-0-0-6.8
382	PFBNC16	[WRC088-001]	20	35.720176	-82.8363434	UT Friezland Creek	0	0	0	0	0	0	0	0	0.726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274	0-0-0-0-0-0-0-0-72.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-27.4
383	PFBNC160	[D905-001]	40	35.66236	-82.29021	Flat Creek	0.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099	90.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9.9
384	PFBNC161	[D908-001]	40	35.72633	-82.33578	North Fork Swannanoa River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942	0	0	0	0	0	0	0	0	0.058	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.2-0-0-0-0-0-0-0-0-5.8
386	PFBNC17	[WRC089-001]	20	35.1317496	-82.633079	Walker Branch	0	0	0	0	0	0.249	0	0	0	0	0	0	0	0	0	0	0.272	0	0	0	0.149	0	0	0	0	0.33	0-0-0-0-0-24.9-0-0-0-0-0-0-0-0-0-0-27.2-0-0-0-14.9-0-0-0-0-33
388	PFBNC19	[WRC050-001]	20	35.2919502	-82.815768	Cove Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.05	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95-0-0-0-0-0-0-0-0-5
389	PFBNC21	[WRC238-001]	20	35.520511	-83.1329804	Indian Creek	0	0	0	0	0	0	0	0	0.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0-0-0-0-0-0-0-0-92.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.5
391	PFBNC23	[WRC034-001]	20	35.1911007	-82.8208899	(J) Sawmill Creek (above falls)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0.06	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94-0-0-0-0-0-0-0-0-6
392	PFBNC24	[WRC371-001]	20	35.088828	-82.756712	South Prong Glady Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597	0	0	0	0	0	0	0	0	0.403	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-59.7-0-0-0-0-0-0-0-0-40.3
393	PFBNC25	[WRC372-001]	20	35.089306	-82.741648	Jane Cantrell Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892	0	0	0	0	0	0	0	0	0.108	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-89.2-0-0-0-0-0-0-0-0-10.8
394	PFBNC26	[WRC373-001]	20	35.108285	-82.701368	Hickory Flat Creek	0	0	0	0	0	0.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0-0-0-0-0-92.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.9
396	PFBNC28	[WRC382-001]	20	35.120125	-82.75003	Laurel Branch (Murr Creek) Above Falls	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595	0	0	0	0.103	0	0	0	0	0.302	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-59.5-0-0-0-10.3-0-0-0-0-30.2
398	PFBNC3	[WRC064-001]	20	35.3536568	-82.7777478	Pigeon Branch	0	0	0.24	0	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283	0	0	0	0.33	0-0-24-0-0-14.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.3-0-0-0-33
400	PFBNC31	[WRC042-001]	20	35.462239	-82.689914	Beaverdam Creek	0.698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219	0	0	0	0	0	0	0	0	0.083	69.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-21.9-0-0-0-0-0-0-0-0-8.3
401	PFBNC32	[WRC051-001]	20	35.1232614	-82.7047303	East Fork French Broad River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874	0	0	0	0	0	0	0	0	0.126	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-87.4-0-0-0-0-0-0-0-0-12.6
403	PFBNC34	[WRC057-001]	19	35.361242	-82.683317	Laurel Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.749	0	0	0	0	0	0	0	0	0.251	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-74.9-0-0-0-0-0-0-0-0-25.1
404	PFBNC35	[WRC060-001]	20	35.756372	-82.946969	Maple Springs Branch	0	0	0	0	0	0	0	0	0.783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217	0-0-0-0-0-0-0-0-78.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-21.7
405	PFBNC36	[WRC062-001]	20	35.798753	-82.368792	North Fork Ivy Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609	0	0	0	0	0	0	0	0	0.391	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-60.9-0-0-0-0-0-0-0-0-39.1
407	PFBNC38	[WRC065-001]	20	35.6694559	-82.3930353	Right Fork Beetree Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937	0	0	0	0	0	0	0	0	0.063	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.7-0-0-0-0-0-0-0-0-6.3
408	PFBNC39	[WRC066-001]	20	35.815297	-82.938686	Roaring Fork	0.547	0	0	0	0	0	0	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276	54.7-0-0-0-0-0-0-0-17.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-27.6
409	PFBNC4	[WRC090-001]	20	35.33193	-82.65082	Woody Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0.06	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94-0-0-0-0-0-0-0-0-6
412	PFBNC42	[WRC082-001]	20	35.3314292	-82.6493749	Woody Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.935	0	0	0	0	0	0	0	0	0.065	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.5-0-0-0-0-0-0-0-0-6.5
413	PFBNC43	[WRC085-001]	20	35.2584604	-82.7535622	Mine Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924	0	0	0	0	0	0	0	0	0.076	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-92.4-0-0-0-0-0-0-0-0-7.6
414	PFBNC44	[WRC189-001]	20	35.87624	-82.234827	Ayles Creek	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0.446	0	0	0	0	0	0	0	0	0	0	0.184	0-0-0-0-0-0-0-0-0-37-0-0-0-0-44.6-0-0-0-0-0-0-0-0-0-0-18.4
415	PFBNC45	[WRC190-001]	20	35.9652732	-82.4749537	Bald Mountain Creek	0	0	0	0	0	0	0	0	0	0.405	0	0	0	0	0.239	0	0	0	0	0	0	0	0	0	0	0.356	0-0-0-0-0-0-0-0-0-40.5-0-0-0-0-23.9-0-0-0-0-0-0-0-0-0-0-35.6
416	PFBNC46	[WRC196-001]	20	36.0968006	-82.1012793	Carvers Gap Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819	0	0	0	0	0	0	0	0	0	0	0.181	0-0-0-0-0-0-0-0-0-0-0-0-0-0-81.9-0-0-0-0-0-0-0-0-0-0-18.1
418	PFBNC48	[WRC198-001]	20	35.9602071	-82.0517815	Gouges Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664	0	0	0	0	0	0	0	0	0	0	0.336	0-0-0-0-0-0-0-0-0-0-0-0-0-0-66.4-0-0-0-0-0-0-0-0-0-0-33.6
419	PFBNC49	[WRC200-001]	20	36.083408	-82.115417	Holder Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896	0	0	0	0	0	0	0	0	0	0	0.104	0-0-0-0-0-0-0-0-0-0-0-0-0-0-89.6-0-0-0-0-0-0-0-0-0-0-10.4
420	PFBNC5	[WRC230-001]	20	35.4080126	-83.0011615	Cherry Cove Creek	0	0	0	0	0	0	0	0	0.869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0-0-0-0-0-0-0-0-86.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.1
421	PFBNC50	[WRC201-001]	20	36.082267	-82.063001	Jerry Creek	0	0	0	0	0	0	0	0	0	0.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0-0-0-0-0-0-0-0-0-92.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.9
422	PFBNC51	[WRC203-001]	20	36.0956264	-82.0985289	Johns Camp Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705	0	0	0	0	0	0	0	0	0	0	0.295	0-0-0-0-0-0-0-0-0-0-0-0-0-0-70.5-0-0-0-0-0-0-0-0-0-0-29.5
423	PFBNC52	[WRC204-001]	20	35.9845092	-82.044634	Jones Creek	0	0	0	0	0	0	0	0	0	0.876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124	0-0-0-0-0-0-0-0-0-87.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12.4
424	PFBNC53	[WRC209-001]	20	36.121701	-82.160219	Lyddies Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863	0	0	0	0	0	0	0	0	0	0	0.137	0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.3-0-0-0-0-0-0-0-0-0-0-13.7
426	PFBNC55	[WRC212-001]	20	35.7970579	-82.2825554	Ogle Creek	0	0	0	0	0	0	0	0	0	0.757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243	0-0-0-0-0-0-0-0-0-75.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-24.3
427	PFBNC56	[WRC214-001]	20	35.7731193	-82.3226384	Raven Fork	0	0	0	0	0	0	0	0	0	0.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0-0-0-0-0-0-0-0-0-86.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.7
428	PFBNC57	[WRC218-001]	20	36.116242	-82.050094	Roaring Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.758	0	0	0	0	0	0	0	0	0	0	0.242	0-0-0-0-0-0-0-0-0-0-0-0-0-0-75.8-0-0-0-0-0-0-0-0-0-0-24.2
429	PFBNC58	[WRC220-001]	20	35.8482545	-82.2108422	Roaring Spout Branch (Above Falls)	0	0	0	0	0	0	0	0	0	0.923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0-0-0-0-0-0-0-0-0-92.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.7
431	PFBNC6	[WRC231-001]	20	35.4144916	-83.9934787	Deep Gap Creek	0	0	0	0	0	0	0	0	0.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148	0-0-0-0-0-0-0-0-85.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-14.8
433	PFBNC61	[WRC228-001]	20	35.382768	-82.8093472	Bee Branch	0	0	0	0	0	0	0	0	0.922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078	0-0-0-0-0-0-0-0-92.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.8
435	PFBNC63	[WRC232-001]	19	35.4134934	-82.9919913	Deep Gap Creek	0	0	0	0	0	0	0	0	0.849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151	0-0-0-0-0-0-0-0-84.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-15.1
436	PFBNC64	[WRC233-001]	20	35.5284956	-83.1522215	Deep Gap Creek	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0-0-0-0-0-0-0-0-87-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13
437	PFBNC65	[WRC234-001]	20	35.54362	-83.1043	Fie Creek	0	0	0	0	0	0	0	0	0.768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232	0-0-0-0-0-0-0-0-76.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-23.2
438	PFBNC66	[WRC239-001]	20	35.5044723	-83.0939977	Johnson Branch	0	0	0	0	0	0	0	0	0.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178	0-0-0-0-0-0-0-0-82.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-17.8
439	PFBNC67	[WRC240-001]	20	35.5194154	-83.158788	Long Branch	0	0	0	0	0	0	0	0	0.905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095	0-0-0-0-0-0-0-0-90.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9.5
440	PFBNC68	[WRC241-001]	20	35.5350548	-83.1629576	Mashie Stomp Creek	0	0	0	0	0	0	0	0	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0-0-0-0-0-0-0-0-88-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12
441	PFBNC69	[WRC244-001]	20	35.435672	-82.934283	Nix Creek	0	0	0	0	0	0	0	0	0.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0-0-0-0-0-0-0-0-93.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6.8
442	PFBNC7	[WRC237-001]	20	35.400362	-82.7949057	Hungry Creek	0	0	0	0	0	0	0	0	0.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171	0-0-0-0-0-0-0-0-82.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-17.1
443	PFBNC70	[WRC247-001]	20	35.4815135	-83.0456402	Plott Creek	0	0	0	0	0	0	0	0	0.763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237	0-0-0-0-0-0-0-0-76.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-23.7
444	PFBNC71	[WRC248-001]	20	35.4263574	-83.0215477	Rocky Branch	0	0	0	0	0	0	0	0	0.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253	0-0-0-0-0-0-0-0-74.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25.3
445	PFBNC72	[WRC251-001]	20	35.4159817	-83.0244455	Steestachee Creek	0	0	0	0	0	0	0	0	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0-0-0-0-0-0-0-0-87.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12.5
446	PFBNC73	[WRC255-001]	20	35.5108696	-83.1468679	Wolf Laurel Branch	0	0	0	0	0	0	0	0	0.839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161	0-0-0-0-0-0-0-0-83.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.1
447	PFBNC74	[WRC325-001]	20	36.3214084	-81.7397625	Ellison Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.822	0	0.178	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82.2-0-17.8
448	PFBNC75	[WRC328-001]	20	36.1862318	-81.7095216	Harrison Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.661	0	0.339	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-66.1-0-33.9
449	PFBNC77	[WRC333-001]	20	36.3274908	-81.7776488	North Fork Cove Creek	0	0	0	0	0	0	0	0	0	0	0	0.194	0	0	0	0	0	0	0	0	0	0	0	0.567	0	0.239	0-0-0-0-0-0-0-0-0-0-0-19.4-0-0-0-0-0-0-0-0-0-0-0-56.7-0-23.9
450	PFBNC78	[WRC334-001]	20	36.1556859	-81.8987786	Ramp Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0.13	0-0-0-0-0-0-0-0-0-0-0-0-0-0-87-0-0-0-0-0-0-0-0-0-0-13
451	PFBNC79	[WRC335-001]	20	36.1253758	-81.8201683	Shanty Spring Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722	0	0	0	0	0	0	0	0	0	0	0.278	0-0-0-0-0-0-0-0-0-0-0-0-0-0-72.2-0-0-0-0-0-0-0-0-0-0-27.8
452	PFBNC80	[WRC337-001]	20	36.1505828	-81.9007725	UT to Elk River (upstream of Ramp Branch)	0	0	0	0	0	0	0	0	0	0.142	0	0	0	0	0.541	0	0	0	0	0	0	0	0	0	0	0.317	0-0-0-0-0-0-0-0-0-14.2-0-0-0-0-54.1-0-0-0-0-0-0-0-0-0-0-31.7
453	PFBNC81	[WRC365-001]	20	35.4886448	-83.1133433	East Fork Campbell Creek	0	0	0	0	0	0	0	0	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192	0-0-0-0-0-0-0-0-80.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-19.2
