unique_id	score	bar_type	jurisdiction	nhs	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_del	ave_aff_del	max_del	ln_comp_del	Observed_Date	crossing_id	featureid
2784	0.521	1	2	0	1.0503	0.694000047	0	3.52	0.671047659	76.93500303	0.538076624	0.289465916	0.571428571	0	0	0	0	7/2/2014	xy4257586972668783	201478743
2785	0.66	1	2	0	2.4849	4.083924993	4	2.54	1.343638756	78.55604359	0.280613383	0.400221695	0.678571429	0	0	0	0	7/2/2014	xy4258277972670874	201478742
2787	0.421	1	2	0	1.2501	1.182970586	0	2.3599999	1.438544282	75.52282601	0.992866436	0.848929738	0.678571429	0	0	0	0	9/3/2014	xy4263823673044803	201478806
2789	0	3	2	0	3.5811	4.027912977	2	6.6399999	3.491817201	331.0537045	0.743449365	0.457760095	NA	NA	NA	NA	NA	NA	MA_MA00310	201478753
2790	0.991	2	2	0	3.5811	4.030569879	3	6.6399999	3.491817201	331.0537045	0.151716404	0.993485695	0.357142857	0	0	0	0	9/3/2014	xy4264032973032924	201478753
2792	0.594	1	2	0	0.5121	0.777392363	0	4.4699998	0.738294666	102.4771407	0.924944551	0.29939905	0.321428571	0	0	0	0	9/3/2014	xy4264322373045427	201478752
2799	0.995	2	1	0	39.0078	53.68818369	54	1.24	15.00431463	128.1546595	0.063136634	0.405618886	0.285714286	NA	NA	NA	NA	9/12/2014	xy4258953572788587	201478866
2800	1	2	2	0	39.5316	54.0410007	55	1.24	15.00431463	128.1546595	0.852361656	0.650123805	0.285714286	0.000157157	0.785784916	0.785784916	0.530052417	9/12/2014	xy4259178272786390	201478866
2803	0.912	2	2	0	0.6255	0.571764254	0	7.3899999	1.626993979	251.5023426	0.182147353	0.141493999	0.535714286	9.56E-06	0.007963	0.007963	0.364714529	9/8/2014	xy4259754472809915	201478793
2804	0.355	1	2	0	1.2384	0.945408877	1	7.3899999	1.626993979	251.5023426	0.621748903	0.332368161	0.642857143	9.56E-06	0.007963	0.007963	0.364714529	9/8/2014	xy4259655772805730	201478793
2805	0.989	2	1	0	3.3525	2.821540907	5	7.3899999	1.626993979	251.5023426	0.809752442	0.25563749	0.571428571	0.001184801	0.073135846	0.073566679	0.64946112	9/12/2014	xy4259380572786171	201478793
2806	1	2	2	0	2.5272	2.249493163	3	7.3899999	1.626993979	251.5023426	0.541950474	0.32284724	0.428571429	0	0	0	0	9/12/2014	xy4259542272791840	201478793
2807	0.714	1	2	0	3.3075	2.652759793	4	7.3899999	1.626993979	251.5023426	0.054727218	0.854094768	0.607142857	0.004256605	0.56754736	0.618467507	0.725025483	9/12/2014	xy4259421472787884	201478793
2808	0	1	2	0	1.719	1.38207317	2	7.3899999	1.626993979	251.5023426	0.773943317	0.461705115	0.642857143	0.000143802	0.205431951	0.205431951	0.524833122	9/8/2014	xy4259665372800832	201478793
2809	1	2	1	0	43.4223	57.65149455	62	1.0599999	15.21204478	110.3073041	0.17939306	0.115615659	0.428571429	0.002299186	0.095401907	0.095983207	0.688641975	9/12/2014	xy4259755172783495	201478775
2811	0.018	1	2	0	0.108	0.37219115	0	12.7200003	15.34558707	1329.485195	0.920848881	0.106611815	0.714285714	0.000157157	0.785784916	0.785784916	0.530052417	6/8/2015	xy4259446572780171	201478775
2812	1	1	1	0	0.3537	1.037132784	1	12.7200003	15.34558707	1329.485195	0.110314985	0.100389664	NA	NA	NA	NA	NA	9/17/2015	xy4259938072781384	201478775
2814	0.186	1	1	14	4.3965	6.332761858	4	6.5999999	2.109061455	255.7367713	0.433661721	0.217600139	0.535714286	0.0079298	0.06288501	0.062931925	0.761810794	7/21/2014	xy4258501072701177	201478795
2815	0.948	2	2	0	4.788	6.540367794	5	6.5999999	2.109061455	255.7367713	0.02005735	0.63246412	0.678571429	0	0	0	0	7/2/2014	xy4258323872701351	201478795
2818	1	1	0	0	1.1214	0.355837569	0	1.01	0.618541413	21.19387615	0.687887454	0.513336674	NA	NA	NA	NA	NA	7/9/2014	xy4259107772730784	201478794
2820	0.5	3	NA	NA	1302.5259	1486.733458	1021	0.51	290.9141197	232.090412	0.377905647	0.099319448	NA	NA	NA	NA	NA	NA	MA_MA00853	201478794
2822	0.592	1	2	0	0.117	0.422445949	0	15.5699997	0.123552915	146.0224842	0.513356016	0.476118174	NA	0.000177796	0.592652124	0.592652124	0.537356854	NA	xy4260123672706992	201478795
2826	0	1	2	0	0.3564	0.514936139	0	9.3800001	0.366937085	151.6014232	0.533993338	0.260635207	0.571428571	2.28E-05	0.009106844	0.009106844	0.41595204	10/17/2014	xy4261005472891598	201478814
2827	0.515	1	2	0	0.36	0.536051551	1	9.3800001	0.366937085	151.6014232	0.310402948	0.407739258	0.464285714	0	0	0	0	10/17/2014	xy4261011472891356	201478814
2828	0.355	1	2	0	0.5355	1.032210109	2	9.3800001	0.366937085	151.6014232	0.243080865	0.581052577	0.142857143	5.23E-05	0.261654027	0.261654027	0.465105635	10/29/2014	xy4261160372886961	201478814
2830	0	1	2	0	0.8154	0.741691187	0	10.8999996	2.127249739	424.1703949	0.650518397	0.956516278	0.571428571	2.28E-05	0.009106844	0.009106844	0.41595204	10/17/2014	xy4259457472886459	201479000
2833	0	1	2	0	0.4743	0.481196373	0	9.0600004	0.710090754	203.6994132	0.153880214	0.88043555	0.642857143	0.000595967	2.979833586	3.214500035	0.608409752	10/17/2014	xy4259737672866621	201478891
2834	1	2	2	0	7.1991	5.475673824	2	5.8600001	2.946022431	268.361544	0.389500358	0.322913923	0.357142857	0.000595967	2.979833586	3.214500035	0.608409752	10/17/2014	xy4260867572885166	201478814
2837	0.455	1	2	0	1.3581	2.21394878	2	5.7800002	0.847482679	141.970431	0.364472597	0.211259539	0.607142857	0.008397501	3.110185683	6.863781518	0.763904762	8/14/2014	xy4255958872624174	201478826
2838	0.551	1	1	1	1.4157	2.59415518	5	5.7800002	0.847482679	141.970431	0.551191178	0.761740216	NA	0.073038428	1.217307126	5.344174258	0.892816265	10/27/2014	xy4255916272620128	201478826
2839	0.012	1	2	0	1.44	2.65930638	6	5.7800002	0.847482679	141.970431	0.369384189	0.285027551	0.642857143	0.000105341	0.131676126	0.131676126	0.506443467	8/12/2014	xy4255919972619336	201478826
2840	0.585	1	1	1	1.4139	2.541576759	4	5.7800002	0.847482679	141.970431	0.354452015	0.641834882	NA	1.94E-05	0.048532335	0.048532335	0.406541838	10/27/2014	xy4255914172620767	201478826
2841	0.64	1	NA	NA	1.3995	2.47088536	3	5.7800002	0.847482679	141.970431	0.804821637	0.738084149	NA	1.94E-05	0.048532335	0.048532335	0.406541838	NA	xy4255885172621502	201478826
2843	0.421	1	NA	NA	0.2376	0.539133846	0	12.8299999	0.160927559	137.3240165	0.895109029	0.645375397	0.392857143	0	0	0	0	6/11/2015	xy4256266572627352	201478826
2845	0.538	1	NA	NA	0.837	0.884166404	0	7.02	0.537056027	137.2623847	0.418877111	0.983496132	0.464285714	0	0	0	0	8/14/2014	xy4256356672627105	201478826
2847	1	1	2	0	0.1584	0.455091183	0	0.67	0.60505288	13.90516386	0.89747463	0.608245704	NA	NA	NA	NA	NA	8/7/2014	xy4255220472600359	201478836
2850	0.621	1	NA	NA	0.0828	0.191923049	0	5.9200001	0.179620704	66.94290287	0.140373675	0.59387276	NA	NA	NA	NA	NA	NA	xy4254989672598430	201478836
2851	0.612	1	NA	NA	0.1809	0.243583095	1	5.9200001	0.179620704	66.94290287	0.472353789	0.082303508	NA	NA	NA	NA	NA	NA	xy4255011572598982	201478836
2852	1	1	NA	NA	0.2484	0.511554064	2	5.9200001	0.179620704	66.94290287	0.709261589	0.479195944	NA	NA	NA	NA	NA	6/16/2015	xy4255245972599251	201478836
2853	0.79015379	1	1	0	0.2745	0.571810722	3	5.9200001	0.179620704	66.94290287	0.243128173	0.789077808	0.25	0.06608129	2.447455202	5.733310216	0.886262546	6/21/2016	xy4255280672599714	201478836
2855	0.653	1	NA	NA	0.3654	0.91312633	0	5.3600001	0.38527846	88.76807383	0.415618547	0.027368209	NA	NA	NA	NA	NA	NA	xy4256024072594346	201478836
2856	0.646	1	2	0	0.3681	0.949618883	1	5.3600001	0.38527846	88.76807383	0.360090737	0.740342079	NA	0.003517668	2.345112277	6.02260459	0.712972442	NA	xy4256027772594792	201478836
2857	0.884	1	2	0	0.3699	0.9733147	2	5.3600001	0.38527846	88.76807383	0.317838668	0.187351914	0.392857143	0.003517668	2.345112277	6.02260459	0.712972442	6/10/2015	xy4256021572595026	201478836
2858	0.61	1	2	0	0.3708	1.003051739	4	5.3600001	0.38527846	88.76807383	0.669980878	0.333652942	NA	0.098078387	3.515354367	8.832351164	0.908564423	NA	xy4256032372595353	201478836
2859	0.696	1	2	0	0.3708	0.993081488	3	5.3600001	0.38527846	88.76807383	0.757812941	0.429691154	0.285714286	0.098078387	3.515354367	8.832351164	0.908564423	6/10/2015	xy4256029672595244	201478836
2860	0.5	3	NA	NA	1313.8443	1497.282496	1028	8.5500002	289.5219419	3881.606418	0.253085103	0.593234264	NA	NA	NA	NA	NA	NA	MA_MA00464	201478842
2863	0.052	1	2	0	0.5445	0.679808878	0	13.1199999	0.416084938	225.8028713	0.573155529	0.298228444	0.535714286	0	0	0	0	9/12/2014	xy4258194672791611	201478914
2864	0.513	1	1	0	0.7992	1.219175597	1	13.1199999	0.416084938	225.8028713	0.663719641	0.097028104	0.464285714	0.000685917	0.046345771	0.04663539	0.617160077	9/12/2014	xy4258618072792423	201478914
2869	NA	1	0	0	1.6659	0.942047203	0	6.23	2.73145144	274.7194582	0.04664829	0.523809178	NA	0	0	0	0	9/3/2014	xy4262064673018138	201479035
2870	0.74	1	2	0	2.8323	2.829389937	1	6.23	2.73145144	274.7194582	0.242575905	0.424967088	NA	0.000632927	2.109757942	2.788077108	0.61214517	NA	xy4262167373005385	201479035
2873	1	2	2	0	6.4206	7.015506917	5	4.7600002	5.98888138	310.8024693	0.201751162	0.4048798	0.555555556	NA	NA	NA	NA	9/3/2014	xy4262474873033222	201478979
2876	0.625	1	2	0	0.5085	1.489981137	0	19.9699993	24.60203389	2642.823668	0.393989858	0.592323982	NA	0	0	0	0	NA	xy4261583472911127	201478890
2877	0.946	1	2	0	0.5454	1.499174907	1	19.9699993	24.60203389	2642.823668	0.803724016	0.692606624	0.357142857	0.000894982	0.09132467	0.09132467	0.632882447	9/10/2014	xy4261576172911073	201478890
2881	0.624	1	2	0	0.0162	0.1490644	0	2.05	0.051766937	12.44470814	0.531201666	0.101249175	0.428571429	0.000118777	0.296943061	0.331663207	0.513533294	6/16/2015	xy4255418372606369	201478893
2882	1	1	NA	NA	0.108	0.652434439	1	0.4	0.315277532	5.992542741	0.964374298	0.552066447	NA	NA	NA	NA	NA	8/7/2014	xy4255110472609866	201478893
2883	1	1	2	0	0.1089	0.698779889	2	0.4	0.315277532	5.992542741	0.187376412	0.606848719	NA	NA	NA	NA	NA	8/7/2014	xy4255097572610406	201478893
2885	0.559	1	2	0	0.3897	1.16509792	0	7.4499998	0.781924908	175.7694593	0.833578924	0.772803	0.607142857	2.64E-05	0.011480547	0.011480547	0.424706104	8/14/2014	xy4255413272626925	201478901
2886	0	1	1	1	1.2033	1.755005627	3	7.4499998	0.781924908	175.7694593	0.933615633	0.870672001	NA	0.073038428	1.217307126	5.344174258	0.892816265	10/27/2014	xy4255290872620495	201478901
2887	0.703	1	2	0	1.2393	1.888950648	4	7.4499998	0.781924908	175.7694593	0.986786497	0.131869051	0.571428571	0.003285077	4.106346211	7.288344394	0.708522625	8/12/2014	xy4255205872619380	201478901
2888	0	1	1	1	1.1943	1.695912548	2	7.4499998	0.781924908	175.7694593	0.877709846	0.860825439	NA	0.07305784	1.209566895	5.344174258	0.892832028	10/27/2014	xy4255314472621130	201478901
2889	0.76	1	NA	NA	1.1682	1.628895189	1	7.4499998	0.781924908	175.7694593	0.264655279	0.288500205	NA	1.94E-05	0.048532335	0.048532335	0.406541838	NA	xy4255345172621828	201478901
2891	0.046	1	2	0	0.9072	1.46907717	0	17.7299995	0.509151164	337.5489226	0.029053718	0.385977441	0.535714286	0.000945043	0.11250509	0.11250509	0.636098738	9/10/2014	xy4260770172922729	201478900
2896	0.186	1	2	0	0.6588	0.151446676	0	14.71	6.401328137	993.007092	0.970760932	0.347069782	0.714285714	0.003229702	1.404218095	3.119054933	0.708534985	9/11/2014	xy4256955772676338	201478904
2898	0	3	NA	NA	13.5567	19.27716085	26	2.49	7.446362242	181.2909229	0.370353434	0.065221699	NA	NA	NA	NA	NA	NA	MA_MA02665	201479037
2899	0.627	1	2	0	14.2542	20.03567504	27	2.49	7.446362242	181.2909229	0.81711887	0.82385926	0.357142857	0.000332671	0.831677396	1.278543729	0.574334242	9/10/2014	xy4259968472908187	201479037
2902	0.998	2	2	0	16.6392	22.85444594	29	3.97	7.199863732	284.2217307	0.166241386	0.159681616	0.285714286	0.000332671	0.831677396	1.278543729	0.574334242	9/10/2014	xy4260497472912031	201478925
2903	1	2	2	0	49.7484	62.77288025	45	1.92	19.00834131	223.3458879	0.879785291	0.259486567	0.142857143	0.002720397	3.400496721	4.380297241	0.697938448	9/10/2014	xy4260507172913296	201478934
2906	0.991	2	2	0	34.4178	47.26445825	46	1.39	13.09949553	134.2291106	0.358772172	0.897685185	0.464285714	5.43E-06	0.027137833	0.027137833	0.331379724	10/10/2014	xy4257014672802286	201479119
2907	1	2	2	0	35.973	48.42712933	47	1.39	13.09949553	134.2291106	0.73595969	0.564974959	0.285714286	0	0	0	0	9/12/2014	xy4257997472800002	201479119
2910	0.026	1	2	0	0.7542	2.058246225	2	9.2700005	0.416759166	159.6713389	0.922910364	0.470240753	0.464285714	0	0	0	0	9/12/2014	xy4258173872800192	201478942
2912	0	1	2	0	0.0081	0.055284248	0	12.4799995	0.078467168	93.274556	0.231144046	0.065729903	0.714285714	0.004250568	1.06264192	1.19555987	0.724890174	5/4/2015	xy4258611672797270	201478937
2914	1	1	NA	NA	1368.0873	1566.336785	1091	0.26	323.6812972	124.8063741	0.200652928	0.655251804	NA	NA	NA	NA	NA	NA	xy4256059072679262	201479025
2915	1	2	2	0	1369.3347	1566.961054	1092	0.26	323.6812972	124.8063741	0.111873956	0.12227566	0.285714286	0.002785564	1.638567199	4.086368448	0.699630332	8/4/2014	xy4255539872677800	201479025
2918	0.186	1	2	0	0.2259	0.535727888	0	14.9899998	0.236140565	194.3531378	0.80015492	0.065214738	0.535714286	0.002185626	0.607118222	0.647404397	0.685628687	5/26/2015	xy4258485972807239	201478942
2920	0	1	2	0	0.243	0.384804681	0	15.2600002	0.161624472	163.6864503	0.058009102	0.968109569	0.464285714	0.002185626	0.607118222	0.647404397	0.685628687	5/26/2015	xy4258574772805720	201478942
2922	0.844	2	2	0	2.4705	1.782614027	0	2.77	1.061835481	76.1575587	0.118623539	0.30061131	0.25	0.00564895	2.25958002	6.649996211	0.74094382	8/18/2014	xy4256600772726417	201478965
2923	0	1	2	0	3.1482	2.349738193	1	3.5	1.414268508	111.0551265	0.34321203	0.522486017	0.464285714	0.000525964	0.292201976	0.340441277	0.601463172	8/18/2014	xy4256768272721762	201478965
2924	0.6	1	NA	NA	3.5757	3.761577261	3	13.3800001	1.476073043	433.725217	0.268977956	0.260798887	NA	NA	NA	NA	NA	NA	xy4257233872707968	201478965
2925	0.925	2	2	0	3.2499	2.717072752	2	3.5	1.414268508	111.0551265	0.330989874	0.88340494	0.464285714	0.038130981	2.16653303	4.802612248	0.854261041	8/18/2014	xy4256833472717650	201478965
2927	0.779	1	2	0	7.011	7.326704675	5	3.1400001	4.91686357	185.7711942	0.726120022	0.658930098	0.357142857	0.002976987	2.976987006	2.976987006	0.703476718	NA	xy4261448772979643	201478959
2929	0.616	1	2	0	0.6543	1.085152685	0	5.1700001	0.69118098	114.6808941	0.464603268	0.520325835	NA	0.01261111	4.850426854	7.512509632	0.787404804	NA	xy4262347872978608	201478959
2935	0.12	1	2	0	0.5292	0.131416102	0	5.6500001	0.462681022	102.5401456	0.069045859	0.429583542	0.785714286	0.000724951	1.035644526	1.036454166	0.620378263	8/25/2014	xy4257070372772846	201478973
2936	0.578	1	2	0	0.6975	0.457644313	1	5.6500001	0.462681022	102.5401456	0.299485193	0.95815197	0.571428571	0	0	0	0	8/25/2014	xy4257351572773055	201478973
2937	0.455260821	1	2	0	0.8262	0.535135565	2	5.6500001	0.462681022	102.5401456	0.050996426	0.06840278	0.571428571	0	0	0	0	4/28/2016	xy4257407572773049	201478973
2940	0.623	1	2	0	2.2977	2.707080972	3	3.78	1.341656508	116.8199722	0.590221485	0.374677259	0.571428571	0	0	0	0	9/19/2014	xy4258427472773740	201478973
2945	0.826	1	2	0	3.6837	4.878546171	6	2.05	1.767288966	72.71303383	0.373089286	0.857109935	0.535714286	0	0	0	0	9/19/2014	xy4259070272765256	201478973
2946	0	1	2	0	0.5634	0.899844362	0	6.4499998	0.324575343	98.04424249	0.546184791	0.430687044	0.607142857	0	0	0	0	9/19/2014	xy4258528872774903	201478973
2947	0.069	1	2	0	0.5688	0.953318587	1	6.4499998	0.324575343	98.04424249	0.538639877	0.024855758	0.285714286	0	0	0	0	9/19/2014	xy4258498172774407	201478973
2951	0.186	1	2	0	1.7217	1.862579887	1	3.7	1.175842916	107.0486056	0.072730366	0.495454831	0.464285714	0.000754529	0.269474491	0.277673496	0.622790518	9/5/2014	xy4258443872831934	201479030
2954	0.801	1	2	0	1.1367	0.934788601	0	5.79	1.054144919	158.6110178	0.68987415	0.584260564	0.357142857	8.48E-06	0.042418814	0.042418814	0.35769883	9/5/2014	xy4258900672838216	201478976
2956	0	3	NA	NA	1.6704	2.325184386	2	3.29	1.705419333	114.6347043	0.510781964	0.817850845	NA	NA	NA	NA	NA	NA	MA_MA00311	201479114
2959	0.748	1	2	0	0.7191	0.876397844	0	4.73	0.664639935	102.8866413	0.792147763	0.968097268	0.571428571	0	0	0	0	9/3/2014	xy4262867673045725	201478977
2961	0.53	1	2	0	1.1043	1.040527733	0	6.1300001	0.969659433	161.055191	0.208031802	0.308151329	0.678571429	0	0	0	0	9/3/2014	xy4261844073036731	201479029
2963	0.649	1	2	0	3.9951	3.182651071	3	1.48	3.670593049	75.65444876	0.854295538	0.333513025	0.607142857	0	0	0	0	9/2/2014	xy4260589772983155	201479181
2965	0.609958633	1	2	0	1.4391	2.035440821	0	5.71	1.088928147	158.9792173	0.687603548	0.918230618	0.571428571	0.002976987	2.976987006	2.976987006	0.703476718	4/21/2016	xy4261066472979734	201478995
2970	0.991	2	2	0	11.1195	15.66985808	10	3.55	6.916789926	249.1066213	0.981515346	0.290183865	0.357142857	0	0	0	0	9/5/2014	xy4258345172836187	201479006
2972	0.447	1	2	0	0.2988	0.781670251	0	8.1700001	6.027754041	535.1856416	0.839553342	0.346022425	0.571428571	8.49E-07	0.008491048	0.008491048	0.22290577	5/26/2015	xy4259155072849799	201479017
2973	0.609	1	2	0	1.3716	2.384102304	3	8.1700001	6.027754041	535.1856416	0.305635736	0.768050258	0.464285714	0.000373302	0.933253886	1.378935892	0.58112789	9/5/2014	xy4258263872837345	201479017
2974	0.052	1	2	0	1.3554	2.250905553	2	8.1700001	6.027754041	535.1856416	0.504685353	0.076405052	0.464285714	6.59E-06	0.032961791	0.032961791	0.34283141	9/5/2014	xy4258312972838703	201479017
2975	0.523	1	2	0	1.341	2.164341351	1	8.1700001	6.027754041	535.1856416	0.688041348	0.659319088	0.555555556	0.000951136	4.755681934	6.766196731	0.634815963	9/5/2014	xy4258330972839608	201479017
2978	0.022	1	2	0	0.6507	1.83225636	0	8.1700001	0.592744674	167.826494	0.369661631	0.057405895	0.607142857	0	0	0	0	7/31/2014	xy4256010572668077	201479021
2979	0.515	1	NA	NA	1.1727	2.802652851	2	8.1700001	0.592744674	167.826494	0.429770297	0.529452368	NA	NA	NA	NA	NA	NA	xy4255189972668702	201479021
2980	NA	1	2	0	0.7713	2.035945098	1	8.1700001	0.592744674	167.826494	0.474278949	0.893705657	NA	0.004831583	2.300753804	8.135106706	0.731277324	8/4/2014	xy4255841472668494	201479021
2984	0.104	1	2	0	1.3662	1.877492007	1	4.7399998	1.434919451	151.4944467	0.817216074	0.885203596	0.642857143	0	0	0	0	9/8/2014	xy4258840372818784	201479031
2985	0.591	1	2	0	2.1303	2.86676072	3	4.7399998	1.434919451	151.4944467	0.234535257	0.500880388	0.464285714	0.002185626	0.607118222	0.647404397	0.685628687	9/5/2014	xy4258084072814528	201479031
2986	0.904	1	2	0	2.3373	3.372639709	4	4.7399998	1.434919451	151.4944467	0.377130736	0.891579324	0.607142857	0	0	0	0	9/5/2014	xy4257677572812192	201479031
2987	0.919	1	2	0	2.0061	2.660325338	2	4.7399998	1.434919451	151.4944467	0.966448164	0.700103752	0.357142857	0.000297434	0.743584811	1.265264864	0.567713958	9/8/2014	xy4258195972816469	201479031
2989	0	1	2	0	0.7596	0.962556317	0	8.1000004	0.776460052	190.4360781	0.195213447	0.979750823	0.535714286	0	0	0	0	9/8/2014	xy4259027572820828	201479031
2992	0.675	1	NA	NA	0.081	0.08024035	0	6.1799998	0.506699061	117.3729835	0.633153928	0.875028498	NA	0	0	0	0	NA	xy4254203572592200	201479032
2993	1	1	2	0	0.9639	1.260658022	7	6.1799998	0.506699061	117.3729835	0.792306642	0.641726913	NA	NA	NA	NA	NA	6/20/2016	xy4253836772602430	201479032
2994	1	1	2	0	0.9639	1.265706909	8	6.1799998	0.506699061	117.3729835	0.96618905	0.055555535	NA	0.002189128	0.377435785	0.883869638	0.685722708	6/20/2016	xy4253832772602459	201479032
2996	0.186046322	1	NA	NA	0.6048	0.801699493	5	6.1799998	0.506699061	117.3729835	0.849228646	0.222076971	0.571428571	NA	NA	NA	NA	6/21/2016	xy4254115972600040	201479032
2997	0.104	2	2	0	0.6075	0.820135462	6	6.1799998	0.506699061	117.3729835	0.110040259	0.023780538	0.611111111	8.34E-05	0.033360922	0.033360922	0.492646061	8/15/2014	xy4254117472600230	201479032
2998	0.312	1	2	0	0.585	0.705796823	4	6.1799998	0.506699061	117.3729835	0.039694838	0.534038965	0.642857143	0	0	0	0	8/12/2014	xy4254112072598869	201479032
2999	0.715	1	2	0	0.0882	0.140220469	1	6.1799998	0.506699061	117.3729835	0.042848667	0.714865113	0.607142857	0	0	0	0	NA	xy4254238172592554	201479032
3000	0.217	1	NA	NA	0.396	0.214504194	2	6.1799998	0.506699061	117.3729835	0.054495334	0.130635936	0.464285714	0	0	0	0	6/19/2015	xy4254233072593451	201479032
3001	0.138	1	2	0	0.4149	0.347198864	3	6.1799998	0.506699061	117.3729835	0.327031567	0.891345799	NA	0.010102027	2.020405489	4.243901911	0.775686901	6/19/2015	xy4254202772594975	201479032
3003	0	1	2	0	8.5905	13.03115742	21	4.3299999	6.198612696	287.6337019	0.139127483	0.237430885	NA	0	0	0	0	NA	xy4257974372915243	201479334
3004	1	1	2	0	9.9135	14.36076321	24	4.3299999	6.198612696	287.6337019	0.818591528	0.059755486	NA	NA	NA	NA	NA	9/9/2014	xy4258883272910362	201479334
3005	1	1	2	0	9.9135	14.33964795	23	4.3299999	6.198612696	287.6337019	0.288025235	0.609880814	NA	NA	NA	NA	NA	9/9/2014	xy4258865772910446	201479334
3006	0.874	1	2	0	8.6355	13.18605528	22	4.3299999	6.198612696	287.6337019	0.96445082	0.717824484	NA	0	0	0	0	NA	xy4258100772915990	201479334
3009	0.578	1	2	0	0.1467	0.169855744	0	4.1799998	1.234156597	123.8984946	0.407819529	0.49752647	0.464285714	0.000171504	0.065963175	0.065963175	0.535245032	6/11/2015	xy4254762772628182	201479042
3010	0.45	1	1	1	0.3744	0.731624548	3	4.1799998	1.234156597	123.8984946	0.890158745	0.982780998	NA	1.94E-05	0.048532335	0.048532335	0.406541838	10/27/2014	xy4254739672622355	201479042
3011	0.468	1	1	1	0.3771	0.780507583	4	4.1799998	1.234156597	123.8984946	0.222550175	0.957682554	0.642857143	0.07305784	1.209566895	5.344174258	0.892832028	10/27/2014	xy4254711872621894	201479042
3012	0.468	1	NA	NA	0.2817	0.648350184	2	4.1799998	1.234156597	123.8984946	0.528733132	0.177066167	NA	NA	NA	NA	NA	10/27/2014	xy4254778172623218	201479042
3013	0.348	1	2	0	0.4302	0.954960446	5	4.1799998	1.234156597	123.8984946	0.801781084	0.172031235	0.5	0.002638739	3.298423647	5.01459661	0.695973675	8/12/2014	xy4254628872620125	201479042
3015	0.757	1	2	0	0.1935	0.344318633	1	4.1799998	1.234156597	123.8984946	0.109408628	0.56240811	0.321428571	0	0	0	0	9/11/2014	xy4254830172626513	201479042
3017	1	1	NA	NA	0.9873	2.055083662	5	0.23	0.604856994	4.772641667	0.053889809	0.239510633	NA	NA	NA	NA	NA	6/20/2016	xy4253779372602541	201479081
3018	0.803	1	1	0	2.1717	3.407933929	15	1.36	1.114959381	38.31537383	0.662713511	0.502247316	0.392857143	0.021182676	0.793358658	1.706984905	0.819835512	8/12/2014	xy4253819772602865	201479043
3019	0.591	1	2	0	2.4318	3.836365563	16	0.42	1.357093146	13.05445473	0.336872101	0.100222355	0.571428571	0.000167023	1.670229914	1.670229914	0.533543539	8/7/2014	xy4253829672607941	201479043
3023	1	1	6	0	0.0405	0.08141677	0	9.6700001	0.367800155	156.4721546	0.542351251	0.387290128	NA	NA	NA	NA	NA	9/18/2015	xy4261190372960884	201479049
3028	1	1	0	0	0.4014	0.118295312	0	12.1099997	0.698072863	269.9598262	0.780668826	0.312389928	NA	NA	NA	NA	NA	9/17/2015	xy4260155272960889	201479057
3035	0.53	1	2	0	0.5517	0.420695783	0	3.9300001	0.978963127	103.7481488	0.102377102	0.312821176	0.607142857	0	0	0	0	8/25/2014	xy4256590172762429	201479058
3038	0.775	1	2	0	3.3822	3.759756293	2	16.5400009	2.695924189	724.5927732	0.011742635	0.203684587	0.5	0.000632927	2.109757942	2.788077108	0.61214517	NA	xy4262151873004321	201479059
3041	0.355	1	2	0	0.4293	0.33195524	0	3.8399999	0.286536016	54.8435369	0.794872772	0.015745806	0.214285714	0.000739318	3.696587524	3.696587524	0.620923084	9/10/2014	xy4259954472914535	201479060
3043	0.534633523	1	2	0	0.1953	0.152156282	0	4.21	0.443564116	74.8109093	0.446961551	0.9495485	0.714285714	0.000124978	0.416593622	0.479831279	0.516535086	4/21/2016	xy4260246573006637	201479072
3044	0	3	NA	NA	0.5301	0.604496484	1	0.59	0.458257945	10.65642727	0.924785119	0.901322997	NA	NA	NA	NA	NA	NA	MA_MA02629	201479072
3047	0.186	2	2	0	4.4136	6.195835025	1	3.27	2.436193929	136.1784259	0.600353326	0.434522267	0.464285714	0.000127718	0.127717798	0.127717798	0.517825293	8/22/2014	xy4255715172741073	201479259
3054	0.891	1	2	0	3.5343	4.067430959	1	3.71	1.904889036	136.6197186	0.873240504	0.085151854	0.535714286	0.001020876	10.20876087	10.20876087	0.635819175	8/4/2014	xy4255529772659178	201479078
3055	0.631	1	NA	NA	4.2147	5.361511016	2	3.71	1.904889036	136.6197186	0.579313656	0.537742807	NA	NA	NA	NA	NA	NA	xy4254522172659648	201479078
3058	0.725602266	1	2	0	0.8397	0.45765966	0	2.72	0.699808883	60.7104239	0.14397856	0.998822357	0.25	0	0	0	0	5/23/2016	xy4257598372653798	201479078
3065	0.567	1	NA	NA	0.1998	0.245683619	0	4.2600002	0.261057549	58.07408576	0.614111444	0.139509555	NA	NA	NA	NA	NA	NA	xy4252919372600679	201479081
3066	0.822	1	2	0	0.36	0.502185662	1	4.2600002	0.261057549	58.07408576	0.605433645	0.5502246	0.321428571	0	0	0	0	8/7/2014	xy4252988472603087	201479081
