unique_id	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
2766	1	1.4337	0.1413	1.846522269	0.055297705	5	7.45	0.724625	169.206685	8/14/2014	1	1	xy4257031272620175	201478716
2767	1	1.4337	0	1.900429975	0.053907706	6	7.45	0.724625	169.206685	8/14/2014	2	0	xy4257011372619573	201478716
2768	2	69.9345	17.8443	87.49688003	21.80155622	56	3.72	35.390469	590.460344	8/27/2014	1	14	xy4263347672974198	201478722
2770	2	9.522	1.8567	10.79971464	2.38785728	7	9.82	5.980377	640.737856	8/27/2014	2	0	xy4263118272972800	201478959
2773	1	1.2429	1.2429	1.659401121	1.659401121	0	8.19	0.6653	178.236751	10/29/2014	2	0	xy4262114172881981	201478732
2776	1	0.4545	0.4545	0.12757515	0.12757515	0	9.37	0.35269	148.470689	6/5/2015	2	0	xy4258116572760119	201478835
2777	1	0.5085	0.054	0.282451235	0.154876084	1	9.37	0.35269	148.470689	4/28/2016	2	0	xy4258239672760650	201478835
2782	2	4.5531	1.0179	6.607479453	1.829554414	6	5.41	2.085064	208.430666	7/31/2014	2	0	xy4257283772678634	201478800
2784	1	1.0503	1.0503	0.694000047	0.694000047	0	3.52	0.671048	76.935003	7/2/2014	2	0	xy4257586972668783	201478743
2785	1	2.4849	1.6164	4.083924993	2.884091834	4	2.54	1.343639	78.556044	7/2/2014	2	0	xy4258277972670874	201478742
2787	1	1.2501	1.2501	1.182970586	1.182970586	0	2.36	1.438544	75.522826	9/3/2014	2	0	xy4263823673044803	201478806
2789	3	3.5811	1.8189	4.027912977	2.067550028	2	6.6399999	3.491817201	331.0537045	NA	2	0	MA_MA00310	201478753
2790	2	3.5811	0	4.030569879	0.002656902	3	6.64	3.491817	331.053704	9/3/2014	2	0	xy4264032973032924	201478753
2792	1	0.5121	0.5121	0.777392363	0.777392363	0	4.47	0.738295	102.477141	9/3/2014	2	0	xy4264322373045427	201478752
2799	2	39.0078	1.4733	53.68818369	1.928348284	54	1.24	15.004315	128.154659	9/12/2014	1	0	xy4258953572788587	201478866
2800	2	39.5316	0.5238	54.0410007	0.352817015	55	1.24	15.004315	128.154659	9/12/2014	2	0	xy4259178272786390	201478866
2803	2	0.6255	0.6255	0.571764254	0.571764254	0	7.39	1.626994	251.502343	9/8/2014	2	0	xy4259754472809915	201478793
2804	1	1.2384	0.6129	0.945408877	0.373644623	1	7.39	1.626994	251.502343	9/8/2014	2	0	xy4259655772805730	201478793
2805	2	3.3525	0.045	2.821540907	0.168781115	5	7.39	1.626994	251.502343	9/12/2014	1	0	xy4259380572786171	201478793
2806	2	2.5272	0.8082	2.249493163	0.867419994	3	7.39	1.626994	251.502343	9/12/2014	2	0	xy4259542272791840	201478793
2807	1	3.3075	0.7803	2.652759793	0.403266629	4	7.39	1.626994	251.502343	9/12/2014	2	0	xy4259421472787884	201478793
2808	1	1.719	0.4806	1.38207317	0.436664293	2	7.39	1.626994	251.502343	9/8/2014	2	0	xy4259665372800832	201478793
2809	2	43.4223	0.5382	57.65149455	0.788952938	62	1.06	15.212045	110.307304	9/12/2014	1	0	xy4259755172783495	201478775
2811	1	0.108	0.108	0.37219115	0.37219115	0	12.72	15.345587	1329.485195	6/8/2015	2	0	xy4259446572780171	201478775
2812	1	0.3537	0.2457	1.037132784	0.664941634	1	12.72	15.345587	1329.485195	9/17/2015	1	0	xy4259938072781384	201478775
2814	1	4.3965	2.5596	6.332761858	3.881818566	4	6.6	2.109061	255.736771	7/21/2014	1	14	xy4258501072701177	201478795
2815	2	4.788	0.3915	6.540367794	0.207605936	5	6.6	2.109061	255.736771	7/2/2014	2	0	xy4258323872701351	201478795
2818	1	1.1214	1.1214	0.355837569	0.355837569	0	1.01	0.618541	21.193876	7/9/2014	0	0	xy4259107772730784	201478794
2820	3	1302.5259	1.557	1486.733458	2.623849727	1021	0.51	290.9141197	232.090412	NA	NA	NA	MA_MA00853	201478794
2822	1	0.117	0.117	0.422445949	0.422445949	0	15.57	0.123553	146.022484	NA	2	0	xy4260123672706992	201478795
2826	1	0.3564	0.3564	0.514936139	0.514936139	0	9.38	0.366937	151.601423	10/17/2014	2	0	xy4261005472891598	201478814
2827	1	0.36	0.0036	0.536051551	0.021115412	1	9.38	0.366937	151.601423	10/17/2014	2	0	xy4261011472891356	201478814
2828	1	0.5355	0.1755	1.032210109	0.496158558	2	9.38	0.366937	151.601423	10/29/2014	2	0	xy4261160372886961	201478814
2830	1	0.8154	0.8154	0.741691187	0.741691187	0	10.9	2.12725	424.170395	10/17/2014	2	0	xy4259457472886459	201479000
2833	1	0.4743	0.4743	0.481196373	0.481196373	0	9.06	0.710091	203.699413	10/17/2014	2	0	xy4259737672866621	201478891
2834	2	7.1991	5.9094	5.475673824	4.252786264	2	5.86	2.946022	268.361544	10/17/2014	2	0	xy4260867572885166	201478814
2837	1	1.3581	0.2835	2.21394878	0.79064853	2	5.78	0.847483	141.970431	8/14/2014	2	0	xy4255958872624174	201478826
2838	1	1.4157	0.0018	2.59415518	0.05257842	5	5.78	0.847483	141.970431	10/27/2014	1	1	xy4255916272620128	201478826
2839	1	1.44	0.0243	2.65930638	0.0651512	6	5.78	0.847483	141.970431	8/12/2014	2	0	xy4255919972619336	201478826
2840	1	1.4139	0.0144	2.541576759	0.070691399	4	5.78	0.847483	141.970431	10/27/2014	1	1	xy4255914172620767	201478826
2841	1	1.3995	0.0414	2.47088536	0.25693658	3	5.78	0.847483	141.970431	NA	NA	NA	xy4255885172621502	201478826
2843	1	0.2376	0.2376	0.539133846	0.539133846	0	12.83	0.160928	137.324017	6/11/2015	NA	NA	xy4256266572627352	201478826
2845	1	0.837	0.837	0.884166404	0.884166404	0	7.02	0.537056	137.262385	8/14/2014	NA	NA	xy4256356672627105	201478826
2847	1	0.1584	0.1584	0.455091183	0.455091183	0	0.67	0.605053	13.905164	8/7/2014	2	0	xy4255220472600359	201478836
2850	1	0.0828	0.0828	0.191923049	0.191923049	0	5.92	0.179621	66.942903	NA	NA	NA	xy4254989672598430	201478836
2851	1	0.1809	0.0981	0.243583095	0.051660046	1	5.92	0.179621	66.942903	NA	NA	NA	xy4255011572598982	201478836
2852	1	0.2484	0.0675	0.511554064	0.267970969	2	5.92	0.179621	66.942903	6/16/2015	NA	NA	xy4255245972599251	201478836
2853	1	0.2745	0.0261	0.571810722	0.060256658	3	5.92	0.179621	66.942903	6/21/2016	1	0	xy4255280672599714	201478836
2855	1	0.3654	0.3654	0.91312633	0.91312633	0	5.36	0.385278	88.768074	NA	NA	NA	xy4256024072594346	201478836
2856	1	0.3681	0.0027	0.949618883	0.036492553	1	5.36	0.385278	88.768074	NA	2	0	xy4256027772594792	201478836
2857	1	0.3699	0.0018	0.9733147	0.023695817	2	5.36	0.385278	88.768074	6/10/2015	2	0	xy4256021572595026	201478836
2858	1	0.3708	0	1.003051739	0.009970251	4	5.36	0.385278	88.768074	NA	1	0	xy4256032372595353	201478836
2859	1	0.3708	0.0009	0.993081488	0.019766788	3	5.36	0.385278	88.768074	6/10/2015	2	0	xy4256029672595244	201478836
2860	3	1313.8443	6.5304	1497.282496	4.008670302	1028	8.5500002	289.5219419	3881.606418	NA	NA	NA	MA_MA00464	201478842
2863	1	0.5445	0.5445	0.679808878	0.679808878	0	13.12	0.416085	225.802871	9/12/2014	2	0	xy4258194672791611	201478914
2864	1	0.7992	0.2547	1.219175597	0.539366719	1	13.12	0.416085	225.802871	9/12/2014	1	0	xy4258618072792423	201478914
2869	1	1.6659	1.6659	0.942047203	0.942047203	0	6.23	2.731451	274.719458	9/3/2014	0	0	xy4262064673018138	201479035
2870	1	2.8323	1.1664	2.829389937	1.887342734	1	6.23	2.731451	274.719458	NA	2	0	xy4262167373005385	201479035
2873	2	6.4206	2.9268	7.015506917	2.773396955	5	4.76	5.988881	310.802469	9/3/2014	2	0	xy4262474873033222	201478979
2876	1	0.5085	0.5085	1.489981137	1.489981137	0	19.97	24.602034	2642.823668	NA	2	0	xy4261583472911127	201478890
2877	1	0.5454	0.0369	1.499174907	0.00919377	1	19.97	24.602034	2642.823668	9/10/2014	2	0	xy4261576172911073	201478890
2881	1	0.0162	0.0162	0.1490644	0.1490644	0	2.05	0.051767	12.444708	6/16/2015	2	0	xy4255418372606369	201478893
2882	1	0.108	0.0918	0.652434439	0.503370039	1	0.4	0.315278	5.992543	8/7/2014	NA	NA	xy4255110472609866	201478893
2883	1	0.1089	0.0009	0.698779889	0.04634545	2	0.4	0.315278	5.992543	8/7/2014	2	0	xy4255097572610406	201478893
2885	1	0.3897	0.3897	1.16509792	1.16509792	0	7.45	0.781925	175.769459	8/14/2014	2	0	xy4255413272626925	201478901
2886	1	1.2033	0.009	1.755005627	0.059093079	3	7.45	0.781925	175.769459	10/27/2014	1	1	xy4255290872620495	201478901
2887	1	1.2393	0.036	1.888950648	0.13394502	4	7.45	0.781925	175.769459	8/12/2014	2	0	xy4255205872619380	201478901
2888	1	1.1943	0.0261	1.695912548	0.067017359	2	7.45	0.781925	175.769459	10/27/2014	1	1	xy4255314472621130	201478901
2889	1	1.1682	0.7785	1.628895189	0.463797269	1	7.45	0.781925	175.769459	NA	NA	NA	xy4255345172621828	201478901
2891	1	0.9072	0.9072	1.46907717	1.46907717	0	17.73	0.509151	337.548923	9/10/2014	2	0	xy4260770172922729	201478900
2896	1	0.6588	0.6588	0.151446676	0.151446676	0	14.71	6.401328	993.007092	9/11/2014	2	0	xy4256955772676338	201478904
2898	3	13.5567	3.5181	19.27716085	4.815055364	26	2.49	7.446362242	181.2909229	NA	NA	NA	MA_MA02665	201479037
2899	1	14.2542	0.6975	20.03567504	0.758514191	27	2.49	7.446362	181.290923	9/10/2014	2	0	xy4259968472908187	201479037
2902	2	16.6392	1.9557	22.85444594	2.486815658	29	3.97	7.199864	284.221731	9/10/2014	2	0	xy4260497472912031	201478925
2903	2	49.7484	3.9114	62.77288025	3.662420619	45	1.92	19.008341	223.345888	9/10/2014	2	0	xy4260507172913296	201478934
2906	2	34.4178	0.5805	47.26445825	1.147436304	46	1.39	13.099496	134.229111	10/10/2014	2	0	xy4257014672802286	201479119
2907	2	35.973	1.5552	48.42712933	1.162671085	47	1.39	13.099496	134.229111	9/12/2014	2	0	xy4257997472800002	201479119
2910	1	0.7542	0.2853	2.058246225	1.137713655	2	9.27	0.416759	159.671339	9/12/2014	2	0	xy4258173872800192	201478942
2912	1	0.0081	0.0081	0.055284248	0.055284248	0	12.48	0.078467	93.274556	5/4/2015	2	0	xy4258611672797270	201478937
2914	1	1368.0873	5.9211	1566.336785	5.482404335	1091	0.26	323.681297	124.806374	NA	NA	NA	xy4256059072679262	201479025
2915	2	1369.3347	1.2474	1566.961054	0.624268904	1092	0.26	323.681297	124.806374	8/4/2014	2	0	xy4255539872677800	201479025
2918	1	0.2259	0.2259	0.535727888	0.535727888	0	14.99	0.236141	194.353138	5/26/2015	2	0	xy4258485972807239	201478942
2920	1	0.243	0.243	0.384804681	0.384804681	0	15.26	0.161624	163.68645	5/26/2015	2	0	xy4258574772805720	201478942
2922	2	2.4705	2.4705	1.782614027	1.782614027	0	2.77	1.061835	76.157559	8/18/2014	2	0	xy4256600772726417	201478965
2923	1	3.1482	0.6777	2.349738193	0.567124166	1	3.5	1.414269	111.055127	8/18/2014	2	0	xy4256768272721762	201478965
2924	1	3.5757	0.3258	3.761577261	1.044504509	3	13.38	1.476073	433.725217	NA	NA	NA	xy4257233872707968	201478965
2925	2	3.2499	0.1017	2.717072752	0.367334559	2	3.5	1.414269	111.055127	8/18/2014	2	0	xy4256833472717650	201478965
2927	1	7.011	1.5768	7.326704675	2.108612783	5	3.14	4.916864	185.771194	NA	2	0	xy4261448772979643	201478959
2929	1	0.6543	0.6543	1.085152685	1.085152685	0	5.17	0.691181	114.680894	NA	2	0	xy4262347872978608	201478959
2935	1	0.5292	0.5292	0.131416102	0.131416102	0	5.65	0.462681	102.540146	8/25/2014	2	0	xy4257070372772846	201478973
2936	1	0.6975	0.1683	0.457644313	0.326228211	1	5.65	0.462681	102.540146	8/25/2014	2	0	xy4257351572773055	201478973
2937	1	0.8262	0.1287	0.535135565	0.077491252	2	5.65	0.462681	102.540146	4/28/2016	2	0	xy4257407572773049	201478973
2940	1	2.2977	1.4715	2.707080972	2.171945407	3	3.78	1.341657	116.819972	9/19/2014	2	0	xy4258427472773740	201478973
2945	1	3.6837	0.8172	4.878546171	1.218146612	6	2.05	1.767289	72.713034	9/19/2014	2	0	xy4259070272765256	201478973
2946	1	0.5634	0.5634	0.899844362	0.899844362	0	6.45	0.324575	98.044242	9/19/2014	2	0	xy4258528872774903	201478973
2947	1	0.5688	0.0054	0.953318587	0.053474225	1	6.45	0.324575	98.044242	9/19/2014	2	0	xy4258498172774407	201478973
2951	1	1.7217	0.585	1.862579887	0.927791285	1	3.7	1.175843	107.048606	9/5/2014	2	0	xy4258443872831934	201479030
2954	1	1.1367	1.1367	0.934788601	0.934788601	0	5.79	1.054145	158.611018	9/5/2014	2	0	xy4258900672838216	201478976
2956	3	1.6704	1.3536	2.325184386	2.055269561	2	3.29	1.705419333	114.6347043	NA	NA	NA	MA_MA00311	201479114
2959	1	0.7191	0.7191	0.876397844	0.876397844	0	4.73	0.66464	102.886641	9/3/2014	2	0	xy4262867673045725	201478977
2961	1	1.1043	1.1043	1.040527733	1.040527733	0	6.13	0.969659	161.055191	9/3/2014	2	0	xy4261844073036731	201479029
2963	1	3.9951	2.3751	3.182651071	2.213294205	3	1.48	3.670593	75.654449	9/2/2014	2	0	xy4260589772983155	201479181
2965	1	1.4391	1.4391	2.035440821	2.035440821	0	5.71	1.088928	158.979217	4/21/2016	2	0	xy4261066472979734	201478995
2970	2	11.1195	2.9979	15.66985808	5.115050216	10	3.55	6.91679	249.106621	9/5/2014	2	0	xy4258345172836187	201479006
2972	1	0.2988	0.2988	0.781670251	0.781670251	0	8.17	6.027754	535.185642	5/26/2015	2	0	xy4259155072849799	201479017
2973	1	1.3716	0.0162	2.384102304	0.133196752	3	8.17	6.027754	535.185642	9/5/2014	2	0	xy4258263872837345	201479017
2974	1	1.3554	0.0144	2.250905553	0.086564201	2	8.17	6.027754	535.185642	9/5/2014	2	0	xy4258312972838703	201479017
2975	1	1.341	1.0422	2.164341351	1.3826711	1	8.17	6.027754	535.185642	9/5/2014	2	0	xy4258330972839608	201479017
2978	1	0.6507	0.6507	1.83225636	1.83225636	0	8.17	0.592745	167.826494	7/31/2014	2	0	xy4256010572668077	201479021
2979	1	1.1727	0.4014	2.802652851	0.766707753	2	8.17	0.592745	167.826494	NA	NA	NA	xy4255189972668702	201479021
2980	1	0.7713	0.1206	2.035945098	0.203688738	1	8.17	0.592745	167.826494	8/4/2014	2	0	xy4255841472668494	201479021
2984	1	1.3662	0.6066	1.877492007	0.91493569	1	4.74	1.434919	151.494447	9/8/2014	2	0	xy4258840372818784	201479031
2985	1	2.1303	0.1242	2.86676072	0.206435382	3	4.74	1.434919	151.494447	9/5/2014	2	0	xy4258084072814528	201479031
2986	1	2.3373	0.207	3.372639709	0.505878988	4	4.74	1.434919	151.494447	9/5/2014	2	0	xy4257677572812192	201479031
2987	1	2.0061	0.6399	2.660325338	0.782833331	2	4.74	1.434919	151.494447	9/8/2014	2	0	xy4258195972816469	201479031
2989	1	0.7596	0.7596	0.962556317	0.962556317	0	8.1	0.77646	190.436078	9/8/2014	2	0	xy4259027572820828	201479031
2992	1	0.081	0.081	0.08024035	0.08024035	0	6.18	0.506699	117.372984	NA	NA	NA	xy4254203572592200	201479032
2993	1	0.9639	0.3564	1.260658022	0.44052256	7	6.18	0.506699	117.372984	6/20/2016	2	0	xy4253836772602430	201479032
2994	1	0.9639	0	1.265706909	0.005048888	8	6.18	0.506699	117.372984	6/20/2016	2	0	xy4253832772602459	201479032
2996	1	0.6048	0.0198	0.801699493	0.095902669	5	6.18	0.506699	117.372984	6/21/2016	NA	NA	xy4254115972600040	201479032
2997	2	0.6075	0.0027	0.820135462	0.018435969	6	6.18	0.506699	117.372984	8/15/2014	2	0	xy4254117472600230	201479032
2998	1	0.585	0.1701	0.705796823	0.35859796	4	6.18	0.506699	117.372984	8/12/2014	2	0	xy4254112072598869	201479032
2999	1	0.0882	0.0072	0.140220469	0.05998012	1	6.18	0.506699	117.372984	NA	NA	NA	xy4254238172592554	201479032
3000	1	0.396	0.3078	0.214504194	0.074283725	2	6.18	0.506699	117.372984	6/19/2015	NA	NA	xy4254233072593451	201479032
3001	1	0.4149	0.0189	0.347198864	0.13269467	3	6.1799998	0.506699061	117.3729835	6/19/2015	NA	NA	xy4254202772594975	201479032
3003	1	8.5905	1.0404	13.03115742	0.360713447	21	4.33	6.198613	287.633702	NA	2	0	xy4257974372915243	201479334
3004	1	9.9135	0	14.36076321	0.021115267	24	4.33	6.198613	287.633702	9/9/2014	2	0	xy4258883272910362	201479334
3005	1	9.9135	1.278	14.33964795	1.153592668	23	4.33	6.198613	287.633702	9/9/2014	2	0	xy4258865772910446	201479334
3006	1	8.6355	0.045	13.18605528	0.15489786	22	4.33	6.198613	287.633702	NA	2	0	xy4258100772915990	201479334
3009	1	0.1467	0.1467	0.169855744	0.169855744	0	4.18	1.234157	123.898495	6/11/2015	2	0	xy4254762772628182	201479042
3010	1	0.3744	0.0927	0.731624548	0.083274364	3	4.18	1.234157	123.898495	10/27/2014	1	1	xy4254739672622355	201479042
3011	1	0.3771	0.0027	0.780507583	0.048883035	4	4.18	1.234157	123.898495	10/27/2014	1	1	xy4254711872621894	201479042
3012	1	0.2817	0.0882	0.648350184	0.304031551	2	4.18	1.234157	123.898495	10/27/2014	NA	NA	xy4254778172623218	201479042
3013	1	0.4302	0.0531	0.954960446	0.174452863	5	4.18	1.234157	123.898495	8/12/2014	2	0	xy4254628872620125	201479042
3015	1	0.1935	0.0468	0.344318633	0.174462889	1	4.18	1.234157	123.898495	9/11/2014	2	0	xy4254830172626513	201479042
3017	1	0.9873	0.3762	2.055083662	0.9758782	5	0.23	0.604857	4.772642	6/20/2016	NA	NA	xy4253779372602541	201479081
3018	1	2.1717	0.2205	3.407933929	0.087143358	15	1.36	1.114959	38.315374	8/12/2014	1	0	xy4253819772602865	201479043
3019	1	2.4318	0.2601	3.836365563	0.428431634	16	0.42	1.357093	13.054455	8/7/2014	2	0	xy4253829672607941	201479043
3023	1	0.0405	0.0405	0.08141677	0.08141677	0	9.67	0.3678	156.472155	9/18/2015	6	0	xy4261190372960884	201479049
3028	1	0.4014	0.4014	0.118295312	0.118295312	0	12.11	0.698073	269.959826	9/17/2015	0	0	xy4260155272960889	201479057
3035	1	0.5517	0.5517	0.420695783	0.420695783	0	3.93	0.978963	103.748149	8/25/2014	2	0	xy4256590172762429	201479058
3038	1	3.3822	2.8521	3.759756293	3.155259809	2	16.54	2.695924	724.592773	NA	2	0	xy4262151873004321	201479059
3041	1	0.4293	0.4293	0.33195524	0.33195524	0	3.84	0.286536	54.843537	9/10/2014	2	0	xy4259954472914535	201479060
3043	1	0.1953	0.1953	0.152156282	0.152156282	0	4.21	0.443564	74.810909	4/21/2016	2	0	xy4260246573006637	201479072
3044	3	0.5301	0.3348	0.604496484	0.452340202	1	0.59	0.458257945	10.65642727	NA	NA	NA	MA_MA02629	201479072
3047	2	4.4136	3.8619	6.195835025	5.775139242	1	3.27	2.436194	136.178426	8/22/2014	2	0	xy4255715172741073	201479259
3054	1	3.5343	2.6946	4.067430959	3.6097713	1	3.71	1.904889	136.619719	8/4/2014	2	0	xy4255529772659178	201479078
3055	1	4.2147	0.6804	5.361511016	1.294080057	2	3.71	1.904889	136.619719	NA	NA	NA	xy4254522172659648	201479078
3058	1	0.8397	0.8397	0.45765966	0.45765966	0	2.72	0.699809	60.710424	5/23/2016	2	0	xy4257598372653798	201479078
3065	1	0.1998	0.1998	0.245683619	0.245683619	0	4.26	0.261058	58.074086	NA	NA	NA	xy4252919372600679	201479081
3066	1	0.36	0.1602	0.502185662	0.256502043	1	4.26	0.261058	58.074086	8/7/2014	2	0	xy4252988472603087	201479081
3069	1	0.2043	0.144	0.381734758	0.310556163	1	10.08	0.428147	175.979347	NA	NA	NA	xy4253290672600450	201479081
3070	1	0.2511	0.0468	0.577019799	0.195285042	2	10.08	0.428147	175.979347	8/7/2014	2	0	xy4253333672602482	201479081
3072	1	0.0603	0.0603	0.071178594	0.071178594	0	5.25	0.08138	39.959748	6/10/2015	2	0	xy4253339572598737	201479081
3074	1	5.0229	1.6308	5.421650798	2.096960001	3	4.81	3.303552	233.260012	9/5/2014	2	0	xy4257663072855510	201479241
3076	1	1.7271	1.6857	2.749054758	2.696276245	1	7.36	1.352925	228.412205	9/5/2014	2	0	xy4257855972851418	201479088
3078	1	0.0414	0.0414	0.052778513	0.052778513	0	10.09	0.299722	147.385672	5/26/2015	2	0	xy4258768972871307	201479088
3083	1	1.6101	1.6101	2.989057019	2.989057019	0	10.35	21.276033	1273.767962	9/10/2014	2	0	xy4259349372935301	201479097
3086	2	44.3979	6.2001	56.44824808	10.30785123	42	1.84	18.520818	211.277155	9/10/2014	2	0	xy4259507472932537	201479098
3088	1	0.5319	0.5319	1.193134387	1.193134387	0	23.24	0.3915	387.97783	9/10/2014	2	0	xy4260966872929601	201479098
3092	1	2.9097	0.2034	6.519138272	1.075126172	13	0.27	1.60842	9.136253	6/20/2016	2	0	xy4252684872609213	201479249
3093	1	3.2211	0.3114	7.446743783	0.927605511	14	0.27	1.60842	9.136253	8/7/2014	2	0	xy4253223672611187	201479249
3094	1	3.4749	0.2538	7.889317928	0.442574145	15	0.27	1.60842	9.136253	8/7/2014	2	0	xy4253563472610786	201479249
3096	1	0.2736	0.2736	0.24294236	0.24294236	0	6.96	0.404499	118.106156	5/21/2015	2	0	xy4261039873050621	201479114
3098	1	0.0432	0.0432	0.026972465	0.026972465	0	8.08	0.331518	124.127966	5/21/2015	2	0	xy4261690373054096	201479114
3101	2	15.0327	1.4499	21.65573909	2.449066541	26	1.9	12.259987	177.501992	10/10/2014	1	0	xy4256786272801787	201479119
3104	1	18.8046	3.6261	24.46128285	3.556205182	18	2.52	7.474649	183.8233	NA	2	0	xy4256793172809419	201479158
3105	1	3.042	3.042	2.134743905	2.134743905	0	3	1.46826	96.990092	7/31/2014	2	0	xy4254142772650613	201479162
3108	1	0.0792	0.0792	0.237669681	0.237669681	0	6.34	0.325946	96.575456	6/11/2015	2	0	xy4254047272643294	201479163
3111	1	0.8622	0.8622	0.768799616	0.768799616	0	9.86	0.468238	180.017529	10/10/2014	2	0	xy4256433672796357	201479167
3113	1	1.4058	1.4058	0.598103614	0.598103614	0	3.85	1.248021	114.756215	9/2/2014	2	0	xy4259967772991635	201479181
3115	1	0.1872	0.1872	0.254142231	0.254142231	0	2.11	0.237261	27.422048	5/21/2015	2	0	xy4260609972993626	201479181
3116	1	0.2142	0.027	0.371253252	0.117111021	1	2.11	0.237261	27.422048	5/21/2015	2	0	xy4260548872992623	201479181
3117	2	3.2949	2.853	4.614611247	4.414899165	2	7.89	2.217173	313.459519	9/9/2014	2	0	xy4259104572939931	201479182
3118	1	3.348	0.0531	4.955268464	0.340657217	3	7.89	2.217173	313.459519	9/9/2014	2	0	xy4258902072937539	201479182
3122	3	68.1534	4.9932	83.57942126	4.090553997	80	3.9000001	22.30511159	491.4410714	NA	NA	NA	MA_MA00463	201479267
3123	1	68.616	0.4626	84.4628512	0.883429945	81	3.9	22.305112	491.441071	NA	NA	NA	xy4254077972658665	201479267
3125	1	3.7755	0.6543	3.781349063	1.408935476	2	13.38	1.73546	470.29247	NA	NA	NA	xy4253568072651399	201479212
3128	2	26.6706	0.936	35.06003943	1.789791359	26	3.1	9.933443	260.685109	8/18/2014	2	0	xy4254593972720054	201479229
3131	1	0.7371	0.7371	0.342500245	0.342500245	0	5.01	0.581802	101.960073	8/22/2014	2	0	xy4255075572722910	201479228
3132	1	30.1617	3.1221	38.87888391	3.406616743	29	3.8	10.803584	333.251527	NA	NA	NA	xy4256297572699667	201479229
3134	1	0.2799	0.2799	0.15679739	0.15679739	0	9.41	0.273644	131.337154	6/8/2015	2	0	xy4255180472717759	201479229
3135	1	0.369	0.0891	0.412227743	0.255430353	1	9.41	0.273644	131.337154	8/18/2014	2	0	xy4255015972715685	201479229
3139	1	0.1251	0.1251	0.101342273	0.101342273	0	0.8	0.284777	11.390614	6/4/2015	2	0	xy4257837872887160	201479234
3145	1	2.7477	2.7477	2.791272699	2.791272699	0	4.07	2.497582	171.616451	11/20/2014	2	0	xy4257212672869123	201479241
3146	3	2.7576	0.0099	2.812458823	0.021186124	1	4.0700002	2.497581771	171.6164511	NA	NA	NA	MA_MA02666	201479241
3151	1	0.7812	0.7704	0.833347357	0.791721791	1	7.44	0.545316	146.589133	10/6/2014	2	0	xy4256378672822065	201479327
3154	1	0.0108	0.0108	0.041625567	0.041625567	0	8.57	0.406756	145.831854	6/4/2015	0	0	xy4256894972827253	201479236
3156	1	0.6345	0.6345	0.512231975	0.512231975	0	8.26	0.609009	171.987331	11/20/2014	2	0	xy4257203872867790	201479241
3159	1	0.0603	0.0603	0.655068343	0.655068343	0	0.33	1.326433	10.140546	6/10/2015	2	0	xy4252298472610447	201479249
3162	1	0.747	0.4266	1.577588773	0.942279698	2	2.53	0.539482	49.580803	8/15/2014	NA	NA	xy4252269472605303	201479256
3163	1	0.7767	0.0297	1.773097197	0.195508425	3	2.53	0.539482	49.580803	8/15/2014	1	0	xy4252356072607312	201479256
3165	1	0.1719	0.1719	0.37461254	0.37461254	0	4.46	0.171944	49.343807	NA	NA	NA	xy4252272972601078	201479256
3167	1	0.1485	0.1485	0.260696535	0.260696535	0	3.87	0.280435	54.68037	NA	NA	NA	xy4252552672600906	201479256
3170	1	0.3645	0.3645	0.661679156	0.661679156	0	4.11	0.27561	57.569663	8/22/2014	2	0	xy4255356772736556	201479259
3172	1	0.657	0.657	1.078595093	1.078595093	0	13.48	0.668179	293.995672	9/9/2014	2	0	xy4258820672948899	201479263
3173	1	0.8388	0.1818	1.702048902	0.623453809	1	13.48	0.668179	293.995672	9/9/2014	2	0	xy4258438872944005	201479263
3176	1	0.4896	0.4896	0.098105038	0.098105038	0	4.91	0.572433	99.117028	8/15/2014	2	0	xy4254037872635951	201479265
3177	1	1.143	0.6534	1.316605857	1.218500819	1	9.32	0.637414	198.532304	NA	NA	NA	xy4253058672632887	201479265
3182	1	0.0333	0.0333	0.05901261	0.05901261	0	11.41	0.468659	208.410073	6/4/2015	2	0	xy4256667872836118	201479272
3183	2	0.8091	0.7758	0.972942249	0.91392964	1	11.41	0.468659	208.410073	10/6/2014	2	0	xy4256245372827017	201479272
3186	2	63.1602	3.6306	79.48886726	2.89996035	79	1.26	21.687837	156.560895	8/18/2014	2	0	xy4254199172693726	201479411
3189	2	23.1471	3.4974	32.45343932	5.787490272	23	3.54	8.619898	277.305806	8/18/2014	2	0	xy4254172472727016	201479308
3191	1	1.8504	1.8504	0.474308506	0.474308506	0	1.94	0.893629	48.931094	8/18/2014	2	0	xy4253947772725316	201479368
3192	2	1457.406	8.2944	1672.329156	6.759566055	1188	0.23	344.235326	113.85712	6/10/2015	2	0	xy4252682672632241	201479317
3193	1	1457.7624	0.0081	1673.068469	0.049635364	1190	0.23	344.235326	113.85712	NA	1	1	xy4252266072625461	201479317
3194	1	1457.7543	0.3483	1673.018834	0.689677719	1189	0.23	344.235326	113.85712	NA	1	1	xy4252285872626006	201479317
3197	1	0.7479	0.7479	0.96828275	0.96828275	0	2.89	1.114689	81.410292	8/25/2014	2	0	xy4255121972752400	201479300
3198	1	1.5912	0.8433	1.946277256	0.977994505	1	2.89	1.114689	81.410292	8/25/2014	2	0	xy4254694972744917	201479300
