state	county	town	dot_district	huc12_name	featureid
Vermont	Bennington	Florida	1	Pelham Brook and Deerfield River	201477665
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477665
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477682
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477699
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477699
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477684
Massachusetts	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477837
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477837
Massachusetts	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477837
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477837
Vermont	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477837
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477837
Vermont	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477837
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477837
Massachusetts	Franklin	Colrain	1	Lower Green River	201477744
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477680
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477680
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477680
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477680
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477733
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477733
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477733
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477733
Massachusetts	Franklin	Colrain	1	Lower Green River	201477781
Massachusetts	Franklin	Leyden	1	Lower Green River	201477781
Massachusetts	Franklin	Colrain	2	Lower Green River	201477781
Massachusetts	Franklin	Leyden	2	Lower Green River	201477781
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477873
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477873
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477873
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477873
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477883
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477822
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477822
Massachusetts	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477738
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477738
Massachusetts	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477738
Massachusetts	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477738
Vermont	Franklin	Readsboro	1	Pelham Brook and Deerfield River	201477738
Vermont	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477738
Vermont	Bennington	Readsboro	1	Pelham Brook and Deerfield River	201477738
Vermont	Bennington	Monroe	1	Pelham Brook and Deerfield River	201477738
Massachusetts	Franklin	Bernardston	2	Lower Green River	201477832
Massachusetts	Franklin	Leyden	2	Lower Green River	201477832
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477832
Massachusetts	Franklin	Colrain	1	East Branch North River	201477768
Massachusetts	Franklin	Colrain	1	East Branch North River	201477723
Massachusetts	Franklin	Colrain	1	East Branch North River	201477769
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477737
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477748
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477743
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477722
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477790
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477772
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477782
Massachusetts	Franklin	Rowe	1	Mill Brook and Deerfield River	201477896
Massachusetts	Franklin	Leyden	2	Lower Green River	201477763
Massachusetts	Franklin	Bernardston	2	Lower Green River	201477785
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477785
Massachusetts	Franklin	Leyden	2	Lower Green River	201477831
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477831
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477778
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477778
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477778
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477778
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477789
Massachusetts	Franklin	Colrain	1	East Branch North River	201477830
Massachusetts	Franklin	Leyden	2	Lower Green River	201477773
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477791
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477791
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477791
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477791
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477804
Massachusetts	Franklin	Colrain	1	Lower Green River	201477844
Massachusetts	Franklin	Colrain	2	Lower Green River	201477844
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477859
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477859
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477859
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477859
Massachusetts	Franklin	Bernardston	2	Lower Green River	201477939
Massachusetts	Franklin	Leyden	2	Lower Green River	201477939
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477939
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477814
Massachusetts	Franklin	Bernardston	2	Lower Green River	201478011
Massachusetts	Franklin	Leyden	2	Lower Green River	201478011
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478011
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477818
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477850
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477884
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477976
Massachusetts	Franklin	Charlemont	1	Taylor Brook and North River	201477976
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477976
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201477897
Massachusetts	Franklin	Rowe	1	Mill Brook and Deerfield River	201477897
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201477919
Massachusetts	Franklin	Colrain	1	Lower Green River	201477957
Massachusetts	Franklin	Leyden	1	Lower Green River	201477957
Massachusetts	Franklin	Greenfield	1	Lower Green River	201477957
Massachusetts	Franklin	Colrain	2	Lower Green River	201477957
Massachusetts	Franklin	Leyden	2	Lower Green River	201477957
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477957
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201477918
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477974
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477874
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477849
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477849
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477836
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477880
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201478079
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201478079
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201478079
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201478079
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201478079
Massachusetts	Berkshire	Rowe	1	Pelham Brook and Deerfield River	201478079
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477870
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477870
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477870
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477870
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477940
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477838
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201478033
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478058
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477882
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201478070
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477900
Massachusetts	Franklin	Colrain	1	Lower Green River	201477980
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477890
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201477922
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201477922
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201477922
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201477922
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477892
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477936
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477889
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478000
Massachusetts	Franklin	Rowe	1	Mill Brook and Deerfield River	201478000
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477909
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477909
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477913
Massachusetts	Franklin	Heath	1	Taylor Brook and North River	201477913
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477962
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478010
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201477975
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478008
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201478121
Massachusetts	Franklin	Colrain	1	Lower Green River	201477956
Massachusetts	Franklin	Greenfield	1	Lower Green River	201477956
Massachusetts	Franklin	Shelburne	1	Lower Green River	201477956
Massachusetts	Franklin	Colrain	2	Lower Green River	201477956
Massachusetts	Franklin	Greenfield	2	Lower Green River	201477956
Massachusetts	Franklin	Shelburne	2	Lower Green River	201477956
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201477963
Massachusetts	Franklin	Leyden	2	Lower Green River	201478057
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478057
Massachusetts	Franklin	Colrain	1	Taylor Brook and North River	201478034
Massachusetts	Franklin	Colrain	1	Lower Green River	201478005
Massachusetts	Franklin	Shelburne	1	Lower Green River	201478005
Massachusetts	Franklin	Colrain	1	Lower Green River	201478076
Massachusetts	Franklin	Shelburne	1	Lower Green River	201478076
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201478044
Massachusetts	Franklin	Colrain	1	Lower Green River	201478063
Massachusetts	Franklin	Shelburne	1	Lower Green River	201478063
Massachusetts	Franklin	Rowe	1	Mill Brook and Deerfield River	201477999
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478028
Massachusetts	Franklin	Charlemont	1	Mill Brook and Deerfield River	201478191
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478191
Massachusetts	Franklin	Rowe	1	Mill Brook and Deerfield River	201478191
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478012
Massachusetts	Franklin	Florida	1	Pelham Brook and Deerfield River	201478085
Massachusetts	Franklin	Monroe	1	Pelham Brook and Deerfield River	201478085
Massachusetts	Franklin	Rowe	1	Pelham Brook and Deerfield River	201478085
Massachusetts	Berkshire	Florida	1	Pelham Brook and Deerfield River	201478085
Massachusetts	Berkshire	Monroe	1	Pelham Brook and Deerfield River	201478085
Massachusetts	Berkshire	Rowe	1	Pelham Brook and Deerfield River	201478085
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478049
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478108
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478135
Massachusetts	Franklin	Greenfield	2	Lower Green River	201478060
Massachusetts	Franklin	Charlemont	1	Mill Brook and Deerfield River	201478182
Massachusetts	Franklin	Heath	1	Mill Brook and Deerfield River	201478182
Massachusetts	Franklin	Charlemont	1	Mill Brook and Deerfield River	201478181
Massachusetts	Franklin	Rowe	1	Mill Brook and Deerfield River	201478181
Massachusetts	Franklin	Colrain	1	Lower Green River	201478137
Massachusetts	Franklin	Greenfield	1	Lower Green River	201478137
Massachusetts	Franklin	Shelburne	1	Lower Green River	201478137
Massachusetts	Franklin	Colrain	2	Lower Green River	201478137
