unique_id	score	bar_type	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_Value	afAve_Value	max_Dif	Observed_Date	crossing_id	featureid
3357	0	1	0.9927	1.289176897	6	17.5300007	0.882683225	439.4292897	0.188868221	0.236552885	0.81809679	3.87E-05	0.26057801	0.26057801	9/16/2014	xy4254217772821442	201479567
3205	0.902	1	5.7627	9.0787354	10	4.02	3.730624654	207.1674213	0.049952755	0.897098984	0.530186769	1.50E-05	0.100973075	0.100973075	10/10/2014	xy4255882772814178	201479327
2808	0	1	1.719	1.38207317	2	7.3899999	1.626993979	251.5023426	0.773943317	0.461705115	0.811176497	0.008988773	2.088494898	5.883853838	9/8/2014	xy4259665372800832	201478793
2910	0.026	1	0.7542	2.058246225	2	9.2700005	0.416759166	159.6713389	0.922910364	0.470240753	0.342720822	6.55E-07	0.000490177	0.000490177	9/12/2014	xy4258173872800192	201478942
2907	1	2	35.973	48.42712933	47	1.39	13.09949553	134.2291106	0.73595969	0.564974959	0.164086256	6.55E-07	0.000490177	0.000490177	9/12/2014	xy4257997472800002	201479119
3362	0.49999988	1	3.1581	5.380950962	8	8.6300001	2.38534348	355.6238629	0.297796258	0.696820902	0.375024899	0	0	0	7/5/2016	xy4254684572810363	201479492
3206	0.991	2	6.6645	9.851890292	11	4.02	3.730624654	207.1674213	0.341285843	0.761993442	0.090664573	NA	NA	NA	10/10/2014	xy4255475472807644	201479327
3209	0.940586093	2	5.1444	7.438360743	9	3.45	2.993637318	159.2660923	0.190095246	0.735042403	0.851028538	0.000867792	2.923590703	2.923590703	7/5/2016	xy4255376572806756	201479492
3101	1	2	15.0327	21.65573909	26	1.9	12.25998697	177.5019919	0.350308413	0.428475015	0.285019106	0.022680506	1.34053729	2.317857015	10/10/2014	xy4256786272801787	201479119
3210	0.858157016	1	5.4594	7.671754997	10	3.45	2.993637318	159.2660923	0.986455728	0.65165558	0.457289158	0.003261494	2.746993057	5.70528099	7/5/2016	xy4255527972805792	201479316
2806	1	2	2.5272	2.249493163	3	7.3899999	1.626993979	251.5023426	0.541950474	0.32284724	0.884632836	0	0	0	9/12/2014	xy4259542272791840	201478793
3211	0.96	2	12.5235	18.2467935	23	2.26	6.187260332	149.9899856	0.652356876	0.161897193	0.552018572	0.066801795	3.9832787	17.14820683	10/10/2014	xy4255953372803988	201479316
2284	0.67	1	3.8124	6.510811202	20	3.73	1.84927688	135.3363425	0.192795351	0.792608486	0.312751563	NA	NA	NA	NA	xy4261059772603950	201478241
2280	0.658	1	0.1413	0.528438441	2	1.97	0.220990502	24.70914214	0.203516911	0.488688153	0.588172868	NA	NA	NA	NA	xy4261616872600544	201478240
2279	0.1	1	0.0396	0.363641695	1	1.97	0.220990502	24.70914214	0.263022346	0.637997626	0.490687619	0	0	0	6/9/2015	xy4261587072598619	201478240
2068	0.647	1	17.5248	20.84015912	17	3.3599999	7.393183649	243.758429	0.965976639	0.496708293	0.729393338	0	0	0	NA	xy4262703672591476	201478012
1674	0.951	2	5.9868	7.631317754	13	6.6300001	2.939291385	303.2770088	0.541929337	0.977261907	0.165584772	NA	NA	NA	7/17/2014	xy4267985772653708	201477659
1714	0.704	1	0.7326	2.437864891	2	17.9300003	0.463126646	325.5628284	0.081717248	0.83540788	0.739020195	0	0	0	6/30/2014	xy4267467272647696	201477626
1939	0.675	1	0.1017	0.028704307	0	8.5100002	0.715732696	192.0921562	0.282602019	0.41920547	0.907964155	0	0	0	NA	xy4265182472654835	201477844
1880	0.3	1	0.4365	1.5064675	0	9.1899996	0.339094853	142.7843872	0.817874361	0.854429434	0.327173645	0.004671344	2.248250982	5.78505294	6/27/2014	xy4265513772626683	201477957
2538	0.865534627	1	1.5741	1.855581373	1	6.6900001	0.948567491	173.8460675	0.314085232	0.988561245	0.628972444	0	0	0	5/31/2016	xy4259266672647441	201478541
1771	0.604	1	4.3695	5.391710634	3	2.54	2.261832616	101.9221491	0.231767709	0.593769767	0.307274698	0.000235996	0.795071113	0.797635445	6/20/2014	xy4266314372616230	201477687
2033	0.955	1	134.7093	206.2563696	157	0.82	45.33588092	147.3124693	0.890462596	0.761474188	0.248305389	7.65E-05	0.042952991	0.042952991	NA	xy4264658872620122	201477957
1769	0.873	2	13.473	21.26359703	20	5.1999998	6.156029541	344.2376011	0.530854024	0.86669926	0.356526989	0.000235996	0.795071113	0.797635445	6/20/2014	xy4265977772614981	201477773
2762	0.62	1	0.3645	0.392471658	1	7.4499998	0.724624889	169.2066847	0.728795762	0.729471378	0.185215609	0	0	0	NA	xy4257438472634469	201478716
2524	1	1	3.5721	4.500636036	6	4.5700002	1.818644487	164.4351856	0.341174665	0.767879441	0.788756768	NA	NA	NA	10/30/2015	xy4258695272627557	201478532
2522	1	1	3.5721	4.510501783	7	4.5700002	1.818644487	164.4351856	0.773511279	0.315146932	0.312485497	NA	NA	NA	10/30/2015	xy4258690272627457	201478532
2523	0.39	1	3.7926	4.677235202	8	4.5700002	1.818644487	164.4351856	0.772845731	0.050494403	0.665488743	0	0	0	11/12/2014	xy4258629172625613	201478532
2527	0.39	1	3.7926	4.685354134	9	4.5700002	1.818644487	164.4351856	0.889813812	0.74830639	0.339008636	0	0	0	11/12/2014	xy4258627672625516	201478532
2422	0.255	1	1.7271	1.615805552	1	0.67	1.12607059	18.9697782	0.343689182	0.941595632	0.602046114	0.001127127	1.084940051	1.48175863	6/12/2015	xy4259759072620007	201478412
2518	0.829	1	1.8423	2.598054833	2	6.9000001	1.013229538	185.3137519	0.768935088	0.663434935	0.732316601	0.239075005	0.95149875	2.901731478	11/12/2014	xy4258528972622764	201478620
2529	0.496	1	5.7627	7.797126104	15	1.9	3.291214595	91.96791208	0.970839935	0.952502036	0.223137172	0	0	0	10/28/2014	xy4258709372621342	201478529
1922	0.173	1	1.1592	2.365352119	0	3.46	1.074409279	95.68979189	0.701406035	0.966269997	0.346868154	0	0	0	6/19/2014	xy4265339872598449	201477832
2533	0.496	1	5.805	7.829035489	16	1.9	3.291214595	91.96791208	0.394836701	0.141231336	0.606047885	0	0	0	10/28/2014	xy4258725172621026	201478529
2532	0.496	1	5.8068	7.877212986	17	1.9	3.291214595	91.96791208	0.606857379	0.30167788	0.923504818	0.001640878	0.315892455	0.325865333	10/28/2014	xy4258742172620482	201478529
2423	0.677	1	1.8702	1.872709781	3	0.67	1.12607059	18.9697782	0.20569697	0.069676968	0.934268248	0.012082681	1.428300133	2.725459652	NA	xy4259671472617218	201478412
2427	0.994	2	214.3584	323.2377967	270	0.28	65.14701173	60.29897285	0.450897703	0.205048924	0.66882919	0	0	0	10/28/2014	xy4260272772615134	201478413
2530	0.496	1	5.841	7.897057174	18	1.9	3.291214595	91.96791208	0.016003709	0.827711822	0.97031739	0.001775064	0.543653622	0.953816817	10/28/2014	xy4258751472620277	201478529
2272	0.455	1	27.5688	37.06039443	47	2.26	10.84161863	198.5455381	0.14470304	0.213848588	0.259741312	0	0	0	10/31/2014	xy4260661472612476	201478288
2271	0.545	1	27.5499	37.02015791	46	2.26	10.84161863	198.5455381	0.159106955	0.594510719	0.382501288	0.032408134	1.240715947	2.725459652	10/31/2014	xy4260666472611988	201478288
2764	0.662	1	1.233	1.660594905	3	7.4499998	0.724624889	169.2066847	0.213245124	0.52701642	0.605485317	NA	NA	NA	NA	xy4257062572622077	201478716
2276	0.82	1	23.2902	29.60009728	24	1.38	10.64441294	120.1280904	0.764802331	0.970922157	0.815246934	0.012082681	1.428300133	2.725459652	NA	xy4260997672606998	201478240
1937	1	2	79.0371	90.5183008	59	0.73	27.89667573	102.8735507	0.711722982	0.167385755	0.289210753	0.027777584	0.974819574	3.322586181	7/7/2014	xy4266604872723068	201477838
2327	0.078947156	1	0.9207	2.050351423	0	12.6800003	0.594504522	260.8563881	0.166854607	0.116361127	0.806255113	0.022505025	0.454008557	0.839426284	5/18/2016	xy4262745772736291	201478299
1931	0.763	1	0.2934	1.052118316	0	11.8000002	0.338690483	183.2264396	0.943611987	0.45024031	0.679666203	0.030566637	1.019594056	3.810271821	6/19/2015	xy4266396472721628	201477838
1934	1	1	0.4446	1.189739252	1	11.8000002	0.338690483	183.2264396	0.780923475	0.88859478	0.98698027	0	0	0	7/7/2014	xy4266381372720421	201478033
2135	0.58	1	0.0486	0.127684688	1	7.79	0.299930737	113.8289092	0.704272456	0.458930829	0.470012464	0	0	0	NA	xy4264577272696414	201478104
2134	0.59	1	0.0441	0.096556968	0	7.79	0.299930737	113.8289092	0.275999078	0.124348444	0.500121569	0	0	0	NA	xy4264580672696062	201478104
2472	0.635693305	1	1.0071	0.933429289	0	4.8200002	1.284648035	145.7618137	0.5566415	0.729675624	0.067103817	0	0	0	5/23/2016	xy4261154072705946	201478472
2822	0.592	1	0.117	0.422445949	0	15.5699997	0.123552915	146.0224842	0.513356016	0.476118174	0.24947249	0	0	0	NA	xy4260123672706992	201478795
2041	0.594	1	0.09	0.059135409	0	4.5799999	0.173369542	50.88110137	0.786902991	0.342935611	0.834470967	0	0	0	NA	xy4264692972691219	201477963
1599	1	1	107.6202	159.2816303	114	0.99	37.31569722	161.3561825	0.059957549	0.856168153	0.86238053	NA	NA	NA	6/19/2014	xy4270075272666784	201477451
2479	0.5	1	0.2835	0.272424462	0	4.7800002	0.986343096	126.6620613	0.031988285	0.097535971	0.354760585	0	0	0	5/29/2015	xy4262401372692835	201478480
1468	NA	1	0.8424	1.400209437	2	4.5500002	0.517833313	87.35968093	0.5403721	0.118372192	0.25572213	0	0	0	6/13/2016	xy4271333672661675	201477287
1593	1	2	108.5355	161.0346887	117	0.96	37.59828431	157.0579297	0.14651134	0.766016751	0.746536736	0.005504774	4.636395563	10.21987871	6/20/2014	xy4269827972664843	201477451
1613	0.519674259	1	0.2853	1.37836033	0	9.3299999	0.202806092	112.1054613	0.714026436	0.871435066	0.06932936	0.000871721	0.139848884	0.139848884	6/7/2016	xy4269493572665190	201477459
1733	0.804255674	1	3.3075	4.095559466	7	3.54	1.994896336	133.4037553	0.675982653	0.638220575	0.219259515	0.017561235	2.517608611	2.879240834	5/31/2016	xy4267549472669324	201477839
1640	0.078947156	1	0.1764	0.393058208	0	14.6000004	0.20375264	175.8365365	0.590818757	0.485916151	0.430489682	0.000871721	0.139848884	0.139848884	6/7/2016	xy4268934672662641	201477514
2059	NA	1	0.4761	0.590828364	0	4.98	0.346988677	78.26933196	0.231625307	0.688613671	0.354236384	0	0	0	6/30/2014	xy4264919872675938	201478005
1677	0	1	0.1026	0.192053904	0	10.9200001	0.232910482	140.6118073	0.28980334	0.524777826	0.852230718	0.000871721	0.139848884	0.139848884	5/6/2015	xy4268367572660791	201477571
2144	0.686	1	9.5319	15.87466292	16	4.0700002	5.137211056	246.1289864	0.453055203	0.177119599	0.860689461	0.003342711	2.502576245	3.706877416	6/23/2014	xy4263424972657788	201478115
2728	0.509	1	0.6786	0.930389375	1	7.96	0.3904407	132.7074311	0.898607915	0.900199307	0.209646745	8.05E-07	0.001355706	0.001355706	7/18/2014	xy4259191472666617	201478664
2727	0	1	0.2313	0.387134431	0	7.96	0.3904407	132.7074311	0.904664137	0.890605239	0.566895586	0	0	0	6/12/2015	xy4259551272662367	201478664
2812	1	1	0.3537	1.037132784	1	12.7200003	15.34558707	1329.485195	0.110314985	0.100389664	0.362725941	7.61E-05	0.001934914	0.001934914	9/17/2015	xy4259938072781384	201478775
1812	1	2	12.9645	19.28704142	18	4.1300001	6.73189445	285.906049	0.877258873	0.080644003	0.742187316	0	0	0	7/7/2014	xy4267563372749335	201477790
2259	0.577	1	0.4005	0.729306129	0	9.1300001	0.391829429	152.483882	0.670758096	0.014258356	0.159668502	0	0	0	NA	xy4265145972754853	201478229
2260	0.577	1	0.4446	0.747509029	1	9.1300001	0.391829429	152.483882	0.984201636	0.414028638	0.156465574	NA	NA	NA	NA	xy4265134772754694	201478229
2456	0.938	1	54.675	72.65768705	79	1.1799999	18.41524846	135.1062409	0.855950311	0.182051047	0.295537654	NA	NA	NA	NA	xy4261880072765265	201478495
2255	0.62	1	1.0224	2.360167635	2	9.6800003	1.299551728	294.4264265	0.992844267	0.237854975	0.050269645	0	0	0	NA	xy4264684072753193	201478229
1813	0.991	2	13.3947	20.04152597	19	4.1300001	6.73189445	285.906049	0.794234386	0.510851588	0.819160911	2.86E-05	0.048173975	0.048173975	7/7/2014	xy4267819872741734	201477790
2461	0.7	1	1.503	1.94546548	1	4.4699998	0.743559144	102.8418531	0.8123026	0.560773459	0.110879368	NA	NA	NA	NA	xy4261916772761450	201478516
1808	0	1	1.2474	2.27620296	2	8.6000004	0.922025657	220.3304924	0.839822186	0.344381085	0.76332529	0.006680572	0.323839539	0.449913895	7/7/2014	xy4268042172739247	201477720
2437	0.696	1	0.9711	0.723462924	0	3.97	0.394393305	66.52117445	0.202604619	0.874895253	0.979944976	0.000149039	0.00125528	0.00125528	6/19/2015	xy4262142872758915	201478435
1971	0.815117517	1	0.3033	0.691636961	0	9.9799995	0.770943256	233.8009973	0.348535379	0.627589597	0.397213824	0	0	0	6/7/2016	xy4266502772742201	201477880
1851	0.556	1	0.1458	0.277319196	0	10.3999996	0.380119991	171.079633	0.095062587	0.049713323	0.707871268	0	0	0	NA	xy4270454272726879	201477767
1913	0.138	1	0.2727	0.519406542	0	11.6999998	0.299646222	170.8814377	0.632396998	0.270836653	0.532637655	0.009423526	0.415004693	0.573381708	6/22/2015	xy4267805272733520	201477818
1914	0.986	2	0.3231	0.792778197	1	11.6999998	0.299646222	170.8814377	0.092790395	0.096446354	0.485204021	0.005676656	2.732093498	4.771304785	7/7/2014	xy4267565972733523	201477818
2212	NA	1	231.8715	297.4436972	229	2.3	88.81302208	578.3234232	0.384520958	0.45723679	0.792885552	0.001148017	0.429741009	0.727477503	5/19/2016	xy4263684572727239	201478184
2198	0	1	1.1655	1.301635242	1	12.6899996	0.0203	48.44	0.761408317	0.082652899	0.782383569	NA	NA	NA	10/30/2014	xy4263672672726492	201478171
2581	0	1	2.6982	2.395654879	4	13.3100004	1.246235092	396.4447661	0.875807021	0.10173108	0.404166789	5.92E-05	0.000840378	0.000840378	7/21/2014	xy4260370772735995	201478570
2579	0.89949282	1	1.9899	1.412756683	0	3.5699999	1.075861962	98.79867397	0.910289888	0.429078724	0.274502627	0.129948742	0.752229056	0.985043678	5/23/2016	xy4261112572732992	201478570
2157	1	1	0.9162	1.387879092	0	7.1700001	0.920813442	183.573343	0.505811699	0.286054637	0.282184556	0	0	0	7/7/2014	xy4264655672720703	201478123
2083	0.884	1	0.4653	0.564011632	2	0.61	0.303829293	8.971174368	0.055233661	0.342608259	0.755120448	NA	NA	NA	6/17/2015	xy4266128372714798	201478033
2684	0.586	1	1.4022	0.614086495	2	5.8099999	1.659748065	199.710935	0.683841471	0.198817834	0.726928903	NA	NA	NA	NA	xy4259645872735204	201478692
2082	0.749	1	0.0171	0.089466795	1	0.61	0.303829293	8.971174368	0.029669407	0.935012225	0.174558469	NA	NA	NA	6/17/2015	xy4265726472714367	201478033
2081	1	1	0.0027	0.018549595	0	0.61	0.303829293	8.971174368	0.646659499	0.480900046	0.741449717	NA	NA	NA	6/17/2015	xy4265663372714284	201478033
1801	0.003	1	0.1764	0.633110271	0	12.5600004	0.303683594	184.6736575	0.195518532	0.677088682	0.85948204	0.000382318	0.06962314	0.06962314	5/11/2015	xy4269816472695181	201477711
2038	NA	1	1.0602	1.161470855	0	8.75	0.774240713	205.423766	0.242375477	0.150638947	0.598019813	0	0	0	6/25/2014	xy4265369072703831	201477962
1825	0.839019484	1	1.314	3.716014301	2	7.8099999	0.917774521	199.6290134	0.857102655	0.859942052	0.964310645	0.082862103	9.626290567	17.73305554	5/19/2016	xy4267384372696771	201477769
1824	0.881	1	1.3131	3.676041001	1	7.8099999	0.917774521	199.6290134	0.364917061	0.883244934	0.918889098	0	0	0	5/29/2015	xy4267352572696570	201477769
1823	0.37	1	1.0332	3.447285584	0	7.8099999	0.917774521	199.6290134	0.538796501	0.577755492	0.260473198	0.000456601	0.011878675	0.011878675	7/8/2014	xy4267176772695670	201477769
2468	0.659	1	0.1152	0.395432183	0	9.3100004	0.420355442	161.0507194	0.007976022	0.691465153	0.904326568	0	0	0	NA	xy4261219572711856	201478471
1844	1	1	5.5881	8.794592082	4	3.1700001	2.752022978	140.3104223	0.433256914	0.923996727	0.190669356	NA	NA	NA	7/8/2014	xy4267674072720901	201477767
1369	0.685	1	0.6831	0.835230699	0	9.3900003	2.655663714	408.2787526	0.264308261	0.06281343	0.213380874	0	0	0	NA	xy4272808172685072	201477174
1372	0.611	1	0.6975	0.919528918	1	9.3900003	2.655663714	408.2787526	0.236537278	0.118757334	0.923780169	NA	NA	NA	NA	xy4272763272684259	201477174
1370	0.6	1	0.7299	0.984212487	2	9.3900003	2.655663714	408.2787526	0.249990212	0.257695574	0.001013642	0	0	0	NA	xy4272742272683563	201477174
3123	0.842	1	68.616	84.4628512	81	3.9000001	22.30511159	491.4410714	0.067679093	0.959525479	0.39169144	NA	NA	NA	NA	xy4254077972658665	201479267
3202	0.079	1	0.7038	0.452626055	0	8.8599997	0.457150685	159.8335789	0.115077261	0.909098413	0.413752685	0	0	0	6/3/2015	xy4252802572655312	201479314
3125	0.664	1	3.7755	3.781349063	2	13.3800001	1.735459784	470.2924704	0.172240912	0.349558395	0.638891974	NA	NA	NA	NA	xy4253568072651399	201479212
3203	0.572	1	0.855	0.88356593	1	8.8599997	0.457150685	159.8335789	0.553038334	0.288936994	0.445368406	NA	NA	NA	NA	xy4252904172650908	201479314
3177	0.666	1	1.143	1.316605857	1	9.3199997	0.63741357	198.5323036	0.762851239	0.404913462	0.569456786	NA	NA	NA	NA	xy4253058672632887	201479265
2841	0.64	1	1.3995	2.47088536	3	5.7800002	0.847482679	141.970431	0.804821637	0.738084149	0.537257315	NA	NA	NA	NA	xy4255885172621502	201478826
3192	1	2	1457.406	1672.329156	1188	0.23	344.235326	113.8571198	0.238240123	0.342007468	0.665545481	4.05E-05	0.010488515	0.010488515	6/10/2015	xy4252682672632241	201479317
2840	0.585	1	1.4139	2.541576759	4	5.7800002	0.847482679	141.970431	0.354452015	0.641834882	0.061500515	NA	NA	NA	10/27/2014	xy4255914172620767	201478826
2838	0.551	1	1.4157	2.59415518	5	5.7800002	0.847482679	141.970431	0.551191178	0.761740216	0.104118018	0.12813529	1.214311653	4.740085926	10/27/2014	xy4255916272620128	201478826
2889	0.76	1	1.1682	1.628895189	1	7.4499998	0.781924908	175.7694593	0.264655279	0.288500205	0.746253658	NA	NA	NA	NA	xy4255345172621828	201478901
3012	0.468	1	0.2817	0.648350184	2	4.1799998	1.234156597	123.8984946	0.528733132	0.177066167	0.741250134	NA	NA	NA	10/27/2014	xy4254778172623218	201479042
2888	0	1	1.1943	1.695912548	2	7.4499998	0.781924908	175.7694593	0.877709846	0.860825439	0.014994508	0.006330307	1.093682238	5.186508557	10/27/2014	xy4255314472621130	201478901
2886	0	1	1.2033	1.755005627	3	7.4499998	0.781924908	175.7694593	0.933615633	0.870672001	0.634216887	0.12813529	1.214311653	4.740085926	10/27/2014	xy4255290872620495	201478901
3010	0.45	1	0.3744	0.731624548	3	4.1799998	1.234156597	123.8984946	0.890158745	0.982780998	0.530969988	0.006330307	1.093682238	5.186508557	10/27/2014	xy4254739672622355	201479042
3318	0.355	1	0.1548	0.010550551	0	6.3699999	0.327381004	97.24578666	0.732823034	0.50186292	0.768651962	0	0	0	6/8/2015	xy4255389672762895	201479398
3319	0.905	1	0.3312	0.357245646	1	6.3699999	0.327381004	97.24578666	0.864481216	0.256609135	0.279060754	7.07E-05	0.079365587	0.079365587	6/8/2015	xy4255113272761510	201479398
3315	1	1	8.2071	11.4068395	13	3.26	4.035082079	174.7223317	0.296317338	0.122998422	0.278842971	NA	NA	NA	8/25/2014	xy4254128372764217	201479407
3472	0.637	1	0.5391	0.810588359	0	3.0699999	0.566425662	61.64735643	0.970848926	0.974686509	0.330353768	0	0	0	NA	xy4251850872768972	201479752
3566	0.622	1	0.3636	0.417413872	0	4.8499999	1.112314552	136.4772211	0.481379019	0.442358134	0.719778439	0	0	0	6/3/2015	xy4249323372771964	201480133
3134	0.628	1	0.2799	0.15679739	0	9.4099998	0.273644491	131.3371545	0.519600903	0.021662309	0.411547805	0	0	0	6/8/2015	xy4255180472717759	201479229
2924	0.6	1	3.5757	3.761577261	3	13.3800001	1.476073043	433.725217	0.268977956	0.260798887	0.53367404	NA	NA	NA	NA	xy4257233872707968	201478965
3132	0	1	30.1617	38.87888391	29	3.8	10.80358393	333.2515266	0.514643343	0.408529997	0.269285808	NA	NA	NA	NA	xy4256297572699667	201479229
3442	1	1	2.2689	3.744506703	0	4.4499998	1.504500589	145.6333383	0.312977861	0.291929586	0.48600507	0	1	60	7/29/2014	xy4250031372717002	201479875
2896	0.186	1	0.6588	0.151446676	0	14.71	6.401328137	993.007092	0.970760932	0.347069782	0.930822325	0.010223907	1.435180913	3.066753954	9/11/2014	xy4256955772676338	201478904
2914	1	1	1368.0873	1566.336785	1091	0.26	323.6812972	124.8063741	0.200652928	0.655251804	0.777542547	NA	NA	NA	NA	xy4256059072679262	201479025
2980	NA	1	0.7713	2.035945098	1	8.1700001	0.592744674	167.826494	0.474278949	0.893705657	0.083746031	0	0	0	8/4/2014	xy4255841472668494	201479021
2979	0.515	1	1.1727	2.802652851	2	8.1700001	0.592744674	167.826494	0.429770297	0.529452368	0.819632643	NA	NA	NA	NA	xy4255189972668702	201479021
3055	0.631	1	4.2147	5.361511016	2	3.71	1.904889036	136.6197186	0.579313656	0.537742807	0.729247603	NA	NA	NA	NA	xy4254522172659648	201479078
2805	0.989	2	3.3525	2.821540907	5	7.3899999	1.626993979	251.5023426	0.809752442	0.25563749	0.614836967	0.004641558	0.209898087	0.896609505	9/12/2014	xy4259380572786171	201478793
2811	0.018	1	0.108	0.37219115	0	12.7200003	15.34558707	1329.485195	0.920848881	0.106611815	0.351632872	0	0	0	6/8/2015	xy4259446572780171	201478775
3516	0.497	1	0.864	0.226878997	0	3.5	0.058975676	22.67822913	0.584948943	0.097487392	0.829797119	0.00177775	1.711211479	2.533180467	NA	xy4252150672803225	201479820
3237	0.724	1	0.0738	0.014322975	0	5.3400002	0.277962318	75.11710865	0.871564019	0.347781921	0.153251174	0	0	0	6/8/2015	xy4256054872788187	201479335
2940	0.623	1	2.2977	2.707080972	3	3.78	1.341656508	116.8199722	0.590221485	0.374677259	0.57841542	0	0	0	9/19/2014	xy4258427472773740	201478973
2937	0.455260821	1	0.8262	0.535135565	2	5.6500001	0.462681022	102.5401456	0.050996426	0.06840278	0.354965755	0	0	0	4/28/2016	xy4257407572773049	201478973
3234	0.243042141	1	1.3338	2.5698813	3	5.1799998	0.850433814	127.4543424	0.597326261	0.990920607	0.570901587	0.000980494	1.651642481	1.651642481	4/28/2016	xy4254940472781298	201479335
3337	0.008	1	0.2358	0.104988545	0	7.9400001	0.311519803	118.2409654	0.64229966	0.910452378	0.013982935	0	0	0	6/8/2015	xy4253924172783561	201479432
3248	0.271781364	1	1.395	1.521912717	2	2.6199999	2.415354573	108.6416495	0.631524165	0.239846363	0.41173206	0.002819487	1.583141972	3.255187415	4/28/2016	xy4254333572781682	201479432
3249	0.751	1	1.4823	1.821285897	3	2.6199999	2.415354573	108.6416495	0.746070216	0.271103963	0.384328619	3.53E-06	0.005950134	0.005950134	6/8/2015	xy4254545172780605	201479432
2777	0.333270231	1	0.5085	0.282451235	1	9.3699999	0.352689894	148.4706892	0.072509284	0.529573073	0.500057078	0	0	0	4/28/2016	xy4258239672760650	201478835
2776	1	1	0.4545	0.12757515	0	9.3699999	0.352689894	148.4706892	0.025256399	0.940169473	0.406939961	0	0	0	6/5/2015	xy4258116572760119	201478835
3170	0.186	1	0.3645	0.661679156	0	4.1100001	0.275609661	57.56966282	0.105506153	0.491871684	0.037104873	0	0	0	8/22/2014	xy4255356772736556	201479259
2650	0.633	1	1.2636	1.539713501	2	3.02	0.694153879	67.13352463	0.295616934	0.669640822	0.603379543	NA	NA	NA	NA	xy4257027772580519	201478686
2649	0.638	1	1.2132	1.425384419	1	3.02	0.694153879	67.13352463	0.994220939	0.58951257	0.942883419	0.005120718	3.833710739	7.673911892	NA	xy4256927472580419	201478686
2648	0.655	1	1.1025	1.352016626	0	3.02	0.694153879	67.13352463	0.206435266	0.214525425	0.341099164	NA	NA	NA	NA	xy4256862272580498	201478686
2653	1	1	1718.8686	2063.173552	1584	0.41	421.9574712	224.7102199	0.29574964	0.53764593	0.340641518	NA	NA	NA	NA	xy4257221972578913	201478621
2013	0.763	1	12.9987	13.96600173	7	0.76	6.727243618	52.59407191	0.834333321	0.961383453	0.356817715	NA	NA	NA	NA	xy4263235572586144	201477939
2019	0.684	1	2.709	3.540891174	5	2.1900001	1.64841	75.02074588	0.95575498	0.297948884	0.891136761	0.010276163	0.854824556	1.294959214	NA	xy4263277072579891	201477940
2296	0	1	0.3528	0.453694726	4	1.67	0.267844475	23.06016642	0.796572088	0.201999922	0.520731359	0.012870063	0.734902417	1.003363886	NA	xy4261125572587057	201478241
2295	0.695	1	0.3501	0.421607378	3	1.67	0.267844475	23.06016642	0.426815861	0.257283461	0.646803469	0.000325132	0.273842716	0.273842716	NA	xy4261142772586742	201478241
2294	0.665	1	0.3465	0.368715882	2	1.67	0.267844475	23.06016642	0.587399433	0.621778963	0.404512038	0	0	0	NA	xy4261171172586223	201478241
2293	0.689	1	0.3456	0.340898907	1	1.67	0.267844475	23.06016642	0.453089352	0.214972459	0.415428507	0.007814867	0.572354082	0.809532631	NA	xy4261186072585949	201478241
2235	0.688	1	2.2536	3.382022043	7	1.23	1.324646574	37.77111103	0.453100445	0.674000885	0.756445296	8.19E-05	0.005256001	0.005256001	NA	xy4260957772586355	201478241
2234	0.688	1	2.2536	3.376031933	6	1.23	1.324646574	37.77111103	0.234098057	0.363369516	0.212499435	0.034112467	1.502286281	2.00694911	NA	xy4260954272586300	201478241
1895	0.631	1	1.4418	1.589931447	1	2.52	4.550547278	143.4290045	0.846913741	0.082556884	0.348446908	NA	NA	NA	NA	xy4264440272574065	201477785
2224	0.677	1	0.9459	1.549084206	5	1.27	0.579343757	25.79149468	0.353538974	0.997303068	0.160818764	0	0	0	NA	xy4260935272584228	201478193
2223	0.711	1	0.9414	1.498538416	4	1.27	0.579343757	25.79149468	0.224452199	0.048324053	0.5212063	0.000325132	0.273842716	0.273842716	NA	xy4260977872584017	201478193
2222	0.711	1	0.9396	1.45748525	3	1.27	0.579343757	25.79149468	0.429896313	0.550814575	0.3237069	0	0	0	NA	xy4261011772583837	201478193
2221	0.715	1	0.936	1.420829468	2	1.27	0.579343757	25.79149468	0.977243443	0.533982207	0.041588117	0	0	0	NA	xy4261036572583543	201478193
1894	0.75	1	1.377	1.355367705	0	0.6	0.814074432	14.44401585	0.03292607	0.950730828	0.188675413	0	0	0	6/23/2014	xy4264416872571505	201477785
2022	0.648	1	0.7578	1.066190847	1	0.46	0.682789771	10.14158824	0.266333403	0.695197988	0.319331226	0	0	0	NA	xy4263655672567865	201477940
2740	0.568	1	0.6669	2.104561264	3	4.3600001	0.406073464	74.12990423	0.874473632	0.713492556	0.289743753	NA	NA	NA	NA	xy4256717972591583	201478717
2739	0.589	1	0.6651	2.051699777	2	4.3600001	0.406073464	74.12990423	0.580722928	0.036905999	0.037909899	NA	NA	NA	NA	xy4256698272591015	201478717
2738	0.579	1	0.6633	2.044885772	1	4.3600001	0.406073464	74.12990423	0.072130367	0.119218563	0.090770874	NA	NA	NA	NA	xy4256694072590954	201478717
3162	NA	1	0.747	1.577588773	2	2.53	0.539481827	49.58080314	0.447938991	0.206170322	0.93971647	NA	NA	NA	8/15/2014	xy4252269472605303	201479256
