unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effectln14	effectln16	effectln18	effectln20	effectln22	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	crossing_id	featureid
2973	0.492249998	0.507636006	0.295001441	1	0.58112789	0.391	0.565035012	0.507636006	0	0.454545455	0.525084955	0.525084955	0.525084955	NA	0	1	0.02	0.15	0	0.183802212	0.012	0.000373302	0.933253886	1.378935892	xy4258263872837345	201479017
2974	0.626106251	0.69170369	0.237137751	0.8	0.34283141	0.948	0.738753208	0.69170369	0	0.636363636	0.716083669	0.716083669	0.716083669	NA	0.8	0.5	0.014	0.122	0	0.150860416	0.009	0.00000659	0.032961791	0.032961791	xy4258312972838703	201479017
2975	0.459509129	0.466872447	0.296378082	1	0.634815963	0.477	0.53474689	0.466872447	0	0.454545455	0.483169965	0.483169965	0.483169965	NA	0.2	1	0.318	0.673	0.032	0.70820699	0.248	0.000951136	4.755681934	6.766196731	xy4258330972839608	201479017
2978	0.440674444	0.542479258	0	0.833333333	0	0.978	0.689222258	0.542479258	0	0	0.56066717	0.56066717	0.56066717	NA	0.1	0.833333333	0.069	0.079	0.06	0.31172604	0.286	0	0	0	xy4256010572668077	201479021
2979	0.657278698	0.606842645	0.606842645	NA	NA	0.485	0.689688494	0.606842645	0	0	0.370183309	0.370183309	0.370183309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4255189972668702	201479021
2980	0.412927591	0.408698365	0.298871847	NA	0.731277324	NA	0.572078297	0.408698365	0	0	0.387320643	0.387320643	0.387320643	NA	NA	NA	NA	NA	NA	NA	NA	0.004831583	2.300753804	8.135106706	xy4255841472668494	201479021
2984	0.521653813	0.642166518	0	0.75	0	0.896	0.711294541	0.642166518	0	0.636363636	0.664459994	0.664459994	0.664459994	NA	0.4	0.75	0	0.044	0	0.049667479	0	0	0	0	xy4258840372818784	201479031
2985	0.599381849	0.600590605	0.411782148	0.916666667	0.685628687	0.409	0.681177861	0.600590605	0	0.545454545	0.62257688	0.62257688	0.62257688	NA	0.8	0.916666667	0.559	0.908	0.001	0.915845965	0.106	0.002185626	0.607118222	0.647404397	xy4258084072814528	201479031
2986	0.280364376	0.345134284	0	0.75	0	0.096	0.423575667	0.345134284	0	0.272727273	0.357221831	0.357221831	0.357221831	NA	0	0.75	0	0	0	0.000580419	0	0	0	0	xy4257677572812192	201479031
2987	0.248009587	0.256723112	0.145745294	0.875	0.567713958	0.081	0.346295782	0.256723112	0	0.181818182	0.265658499	0.265658499	0.265658499	NA	0.1	0.875	NA	NA	NA	NA	NA	0.000297434	0.743584811	1.265264864	xy4258195972816469	201479031
2989	0.539087855	0.663628181	0	0.833333333	0	1	0.714697367	0.663628181	0	0.636363636	0.686501947	0.686501947	0.686501947	NA	0.1	0.833333333	0	0.001	0	0.000276913	0	0	0	0	xy4259027572820828	201479031
2992	0	NA	0	NA	0	0.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4254203572592200	201479032
2993	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4253836772602430	201479032
2994	0.37135733	NA	0.685722708	NA	0.685722708	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002189128	0.377435785	0.883869638	xy4253832772602459	201479032
2996	0.458332409	0.423162431	0.423162431	1	NA	0.813953678	0.601050446	0.423162431	0	0	0.416777546	0.436386441	0.436386441	NA	1	0.583333333	NA	NA	NA	NA	NA	NA	NA	NA	xy4254115972600040	201479032
2997	0.400198221	0.423162431	0.208469305	1	0.492646061	0.896	0.601050446	0.423162431	0	0	0.416777546	0.436386441	0.436386441	NA	1	0.875	NA	NA	NA	NA	NA	0.0000834	0.033360922	0.033360922	xy4254117472600230	201479032
2998	0.253976193	0.312649891	0	0.8	0	0.688	0.536143861	0.312649891	0	0	0.319482698	0.319482698	0.319482698	NA	0.8	0.75	0.026	0.42	0	0.445328806	0.001	0	0	0	xy4254112072598869	201479032
2999	0.055688614	0.068553823	0	0.775	0	0.285	0.249664169	0.068553823	0	0	0.070968159	0.070968159	0.070968159	NA	NA	0.775	NA	NA	NA	NA	NA	0	0	0	xy4254238172592554	201479032
3000	0.222396321	0.273774422	0	0.833333333	0	0.783	0.532671948	0.273774422	0	0	0.281876799	0.281876799	0.281876799	NA	0	0.833333333	0	0.032	0	0.039820138	0	0	0	0	xy4254233072593451	201479032
3001	0.420077989	NA	0.775686901	0	0.775686901	0.862	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.010102027	2.020405489	4.243901911	xy4254202772594975	201479032
3003	0.518967311	0.638859379	0	NA	0	1	0.641061276	0.638859379	0	0	0.662574022	0.662574022	0.662574022	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257974372915243	201479334
3004	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4258883272910362	201479334
3005	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4258865772910446	201479334
3006	0.561515919	0.691237586	0	NA	0	0.126	0.690922648	0.691237586	0	0	0.716904925	0.716904925	0.716904925	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4258100772915990	201479334
3009	0.289865223	NA	0.535245032	0.75	0.535245032	0.422	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.75	0	0.042	0	0.020203595	0	0.000171504	0.065963175	0.065963175	xy4254762772628182	201479042
3010	0.255741309	0.277251359	0.112714277	0	0.406541838	0.55	0.436892622	0.277251359	0	0	0	0.278679252	0.278679252	NA	0	NA	NA	NA	NA	NA	NA	0.0000194	0.048532335	0.048532335	xy4254739672622355	201479042
3011	0.34375183	0.326111325	0.291162636	0.75	0.892832028	0.532	0.462890963	0.326111325	0	0	0	0.322914122	0.322914122	NA	0	0.75	NA	NA	NA	NA	NA	0.07305784	1.209566895	5.344174258	xy4254711872621894	201479042
3012	NA	NA	NA	0	NA	0.532	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4254778172623218	201479042
3013	0.470940298	0.470569215	0.327503786	0.583333333	0.695973675	0.652	0.58407321	0.470569215	0	0	0	0.440166891	0.440166891	NA	0.1	0.583333333	0	0	0	1.82E-05	0	0.002638739	3.298423647	5.01459661	xy4254628872620125	201479042
3015	0	NA	0	0.75	0	0.243	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.75	0	0	0	0.000147255	0	0	0	0	xy4254830172626513	201479042
3017	0.565428586	0.52204062	0.52204062	NA	NA	0	0.599588589	0.52204062	0	0	0	0.540163148	0.540163148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4253779372602541	201479081
3018	0.353183559	0.341461971	0.27994265	0.756	0.819835512	0.197	0.443295235	0.341461971	0	0	0.235017704	0.350496067	0.350496067	NA	0	0.5	0.756	0.832	0.634	0.943952503	0.92	0.021182676	0.793358658	1.706984905	xy4253819772602865	201479043
3019	0.49575818	0.518138625	0.276449516	0.875	0.533543539	0.409	0.610536464	0.518138625	0	0	0.459818048	0.510659774	0.510659774	NA	0.1	0.875	NA	NA	NA	NA	NA	0.000167023	1.670229914	1.670229914	xy4253829672607941	201479043
3023	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4261190372960884	201479049
3028	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4260155272960889	201479057
3035	0.317973856	0.391432323	0	1	0	0.47	0.417459247	0.391432323	0	0.363636364	0.40566703	0.40566703	0.40566703	NA	0.1	1	0.996	0.997	0.994	0.996578005	0.995	0	0	0	xy4256590172762429	201479058
3038	0.706040916	0.721857047	0.441881305	0.72	0.61214517	0.225	0.710335177	0.721857047	0	0.636363636	0.749313948	0.749313948	0.749313948	0.248230733	NA	0.525	0.72	0.914	0.095	0.911508049	0.503	0.000632927	2.109757942	2.788077108	xy4262151873004321	201479059
3041	0.642123564	0.654916353	0.406652682	0.75	0.620923084	0.645	0.716867698	0.654916353	0	0	0.660500018	0.678700724	0.678700724	NA	0.1	0.75	0	0	0	3.00E-08	0	0.000739318	3.696587524	3.696587524	xy4259954472914535	201479060
3043	0.279732738	NA	0.516535086	1	0.516535086	0.465366477	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.985	0.992	0.902	0.990443508	0.96	0.000124978	0.416593622	0.479831279	xy4260246573006637	201479072
3044	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.40351342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MA_MA02629	201479072
3047	0.78656689	0.825748742	0.427593584	1	0.517825293	0.814	0.823958899	0.825748742	0	0.818181818	0.855758217	0.855758217	0.855758217	0.83870479	1	0.8125	0.68	0.913	0.034	0.930745402	0.487	0.000127718	0.127717798	0.127717798	xy4255715172741073	201479259
3054	0.326320199	0.331457773	0.210747208	0.583333333	0.635819175	0.109	0.405954284	0.331457773	0	0.272727273	0.338330506	0.338330506	0.338330506	0.157172205	0	0.583333333	0.408	0.783	0.021	0.835122466	0.322	0.001020876	10.20876087	10.20876087	xy4255529772659178	201479078
3055	0.694129651	0.640865853	0.640865853	NA	NA	0.369	0.683094629	0.640865853	0	0.454545455	0.53707466	0.53707466	0.53707466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4254522172659648	201479078
3058	0.36924281	0.454545455	0	0.416666667	0	0.274397734	0.511422474	0.440407821	0	0.454545455	0.455983427	0.455983427	0.455983427	0.177702147	0	0.416666667	0.073	0.532	0	0.512990524	0.007	0	0	0	xy4257598372653798	201479078
3065	NA	NA	NA	NA	NA	0.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4252919372600679	201479081
3066	0.169945169	0.209205981	0	1	0	0.178	0.273908555	0.209205981	0	0	0	0.216803925	0.216803925	NA	1	0.916666667	0	0	0	4.00E-06	0	0	0	0	xy4252988472603087	201479081
3069	NA	NA	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4253290672600450	201479081
3070	0	NA	0	1	0	0.179	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.985	0.982	0.986	0.991748294	0.992	0	0	0	xy4253333672602482	201479081
3072	0.280092569	NA	0.517199525	0.947	0.517199525	0.988	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.625	0.947	0.936	0.956	0.980972116	0.983	0.000126371	0.052654567	0.052654567	xy4253339572598737	201479081
3074	0.627245274	0.661496152	0.331966846	0.833333333	0.501842445	0.814	0.728505489	0.661496152	0.777777778	0.636363636	0.685575123	0.685575123	0.685575123	0.429408291	0	0.833333333	0.004	0.213	0	0.148079768	0	0.0000975	0.48757188	0.927042415	xy4257663072855510	201479241
3076	0.811214525	0.855511088	0.429331776	0.8125	0.501842445	0.988	0.88350625	0.855511088	0	0	0.887286081	0.887286081	0.887286081	NA	0	0.8125	0	0	0	2.23E-08	0	0.0000975	0.48757188	0.927042415	xy4257855972851418	201479088
3078	0	NA	0	0.82	0	0.814	NA	NA	NA	NA	NA	NA	NA	NA	0	0.791666667	0.82	0.972	0	0.951566642	0	0	0	0	xy4258768972871307	201479088
3083	0.829213128	0.791671009	0.687321957	0.666666667	0.868191394	0.384	0.783735461	0.791671009	0	0.636363636	0.820946759	0.820947834	0.820947834	NA	0	0.666666667	0.508	0.861	0.012	0.845948381	0.179	0.049774225	6.07002741	9.839780715	xy4259349372935301	201479097
3086	0	0	0	0.525	0	0	0	0	0	0	0	0	0	NA	0	0.525	0	0	0	4.08E-06	0	0	0	0	xy4259507472932537	201479098
3088	0.894465693	0.908478276	0.577881885	0.75	0.636098738	0.814	0.903699609	0.908478276	0	0	0.906234532	0.941696227	0.941696227	NA	0.3	0.75	0.362	0.634	0.094	0.829426611	0.609	0.000945043	0.11250509	0.11250509	xy4260966872929601	201479098
3092	0.510224007	0.570983195	0.171338994	0.939	0.300077123	0.138911338	0.626764938	0.570983195	0	0.454545455	0.544616756	0.591927758	0.591927758	0.119288192	0	0.4	0.939	0.955	0.91	0.978275743	0.972	0.00000319	0.031875454	0.031875454	xy4252684872609213	201479249
3093	0.483676859	0.52076994	0.223938512	0.978	0.430014283	0.257	0.569157973	0.52076994	0	0.454545455	0.530975315	0.53486751	0.53486751	0.120172493	0	0.875	0.978	0.982	0.972	0.98929909	0.987	0.0000289	0.288905919	0.288905919	xy4253223672611187	201479249
3094	0.607900331	0.603323885	0.435041585	0.988	0.721074693	0.378	0.647772848	0.603323885	0	0.545454545	0.597793584	0.598538643	0.598538643	0.221861671	0	0.833333333	0.988	0.99	0.986	0.992891267	0.992	0	60	60	xy4253563472610786	201479249
3096	0.246454214	NA	0.455085271	0.875	0.455085271	0.349	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.875	0	0.022	0	0.003721843	0	0.0000442	0.088328182	0.088328182	xy4261039873050621	201479114
3098	0.246454214	NA	0.455085271	0.8	0.455085271	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.75	0	0.006	0	0.000206489	0	0.0000442	0.088328182	0.088328182	xy4261690373054096	201479114
3101	0	0	0	0.775	0.820565816	0	0	0	0	0	0	0	0	NA	0.3	0.775	0	0	0	3.39E-16	0	0.021482945	1.534496071	2.317857015	xy4256786272801787	201479119
3104	0.359333221	0.442346548	0	0.65	0	0.116	0.502459714	0.442346548	0	0.363636364	0.458849947	0.458849947	0.458849947	0.097171382	0.3	0.65	0	0.01	0	0.01201114	0	0	0	0	xy4256793172809419	201479158
3105	0.600529789	0.739264459	0	0.996	0	0.54	0.74766358	0.739264459	0	0.727272727	0.758444386	0.758444386	0.758444386	NA	0	0.583333333	0.996	0.997	0.995	0.996645542	0.996	0	0	0	xy4254142772650613	201479162
3108	0	NA	0	0.975	0	0.909	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.875	0.975	0.984	0.955	0.983419022	0.972	0	0	0	xy4254047272643294	201479163
3111	0.665970519	0.819823337	0	0.8	0	0.814	0.825023689	0.819823337	0	0.727272727	0.850255027	0.850255027	0.850255027	NA	0.8	0.666666667	0.071	0.598	0	0.551951579	0.002	0	0	0	xy4256433672796357	201479167
3113	0.651947068	0.689250123	0.339930176	0.656	0.493188416	0.582	0.702045879	0.689250123	0	0.636363636	0.714221962	0.714221962	0.714221962	0.267197167	0.1	0.583333333	0.656	0.948	0	0.908512968	0	0.0000842	0.420971799	0.645532259	xy4259967772991635	201479181
3115	0.349342377	NA	0.645071421	0.8	0.645071421	0.399	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.5	0.031	0.681	0	0.359749941	0	0.001109312	1.584731728	4.2184142	xy4260609972993626	201479181
3116	0	NA	0	0.875	0	0.305	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.875	0	0.112	0	0.016430037	0	0	0	0	xy4260548872992623	201479181
3117	0	0	0	0.483333333	0.668395236	0	0	0	0	0	0	0	0	NA	0	0.483333333	0	0	0	1.16E-59	0	0.001685744	5.619147982	6.834220253	xy4259104572939931	201479182
3118	0.995944607	0.95152664	0.823504652	0.583333333	0.865456223	0.862	0.946107695	0.95152664	0	0	0.986767128	0.986767128	0.986767128	0.500902679	0.1	0.583333333	0.003	0.073	0	0.068720944	0	0.0474866	6.01096201	9.839780715	xy4258902072937539	201479182
3122	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.879000761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MA_MA00463	201479267
3123	0.538550747	0.497225242	0.497225242	NA	NA	0.158	0.544870077	0.497225242	0	0	0.389781907	0.389781907	0.389781907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4254077972658665	201479267
3125	0.701348781	0.647531026	0.647531026	NA	NA	0.336	0.67091493	0.647531026	0	0.545454545	0.573746303	0.573746303	0.573746303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4253568072651399	201479212
3128	0	0	0	0.4	0.475409184	0	0	0	0	0	0	0	0	NA	0	0.4	0	0	0	1.30E-62	0	0.0000623	0.003993476	0.003993476	xy4254593972720054	201479229
3131	0.520974957	0.641330833	0	0.75	0	0.99	0.72919773	0.641330833	0	0	0.663655213	0.663655213	0.663655213	NA	0.2	0.75	0.004	0.076	0	0.05779633	0	0	0	0	xy4255075572722910	201479228
3132	0.550708702	0.508450261	0.508450261	NA	NA	1	0.517254061	0.508450261	0	0	0.409962512	0.409962512	0.409962512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4256297572699667	201479229
3134	0	NA	0	0.993	0	0.372	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.791666667	0.993	0.995	0.982	0.994270537	0.988	0	0	0	xy4255180472717759	201479229
3135	0.635128813	0.674904615	0.320855852	1	0.475409184	1	0.749841028	0.674904615	0	0	0.698508217	0.698508217	0.698508217	NA	0	1	0	0	0	2.73E-17	0	0.0000623	0.003993476	0.003993476	xy4255015972715685	201479229
3139	0.337097591	NA	0.622461049	0.989	0.622461049	0.558	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.75	0.989	0.995	0.039	0.993445238	0.46	0.000750374	0.37518694	0.37518694	xy4257837872887160	201479234
3145	0	NA	0	0.75	0	0.814	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.75	0.026	0.608	0	0.323273102	0	0	0	0	xy4257212672869123	201479241
3146	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.426201706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MA_MA02666	201479241
3151	0.577373042	0.601817907	0.326820367	0.75	0.543055238	0.304	0.665299489	0.601817907	0	0	0.618499249	0.623619927	0.623619927	NA	0	0.75	0	0.016	0	0.007202111	0	0.000195742	0.163118023	0.163118023	xy4256378672822065	201479327
3154	0	NA	0	0.75	0	0.966	NA	NA	NA	NA	NA	NA	NA	NA	0	0.75	0.29	0.897	0	0.824643274	0	0	0	0	xy4256894972827253	201479236
3156	0.689695295	0.727356271	0.365018249	0.666666667	0.501842445	1	0.759886242	0.727356271	0.888888889	0.727272727	0.754074856	0.754074856	0.754074856	NA	0	0.666666667	0.324	0.892	0	0.79770712	0	0.0000975	0.48757188	0.927042415	xy4257203872867790	201479241
3159	0.145491694	NA	0.268654879	1	0.268654879	0.264	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.948	0.985	0.021	0.96491626	0.072	0.00000186	0.003729584	0.003729584	xy4252298472610447	201479249
3162	0.529503926	0.488872626	0.488872626	NA	NA	NA	0.548539896	0.488872626	0	0	0.469178066	0.505905134	0.505905134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4252269472605303	201479256
3163	0.680494635	0.678198705	0.478512347	0.75	0.70556364	0.745	0.730154637	0.678198705	0	0	0.644836057	0.7025058	0.7025058	NA	0	0.75	0.241	0.325	0.165	0.794368016	0.739	0.003061451	0.114233244	0.121089429	xy4252356072607312	201479256
3165	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4252272972601078	201479256
3167	NA	NA	NA	NA	NA	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4252552672600906	201479256
3170	0.583906251	0.636363636	0.247310721	0.75	0.388631133	0.814	0.679235591	0.633476638	0	0.636363636	0.655707144	0.655707144	0.655707144	NA	0	0.75	0	0	0	0.000195993	0	0.0000143	0.071661421	0.071661421	xy4255356772736556	201479259
3172	0.750964048	0.756013502	0.505315823	0.583333333	0.668395236	1	0.765250363	0.756013502	0	0.727272727	0.784339585	0.784339585	0.784339585	NA	0	0.583333333	0	0	0	0.000146806	0	0.001685744	5.619147982	6.834220253	xy4258820672948899	201479263
3173	0.80056265	0.76485849	0.66195154	0.583333333	0.865456223	0.419	0.782426716	0.76485849	0	0.727272727	0.792629426	0.792629426	0.792629426	NA	0.1	0.583333333	0.02	0.521	0	0.45712154	0	0.0474866	6.01096201	9.839780715	xy4258438872944005	201479263
3176	0.275286517	0.279435408	0.178343784	0.5	0.63822901	0.29	0.338600709	0.279435408	0	0	0.286631439	0.286631439	0.286631439	NA	0	0.5	0.011	0.13	0	0.045336799	0.001	0.000981791	1.402558063	1.60730734	xy4254037872635951	201479265
3177	0.688956938	0.636090066	0.636090066	NA	NA	0.334	0.647333204	0.636090066	0	0	0.60075797	0.60075797	0.60075797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4253058672632887	201479265
3182	0	NA	0	1	0	0.243	NA	NA	NA	NA	NA	NA	NA	NA	0.8	1	0.788	0.867	0.641	0.878292447	0.793	0	0	0	xy4256667872836118	201479272
3183	0.797629995	0.800437017	0.544385485	1	0.680110331	1	0.858721682	0.800437017	0	0.636363636	0.818053825	0.829323543	0.829323543	NA	1	0.75	0	0	0	1.23E-29	0	0.001995777	1.663147728	2.253345252	xy4256245372827017	201479272
3186	0.012673235	0.012685545	0.0087464	0.525	0.689477689	0.014	0.031702687	0.012685545	0	0	0.013318383	0.013318383	0.013318383	0.098787796	0	0.525	0	0	0	6.00E-10	0	0.00236702	2.151836684	5.647817671	xy4254199172693726	201479411
3189	0	0	0	0.4	0	0	0	0	0	0	0	0	0	NA	0	0.4	0	0	0	4.27E-10	0	0	0	0	xy4254172472727016	201479308
3191	0.790377383	0.790019945	0.54885236	0.916666667	0.694732283	0.862	0.820988019	0.790019945	0	0.727272727	0.818077285	0.818077285	0.818077285	NA	0	0.916666667	0.099	0.547	0	0.626556548	0.035	0.002554905	1.419391452	1.937996924	xy4253947772725316	201479368
3192	0	0	0	0.7	0.786743307	0	0	0	NA	NA	NA	NA	NA	NA	0.7	0.65	0.196	0.642	0.003	0.669334884	0.085	0.012378527	3.640743333	7.453867856	xy4252682672632241	201479317
3193	0	0	0	0.002	0.898235236	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	0.002	0.042	0	0.051321914	0	0.100053558	1.673136417	60	xy4252266072625461	201479317
3194	0	0	0	0.002	0.692867729	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0.002	0.042	0	0.051234667	0	0.006480213	12.96042504	60	xy4252285872626006	201479317
3197	0.720591869	0.727272727	0.479371828	1	0.659136263	0.997	0.752199376	0.715455688	0	0.727272727	0.740906183	0.740906183	0.740906183	NA	0.1	1	0	0	0	1.26E-05	0	0.001400066	1.400065521	2.068047756	xy4255121972752400	201479300
3198	0.445722024	0.548692932	0	0.875	0	0.243	0.590013272	0.548692932	0	0.545454545	0.568218131	0.568218131	0.568218131	NA	0.1	0.875	0.007	0.339	0	0.216122023	0	0	0	0	xy4254694972744917	201479300
3200	0.725698713	0.893349966	0	0.833333333	0	0.814	0.900724123	0.893349966	0	0	0.922311181	0.92563283	0.92563283	0.803509391	0	0.833333333	0.001	0.012	0	0.026166661	0	0	0	0	xy4253604072741836	201479424
3202	0.510480108	0.628411459	0	0.987	0	0.921	0.667609108	0.628411459	0	0	0.641862806	0.641862806	0.641862806	NA	0	0.875	0.987	0.993	0.924	0.992339905	0.974	0	0	0	xy4252802572655312	201479314
3203	0.695943863	0.642540852	0.642540852	NA	NA	0.428	0.68104619	0.642540852	0	0	0.535881008	0.535881008	0.535881008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4252904172650908	201479314
3205	0.30801856	0.330843388	0.145001286	0.75	0.43827772	0.098	0.428280339	0.330843388	0	0	0.330676575	0.342441805	0.342441805	0.056182037	0	0.75	0	0	0	1.80E-07	0	0.0000332	0.02076683	0.02076683	xy4255882772814178	201479327
3206	0.006175739	0.006633374	0.00290726	0.525	0.43827772	0.009	0.018769874	0.006633374	0	0	0.007306518	0.007363375	0.007363375	NA	0.3	0.525	0	0	0	5.71E-61	0	0.0000332	0.02076683	0.02076683	xy4255475472807644	201479327
3209	0.298584658	0.308399831	0.177491979	0.65	0.575525538	0.059413907	0.38191152	0.308399831	0	0.181818182	0.3192002	0.319621036	0.319621036	NA	0	0.65	0	0.002	0	0.001980355	0	0.000339754	1.132512415	1.822864415	xy4255376572806756	201479492
3210	0.752566029	0.761027353	0.496190484	0.583333333	0.652000854	0.141842984	0.815596351	0.761027353	0	0	0.787837806	0.788601131	0.788601131	NA	0	0.583333333	0	0.021	0	0.021076208	0	0.001237078	0.494831151	0.502436559	xy4255527972805792	201479316
3211	0.108309572	0.104028052	0.087909742	0.65	0.845058044	0.04	0.176391681	0.104028052	0	0	0.107664246	0.107664246	0.107664246	0.097239452	0	0.65	0	0	0	1.06E-78	0	0.033774824	2.412487453	16.02318903	xy4255953372803988	201479316
3214	0.797826206	0.766287822	0.647557688	NA	0.845058044	0.334	0.807962499	0.766287822	0	0	0.794214455	0.794214455	0.794214455	NA	NA	NA	NA	NA	NA	NA	NA	0.033774824	2.412487453	16.02318903	xy4256176272804087	201479316
3215	0.016130107	0.015977993	0.011635496	0.525	0.728220117	0.013	0.052009997	0.015977993	0	0	0.017636428	0.019028231	0.019028231	0.072643527	0.1	0.525	0	0	0	3.05E-15	0	0.004584438	2.865273823	6.697022132	xy4256105172818374	201479327
3217	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4256241572816685	201479327
3219	0.461587841	0.568224077	0	NA	0	0.31	0.595690748	0.568224077	0	0	0.58826765	0.58826765	0.58826765	0.309331411	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257338472915249	201479334
3222	0.36924281	0.454545455	0	0.8	0	0.553	0.486815706	0.451331868	0	0.454545455	0.46719772	0.46719772	0.46719772	NA	0.8	0.583333333	NA	NA	NA	NA	NA	0	0	0	xy4256490772917106	201479379
3223	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy4257045672918730	201479379
3224	0.488755257	0.601667723	0	NA	0	0.468	0.618339628	0.601667723	0	0.272727273	0.624041658	0.624041658	0.624041658	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257283472916933	201479379
3225	0.348526566	0.429043334	0	NA	0	0.417	0.472382809	0.429043334	0	0.363636364	0.444064458	0.444064458	0.444064458	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257265972917453	201479379
3226	0.36924281	0.454545455	0	NA	0	0	0.49259639	0.447576945	0	0.454545455	0.463202375	0.463202375	0.463202375	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257229072918041	201479379
3227	0.384217547	0.472979662	0	NA	0	0.378	0.512320816	0.472979662	0	0.454545455	0.489670627	0.489670627	0.489670627	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257216272918182	201479379
3228	0.544686957	0.67052079	0	NA	0	0.178	0.671991786	0.67052079	0	0	0.69544883	0.69544883	0.69544883	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257746472917415	201479334
3230	0.613526879	0.755264142	0	NA	0	1	0.748769641	0.755264142	0	0	0.783390645	0.783390645	0.783390645	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	xy4257859972916498	201479334
