unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effln16Cur	effln18Cur	effln20Cur	effln22Cur	effln16Fut	effln18Fut	effln20Fut	effln22Fut	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
750	0.30534214	0.54685315	NA	NA	NA	0.122	0.582481984	0.54685315	0.545454545	0.597037781	0.597037781	0.597037781	0	0.545454545	0.597037781	0.597037781	0.108334043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10.1709	2.4804	14.75242911	4.735546861	8	3.1300001	5.93752137	203.4939855	NA	NA	NA	xy4281113372671331	201476357
751	0.304561212	0.545454545	NA	NA	NA	0.16	0.580814867	0.528581734	0.545454545	0.575015168	0.576590169	0.576590169	0	0.545454545	0.575015168	0.576590169	0.185328596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10.4679	0.297	15.26015662	0.507727516	9	3.1300001	5.93752137	203.4939855	NA	NA	NA	xy4280926472666395	201476357
753	0.390875962	0.700040129	NA	NA	NA	0.352	0.727497356	0.700040129	0.636363636	0.755255883	0.764083946	0.764083946	0.444444444	0.636363636	0.755255883	0.764083946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.0269	1.0269	1.318962483	1.318962483	0	4.1300001	0.714048227	93.11474702	NA	NA	NA	xy4279676672674295	201476373
757	NA	NA	NA	NA	NA	0.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1395	0.1395	0.036152181	0.036152181	0	NA	NA	NA	NA	NA	NA	xy4279838872669188	201476374
760	NA	NA	NA	NA	NA	0.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0234	0.0234	0.032652334	0.032652334	0	8.4300003	0.458937027	152.3732639	NA	NA	NA	xy4282864472844521	201476379
762	NA	NA	NA	NA	NA	0.361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1026	0.1026	0.310355129	0.310355129	0	8.4300003	0.458937027	152.3732639	NA	NA	NA	xy4282914172845112	201476379
767	0.355321414	0.636363636	NA	NA	NA	1	0.61623724	0.614315405	0.636363636	0.670879712	0.670879712	0.670879712	0	0.636363636	0.670879712	0.670879712	0.296614343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5643	0.5643	0.38156104	0.38156104	0	4.77	1.07320192	131.8450196	NA	NA	NA	xy4287179673020355	201476384
772	0.442449928	0.792406631	NA	NA	NA	0.362	0.798867457	0.792406631	0.727272727	0.865925882	0.865925882	0.865925882	0.777777778	0.727272727	0.865925882	0.865925882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.3383	1.3383	1.32311664	1.32311664	0	8.2200003	1.092231997	229.2101843	NA	NA	NA	xy4280801672721389	201476393
775	0.289341267	0.518196353	NA	NA	NA	0.123	0.559246516	0.518196353	0	0.565597755	0.565658284	0.565658284	0	0	0.565597755	0.565658284	0.106717154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	43.8561	3.609	58.86759326	5.090321686	44	2.26	21.55178757	279.933399	NA	NA	NA	xy4280035672686794	201476387
776	0.268126388	0.48020152	NA	NA	NA	0.098	0.521014575	0.48020152	0	0.523297746	0.524523632	0.524523632	0	0	0.523297746	0.524523632	0.068051322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	44.2062	0.3501	59.26934945	0.40175619	45	2.26	21.55178757	279.933399	NA	NA	NA	xy4279808572683614	201476387
778	0.264278683	0.473310464	NA	NA	NA	0.5	0.520516384	0.473310464	0	0.516174068	0.516174068	0.516174068	0	0	0.516174068	0.516174068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.3879	0.3879	0.552917014	0.552917014	0	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280476272691818	201476387
779	0.295264731	0.528804993	NA	NA	NA	0.342	0.593789426	0.528804993	0	0.576716957	0.576716957	0.576716957	0	0	0.576716957	0.576716957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4347	0.0288	0.715834307	0.054725435	3	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280333772691689	201476387
780	0.283273896	0.507329981	NA	NA	NA	0.415	0.566027992	0.507329981	0	0.553327075	0.553327075	0.553327075	0	0	0.553327075	0.553327075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4059	0.018	0.661108872	0.081636386	2	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280380772691854	201476387
781	0.264278683	0.473310464	NA	NA	NA	0.5	0.520516384	0.473310464	0	0.516174068	0.516174068	0.516174068	0	0	0.516174068	0.516174068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.3879	0	0.579472487	0.026555473	1	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280453372691901	201476387
802	0.340239736	0.609353073	NA	NA	NA	0.42	0.63492698	0.609353073	0	0.663406382	0.663406382	0.663406382	0	0	0.663406382	0.663406382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.3617	0.2952	2.729083647	1.095468947	2	6.3699999	1.1457673	181.9249514	NA	NA	NA	xy4282598872801278	201476405
804	0.349499253	0.625936424	NA	NA	NA	0.434	0.632816475	0.625936424	0	0.681630279	0.681630279	0.681630279	0	0	0.681630279	0.681630279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.405	0.405	0.872821797	0.872821797	0	8.0900002	0.565269062	162.2858929	NA	NA	NA	xy4282559072805122	201476405
805	0.266626537	0.477515359	NA	NA	NA	0.322	0.554009928	0.477515359	0	0.520046922	0.520046922	0.520046922	0	0	0.520046922	0.520046922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.0665	0.7677	1.6336147	1.270899047	1	1.65	0.937509483	42.62617895	NA	NA	NA	xy4283113672799461	201476405
808	NA	NA	NA	NA	NA	0.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2988	0.2988	0.362715653	0.362715653	0	5.5700002	0.367502619	90.0927947	NA	NA	NA	xy4283677072802487	201476405
814	0.356787597	0.638989499	NA	NA	NA	1	0.687477421	0.638989499	0.636363636	0.666743253	0.666743253	0.666743253	0	0.636363636	0.666743253	0.666743253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9828	0.9828	1.399022004	1.399022004	0	3.8900001	0.75931533	90.44099432	NA	NA	NA	xy4283574872869096	201476408
826	0.406081616	0.727272727	NA	NA	NA	0.423	0.73405684	0.718676064	0.727272727	0.784347823	0.784421603	0.784421603	0	0.727272727	0.784347823	0.784421603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.738	0.738	1.175067652	1.175067652	0	3.96	0.972341432	104.1859647	NA	NA	NA	xy4282483372781400	201476426
827	0.456841818	0.818181818	NA	NA	NA	0.354	0.75982651	0.73945922	0.818181818	0.80676423	0.807159279	0.807159279	0	0.818181818	0.80676423	0.807159279	0.244102632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.404	0.666	1.602200277	0.427132625	1	6.0599999	1.249832046	180.7603108	NA	NA	NA	xy4282173872778709	201476426
832	0.355785236	0.637194319	NA	NA	NA	1	0.668419381	0.637194319	0.636363636	0.695024591	0.695287748	0.695287748	0.777777778	0.636363636	0.695024591	0.695287748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7065	0.7065	1.227150542	1.227150542	0	3.1400001	1.3115608	95.94636104	NA	NA	NA	xy4282187772766610	201476427
840	0.362362473	0.648973835	NA	NA	NA	0.366	0.710007379	0.648973835	0	0.707866713	0.707866713	0.707866713	0	0	0.707866713	0.707866713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.3923	0.7326	2.529489773	1.568761992	2	3.01	1.449685504	96.69589191	NA	NA	NA	xy4282313972821506	201476433
841	0.352303717	0.630959085	NA	NA	NA	0.451	0.694933069	0.630959085	0	0.688087335	0.688087335	0.688087335	0	0	0.688087335	0.688087335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.4643	0.072	2.619234907	0.089745134	3	3.01	1.449685504	96.69589191	NA	NA	NA	xy4282234172821514	201476433
843	NA	NA	NA	NA	NA	0.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1755	0.1755	0.211546406	0.211546406	0	8.1800003	0.889144058	205.7993583	NA	NA	NA	xy4283188672826298	201476433
845	0.274060439	0.490829121	NA	NA	NA	0.395	0.593139864	0.490829121	0	0.535633879	0.535633879	0.535633879	0	0	0.535633879	0.535633879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4842	0.4842	0.749181376	0.749181376	0	6.71	0.551011487	132.8946447	NA	NA	NA	xy4283075772824093	201476433
850	0.314303942	0.562903307	NA	NA	NA	0.247	0.632800274	0.562903307	0.545454545	0.595415234	0.595415234	0.595415234	0	0.545454545	0.595415234	0.595415234	0.138056094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4.4091	0.5211	7.44718648	0.830146229	10	1.53	4.383636601	85.46992566	NA	NA	NA	xy4282514772862469	201476442
852	0.328151786	0.587704133	NA	NA	NA	0.379	0.6613157	0.587704133	0.545454545	0.640569318	0.640569318	0.640569318	0	0.545454545	0.640569318	0.640569318	0.218816701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.4578	0.6534	6.519306912	1.51233732	8	3.98	2.733720339	175.575837	NA	NA	NA	xy4282895872855172	201476442
853	0.309924189	0.55505938	NA	NA	NA	0.263	0.633392722	0.55505938	0.454545455	0.604504126	0.604504126	0.604504126	0	0.454545455	0.604504126	0.604504126	0.095062753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.888	0.4302	6.617040252	0.09773334	9	3.98	2.733720339	175.575837	NA	NA	NA	xy4282849072856082	201476442
856	0.333114136	0.596591465	NA	NA	NA	0.271	0.624642331	0.596591465	0.454545455	0.651434495	0.651434495	0.651434495	0	0.454545455	0.651434495	0.651434495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.2582	1.2582	2.175770026	2.175770026	0	2.3699999	1.241480964	70.45681204	NA	NA	NA	xy4281632572804384	201476443
861	0.364072595	0.652036582	NA	NA	NA	0.338	0.712777734	0.652036582	0.636363636	0.704038091	0.704038091	0.704038091	0.222222222	0.636363636	0.704038091	0.704038091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.1348	1.1403	2.942411038	1.672328291	4	7.8899999	1.589950113	265.444283	NA	NA	NA	xy4282414672861701	201476526
862	0.37198451	0.666206442	NA	NA	NA	0.368	0.727732348	0.666206442	0.636363636	0.715832421	0.715832421	0.715832421	0	0.636363636	0.715832421	0.715832421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.1375	0.0027	2.996335723	0.053924685	5	3.46	1.595950249	116.624665	NA	NA	NA	xy4282453472862047	201476446
868	NA	NA	NA	NA	NA	0.332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0531	0.0531	0.05043585	0.05043585	0	NA	NA	NA	NA	NA	NA	xy4281595072848643	201476485
869	0.257101569	0.460456598	NA	NA	NA	0.34	0.53974166	0.460456598	0	0.501394668	0.501394668	0.501394668	0	0	0.501394668	0.501394668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5805	0.5274	0.646053517	0.595617667	1	2.3299999	0.67028415	50.89674551	NA	NA	NA	xy4281926072854055	201476485
870	0.252794412	0.452742686	NA	NA	NA	1	0.537030148	0.452742686	0	0.492891544	0.492891544	0.492891544	0	0	0.492891544	0.492891544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9513	0.3708	1.09284621	0.446792693	2	2.8599999	0.858153871	70.68922682	NA	NA	NA	xy4282209472857371	201476485
871	0.310400964	0.555913262	NA	NA	NA	0.35	0.630806848	0.555913262	0	0.603038364	0.603038364	0.603038364	0	0	0.603038364	0.603038364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9945	0.0432	1.270082747	0.177236538	3	2.8599999	0.858153871	70.68922682	NA	NA	NA	xy4282333672858663	201476485
885	0.50760202	0.909090909	NA	NA	NA	0.369	0.838882647	0.834480283	0.909090909	0.908443204	0.911610219	0.911610219	1	0.909090909	0.908443204	0.911610219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.3599	1.3599	1.134746009	1.134746009	0	4.8600001	1.343868493	150.3208762	NA	NA	NA	xy4280766772777948	201476528
897	0.296649593	0.531285215	NA	NA	NA	0.322	0.617897296	0.531285215	0	0.578802781	0.578802781	0.578802781	0	0	0.578802781	0.578802781	0.184678464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4.2993	0.7893	7.427703553	1.296929131	5	2.25	3.193246459	107.276197	NA	NA	NA	xy4281063372822294	201476564
898	0.289327244	0.518171237	NA	NA	NA	0.274	0.626614025	0.518171237	0	0.564738355	0.564738355	0.564738355	0	0	0.564738355	0.564738355	0.128248474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4.4622	0.1629	7.848963822	0.421260268	6	2.25	3.193246459	107.276197	NA	NA	NA	xy4280748872819657	201476564
901	0.349444577	0.625838502	NA	NA	NA	0.319	0.673252442	0.625838502	0	0.682501409	0.682501409	0.682501409	0	0	0.682501409	0.682501409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.51	2.0457	6.130774422	3.511539515	4	2.25	3.193246459	107.276197	NA	NA	NA	xy4281655972823731	201476564
903	0.234857794	0.420619062	NA	NA	NA	0.35	0.563844316	0.420619062	0	0.459616764	0.459616764	0.459616764	0	0	0.459616764	0.459616764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4482	0.4482	0.753706545	0.753706545	0	2.9100001	3.753983384	150.4332389	NA	NA	NA	xy4281493172820163	201476565
904	0.295549522	0.52931504	NA	NA	NA	0.342	0.659754337	0.52931504	0	0.577250075	0.577250075	0.577250075	0	0	0.577250075	0.577250075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8109	0.3627	1.496362037	0.742655492	1	2.9100001	3.753983384	150.4332389	NA	NA	NA	xy4280868172818995	201476565
907	0.306231024	0.548445098	NA	NA	NA	0.359	0.555734024	0.548445098	0.454545455	0.59838759	0.59838759	0.59838759	0.555555556	0.454545455	0.59838759	0.59838759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5103	0.5103	0.624225796	0.624225796	0	4.6999998	0.688512739	104.0539238	NA	NA	NA	xy4278481572717995	201476579
908	0.281354466	0.503892374	NA	NA	NA	0.237	0.622715864	0.503892374	0.090909091	0.549458518	0.54956901	0.54956901	0	0.090909091	0.549458518	0.54956901	0.119804895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.6151	0.342	9.913542878	0.568217019	9	0.42	3.856766739	22.00724076	NA	NA	NA	xy4280492672817910	201476588
910	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383203145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5.7492	2.7243	9.43057861	3.65290314	5	0.16	4.144298501	8.690607152	NA	NA	NA	VT_243.05	201476589
911	NA	NA	NA	NA	NA	0.271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.751	0.0018	9.44254488	0.01196627	6	0.77	4.251451954	42.36078343	NA	NA	NA	xy4281628772808642	201476589
912	0.282532128	0.50600151	NA	NA	NA	0.207	0.605748847	0.50600151	0	0.551897934	0.551897934	0.551897934	0	0	0.551897934	0.551897934	0.180793339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7.2405	1.4895	10.8805808	1.438035917	7	3.9200001	4.775854803	228.56844	NA	NA	NA	xy4280592872814516	201476589
913	0.304228137	0.544858023	NA	NA	NA	0.264	0.647635133	0.544858023	0	0.594269218	0.594269218	0.594269218	0	0	0.594269218	0.594269218	0.216766254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7.2495	0.009	10.91277787	0.032197076	8	3.9200001	4.775854803	228.56844	NA	NA	NA	xy4280572772814754	201476589
915	0.434300886	0.777812087	NA	NA	NA	0.37	0.783446627	0.777812087	0	0.779904691	0.779904691	0.779904691	0	0	0.779904691	0.779904691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.475	2.475	1.980802684	1.980802684	0	12.9700003	2.007388277	490.2982104	NA	NA	NA	xy4282338072910629	201476593
917	0.406081616	0.727272727	NA	NA	NA	0.254	0.680417688	0.684960244	0.727272727	0.748608734	0.748608734	0.748608734	0.555555556	0.727272727	0.748608734	0.748608734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.9283	5.9283	3.417987594	3.417987594	0	4.21	5.271522353	257.902028	NA	NA	NA	xy4284463573037751	201476661
918	0.369201082	0.661221456	NA	NA	NA	0.186	0.661415266	0.661221456	0	0.721778832	0.721778832	0.721778832	0	0	0.721778832	0.721778832	0.27085312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14.4	8.4717	9.386612562	5.968624968	1	1.4	11.41533038	126.2050991	NA	NA	NA	xy4284128673031121	201476625
921	0.408719865	0.731997705	NA	NA	NA	0.311	0.758810656	0.731997705	0.727272727	0.78900764	0.799186855	0.799186855	0	0.727272727	0.78900764	0.799186855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.494	1.1439	2.603154605	1.650393669	2	4.7199998	3.76820105	244.4632853	NA	NA	NA	xy4279356972765983	201476605
924	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1791	0.1791	0.363867631	0.363867631	0	4.7199998	3.76820105	244.4632853	NA	NA	NA	xy4279821772752203	201476605
926	NA	NA	NA	NA	NA	0.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.171	0.171	0.588893304	0.588893304	0	NA	NA	NA	NA	NA	NA	xy4279871172753476	201476605
929	0.456841818	0.818181818	NA	NA	NA	0.223	0.822388878	0.807028426	0.818181818	0.872375058	0.881175812	0.881175812	0	0.818181818	0.872375058	0.881175812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.6898	1.2123	9.569268913	2.752953473	7	2.4200001	5.705319329	154.2268504	NA	NA	NA	xy4279318772767072	201476613
933	0.408316878	0.731275973	NA	NA	NA	0.378	0.755652925	0.731275973	0.727272727	0.797136758	0.798401952	0.798401952	0.555555556	0.727272727	0.797136758	0.798401952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.5488	2.2626	3.86777807	3.676369218	1	4.25	3.768024787	220.1154044	NA	NA	NA	xy4279389972742136	201476606
934	0.406081616	0.727272727	NA	NA	NA	0.336	0.721328398	0.696354721	0.727272727	0.758947778	0.760231148	0.760231148	0.666666667	0.727272727	0.758947778	0.760231148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.5983	0.0495	4.015227493	0.147449423	2	4.25	3.768024787	220.1154044	NA	NA	NA	xy4279319372743602	201476606
936	0.406081616	0.727272727	NA	NA	NA	0.394	0.688023883	0.668606143	0.727272727	0.725895055	0.730135559	0.730135559	0.777777778	0.727272727	0.725895055	0.730135559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.3852	0.3852	0.197933342	0.197933342	0	NA	NA	NA	NA	NA	NA	xy4279564272747637	201476606
944	0.355321414	0.636363636	NA	NA	NA	0.295	0.608420415	0.61046362	0.636363636	0.666490125	0.666490125	0.666490125	0.777777778	0.636363636	0.666490125	0.666490125	0.265182208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5.2209	4.9923	4.43274822	4.086172409	1	1.91	4.997128173	113.9195434	NA	NA	NA	xy4283823573041000	201476744
946	NA	NA	NA	NA	NA	0.376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2862	0.2862	0.191408852	0.191408852	0	2.73	0.578715087	55.41147156	NA	NA	NA	xy4278216072732057	201476626
949	0.396463855	0.710047777	NA	NA	NA	0.398	0.714053264	0.710047777	0.636363636	0.77519876	0.77519876	0.77519876	0	0.636363636	0.77519876	0.77519876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.962	1.962	1.926935471	1.926935471	0	4.5500002	1.914779244	167.9868946	NA	NA	NA	xy4283800073024182	201476753
950	0.379479275	0.679629207	NA	NA	NA	0.069	0.680716097	0.679629207	0	0.741938574	0.741938574	0.741938574	0	0	0.741938574	0.741938574	0.260304465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	23.0292	1.4463	17.93780458	2.191508323	5	1.9400001	23.52855317	251.075297	NA	NA	NA	xy4283752373020381	201476636
956	0.379662459	0.679957282	NA	NA	NA	0.18	0.715846128	0.679957282	0	0.742012355	0.742012355	0.742012355	0	0	0.742012355	0.742012355	0.240213614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.4242	3.393	9.737128854	5.108919289	3	4.52	3.953353273	239.7871339	NA	NA	NA	xy4277851072686916	201476645
963	0.340818118	0.610388927	NA	NA	NA	0.382	0.629564168	0.610388927	0	0.665994434	0.665994434	0.665994434	0	0	0.665994434	0.665994434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.3789	0.3789	0.214783751	0.214783751	0	2	0.32813342	30.56749567	NA	NA	NA	xy4278207772688196	201476645
964	0.329051807	0.589316027	NA	NA	NA	0.303	0.61704189	0.589316027	0	0.643213331	0.643213331	0.643213331	0	0	0.643213331	0.643213331	0.166190251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.6523	2.142	4.413425813	3.789200017	1	4.6399999	1.836288633	167.7617981	NA	NA	NA	xy4279320072710447	201476645
972	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.542621165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	63.5391	1.1502	87.32622821	1.634127014	64	1.15	28.57626773	164.0231755	NA	NA	NA	VT_90.04	201476652
973	0.172640183	0.309190299	NA	NA	NA	0.03	0.356392687	0.309190299	0	0	0.339142988	0.339142988	0	0	0	0.339142988	0.054693724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	63.5472	0.0081	87.37105925	0.044831041	65	1.15	28.57626773	164.0231755	NA	NA	NA	xy4277556072666993	201476652
977	0.232299394	0.41603709	NA	NA	NA	1	0.463523322	0.41603709	0	0	0.454992583	0.454992583	0	0	0	0.454992583	0.100852558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	62.3889	2.8746	85.69210119	4.161734072	63	0.8	28.44474054	113.8401903	NA	NA	NA	xy4278066072673262	201476652
979	0.315675788	0.565360218	NA	NA	NA	0.371	0.592111415	0.565360218	0	0	0.615874039	0.615874039	0	0	0	0.615874039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4356	0.4356	0.684601619	0.684601619	0	0.8	28.44474054	113.8401903	NA	NA	NA	xy4278460772672989	201476652
984	NA	NA	NA	NA	NA	0.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2826	0.2826	0.042423576	0.042423576	0	7.4200001	1.060559043	203.88063	NA	NA	NA	xy4278351272659019	201476653
985	0.258420848	0.462819363	NA	NA	NA	0.443	0.555037699	0.462819363	0.454545455	0.49871072	0.504318582	0.504318582	0	0.454545455	0.49871072	0.504318582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5589	0.2763	0.316788296	0.27436472	1	7.4200001	1.060559043	203.88063	NA	NA	NA	xy4278121272660110	201476653
990	0.355321414	0.636363636	NA	NA	NA	1	0.602613246	0.586092075	0.636363636	0.639613035	0.639613035	0.639613035	0.777777778	0.636363636	0.639613035	0.639613035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4833	0.4833	0.472026085	0.472026085	0	5.46	0.479040629	100.8285337	NA	NA	NA	xy4281438772874377	201476663
994	0.355321414	0.636363636	NA	NA	NA	0.339	0.624288817	0.6101527	0.636363636	0.665373387	0.665373387	0.665373387	0.777777778	0.636363636	0.665373387	0.665373387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.8414	1.3581	2.73981542	2.267789335	1	2.75	1.724660226	96.35829327	NA	NA	NA	xy4281944872883021	201476663
1001	0.414841913	0.742961999	NA	NA	NA	0.307	0.780037221	0.742961999	0.272727273	0.81033077	0.81033077	0.81033077	0	0.272727273	0.81033077	0.81033077	0.264170598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.7072	0.7209	4.585385933	1.24074898	1	9.8599997	1.849932668	357.8157821	NA	NA	NA	xy4277499472684435	201476683
1004	0.432096298	0.773863776	NA	NA	NA	0.361	0.796893113	0.773863776	0.727272727	0.844460922	0.844460922	0.844460922	0	0.727272727	0.844460922	0.844460922	0.46226839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.9863	1.9863	3.344636953	3.344636953	0	9.8599997	1.849932668	357.8157821	NA	NA	NA	xy4277397772689999	201476683
1008	0.36892871	0.660733652	NA	NA	NA	0.299	0.676004969	0.660733652	0.636363636	0.720998405	0.720998405	0.720998405	0.555555556	0.636363636	0.720998405	0.720998405	0.226132831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.6784	2.6784	3.687991942	3.687991942	0	3.3199999	5.766354199	212.7126725	NA	NA	NA	xy4282986672986620	201476687
1009	0.362306743	0.648874026	NA	NA	NA	0.29	0.663767058	0.648874026	0.636363636	0.708330707	0.708330707	0.708330707	0.666666667	0.636363636	0.708330707	0.708330707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.7279	0.0495	3.902789815	0.214797873	1	3.3199999	5.766354199	212.7126725	NA	NA	NA	xy4282800572987030	201476687
1011	0.304561212	0.545454545	NA	NA	NA	0.146	0.560635049	0.522183324	0.545454545	0.569180591	0.569180591	0.569180591	0.555555556	0.545454545	0.569180591	0.569180591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.6267	1.7937	5.219929578	1.557192718	2	2.8099999	5.766005518	180.0314872	NA	NA	NA	xy4283361972989801	201476686
1012	0.355321414	0.636363636	NA	NA	NA	0.177	0.653970054	0.625758063	0.636363636	0.682509826	0.682509826	0.682509826	0.555555556	0.636363636	0.682509826	0.682509826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.8373	0.2106	5.68908551	0.469155932	3	2.8099999	5.766005518	180.0314872	NA	NA	NA	xy4282979072987643	201476686
